gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
CFH,0,1.1537230430807883,0.07930054614301565,5.948851663031614e-48,1.1537230430807883,0.07930054614301565,5.948851663031614e-48,0.0,0.0,0.025706499173414485,2,up
COL17A1,0,1.1395753369563877,0.15229316468832266,7.276994908585313e-14,1.2070169005514615,0.06604561800574145,1.2968835812937462e-74,46.40573019968601,0.027156499145449688,1.8658711159343782,2,up
COL1A2,0,1.0323327977893955,0.08713886985147634,2.2307568178268995e-32,1.0323327977893955,0.08713886985147634,2.2307568178268995e-32,0.0,0.0,0.3794748931140109,2,up
LTBP1,0,1.0475232221906374,0.07774387223967254,2.2239049164638052e-41,1.0475232221906374,0.07774387223967254,2.2239049164638052e-41,0.0,0.0,0.0477197070844152,2,up
SERPINI2,0,1.1412866847541439,0.08640051352246092,7.758531654840443e-40,1.1412866847541439,0.08640051352246092,7.758531654840443e-40,0.0,0.0,0.1721746737261014,2,up
SLN,0,1.2662228528872828,0.09819463648922384,4.800718709580837e-38,1.2662228528872828,0.09819463648922384,4.800718709580837e-38,0.0,0.0,0.7910768776887571,2,up
TRIM2,0,1.0533858916075505,0.07093720389582983,7.003226198539738e-50,1.0533858916075505,0.07093720389582983,7.003226198539738e-50,0.0,0.0,0.09093538447774613,2,up
CDH3,1,1.6778843046086613,0.08647682758195598,7.321683214706842e-84,1.6778843046086613,0.08647682758195598,7.321683214706842e-84,0.0,0.0,0.5693493487554517,2,up
COL1A1,1,1.7488841735350535,0.12578076256473666,5.97091122652047e-44,1.7488841735350535,0.12578076256473666,5.97091122652047e-44,0.0,0.0,0.32570482389790495,2,up
COMP,1,1.7258496603992062,0.6454053691367975,0.007494008857936101,1.1811164769748654,0.07241150977543169,8.220242558636197e-60,93.06047482311996,0.7783543472872604,14.410207824184186,2,up
IL13RA2,1,1.5585889608757768,0.09547693501381745,6.635561557760148e-60,1.5585889608757768,0.09547693501381745,6.635561557760148e-60,0.0,0.0,0.8488411822876839,2,up
THY1,1,1.7114288640667952,0.12383374218773194,1.9206432321216233e-43,1.7114288640667952,0.12383374218773194,1.9206432321216233e-43,0.0,0.0,0.00020889796248573783,2,up
TP63,1,1.4616909844121957,0.0908311160149759,2.884189383147336e-58,1.4616909844121957,0.0908311160149759,2.884189383147336e-58,0.0,0.0,0.8206383497229985,2,up
VSIG1,1,1.7682631513014317,0.15725397785996129,2.461202439157976e-29,1.7682631513014317,0.15725397785996129,2.461202439157976e-29,0.0,0.0,0.005370160227502268,2,up
CLCA2,2,1.277082668676673,0.204254172447121,4.0414336462460487e-10,1.2370874610819864,0.12845170460846372,5.928967476906846e-22,13.154584300207512,0.029318794747714996,1.1514712572242192,2,up
DCLK1,2,1.456928257218119,0.09858210890312961,2.0062009139812154e-49,1.456928257218119,0.09858210890312961,2.0062009139812154e-49,0.0,0.0,0.24039093213424492,2,up
GPR87,2,1.4256931370071337,0.6313396669941624,0.023933005630436648,0.9134651939773912,0.07327125025457057,1.1314556235883059e-35,83.50345893611525,0.6827741418391028,6.061876826950481,2,up
HS6ST2,2,1.4743613325189389,1.0109244224261957,0.144722376188424,0.5492563560966522,0.04474153181125565,1.2156355030208935e-34,92.4589204341975,1.9003291287394573,13.26070082239719,2,up
LRRN1,2,1.497062210829387,0.16736824536579994,3.7289148584136685e-19,1.430345527045976,0.08459754759583474,3.951700310139543e-64,58.5037716898851,0.03539649160483765,2.4098575719380384,2,up
MXRA5,2,1.3269245718538616,0.1599242140954903,1.0658608976615306e-16,1.2953852030230226,0.1012008775814917,1.6366005263060166e-37,13.506604074065645,0.017928175194567714,1.1561576341115287,2,up
MMP2,5,0.5547415416629349,0.07916393259600787,2.42607800044247e-12,0.5547415416629349,0.07916393259600787,2.42607800044247e-12,0.0,0.0,0.8035104476247987,2,up
ZKSCAN1,5,0.5117297603893951,0.23940870630024286,0.032559500557464906,0.33696133102335435,0.04907548101870717,6.594155482157085e-12,82.1068864784928,0.09650366963675072,5.588742276731314,2,up
ACADL,6,-1.1997597678323824,0.10697505676940662,3.429338192164858e-29,-1.1997597678323824,0.10697505676940662,3.429338192164858e-29,0.0,0.0,0.4661795535522018,2,down
