gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
ACADL,6,True,True,True,True,4,True,-1.2664618246400559,down
ADAMTS14,7,True,True,True,True,4,True,0.39497203988305296,up
AFF3,19,True,True,True,True,4,True,-1.9209415685343143,down
ASPN,9,True,True,True,True,4,True,2.735135089657562,up
BCHE,11,True,True,True,True,4,True,1.207921193344538,up
BMP4,8,True,True,True,True,4,True,0.817920623752801,up
C12orf75,2,True,True,True,True,4,True,1.5463349766771715,up
CA4,21,True,True,True,True,4,True,-1.502036063692576,down
CDH3,1,True,True,True,True,4,True,1.7566242339481786,up
CFH,0,True,True,True,True,4,True,1.1414113662640055,up
CHI3L2,19,True,True,True,True,4,True,-1.7629423110672273,down
CLCA2,2,True,True,True,True,4,True,1.5411275332114849,up
CLEC4E,19,True,True,True,True,4,True,-2.0827251513956573,down
COL1A1,1,True,True,True,True,4,True,1.6556844639775905,up
COL1A2,0,True,True,True,True,4,True,1.0072104777100863,up
COL3A1,15,True,True,True,True,4,True,1.4919569576330547,up
COL5A1,8,True,True,True,True,4,True,0.7703803406323528,up
COL5A2,8,True,True,True,True,4,True,0.8257250504614837,up
COL15A1,10,True,True,True,True,4,True,1.9212426135567222,up
COL17A1,0,True,True,True,True,4,True,1.0616866508067222,up
COMP,1,True,True,True,True,4,True,1.766470446487395,up
CRTAC1,6,True,True,True,True,4,True,-1.1915585715413162,down
CSF3R,21,True,True,True,True,4,True,-1.4842235000014012,down
CXCL12,11,True,True,True,True,4,True,1.2471934619530805,up
CXCL14,9,True,True,True,True,4,True,2.24870234032563,up
DCLK1,2,True,True,True,True,4,True,1.555918143629552,up
DIO2,16,True,True,True,True,4,True,1.4511455716624646,up
EDNRB,6,True,True,True,True,4,True,-1.2853597349033619,down
ENG,5,True,True,True,True,4,True,0.1453031428025211,up
EPHA3,10,True,True,True,True,4,True,1.8455941360560222,up
FAM107A,22,True,True,True,True,4,True,-1.5527219455252097,down
FGF1,5,True,True,True,True,4,True,0.572461658051121,up
FKBP5,19,True,True,True,True,4,True,-1.7389287051960802,down
FMO5,19,True,True,True,True,4,True,-1.8799583822275903,down
FN1,7,True,True,True,True,4,True,0.5029174488235286,up
FNDC1,10,True,True,True,True,4,True,1.8921407817822136,up
FPR1,19,True,True,True,True,4,True,-1.8097475436316501,down
GPNMB,13,True,True,True,True,4,True,0.7196111275315147,up
GPR4,6,True,True,True,True,4,True,-1.3187195329509804,down
GPR87,2,True,True,True,True,4,True,1.5268864217394957,up
GPX3,6,True,True,True,True,4,True,-1.3207371628221298,down
HHLA2,12,True,True,True,True,4,True,1.3228247194320732,up
HIF3A,21,True,True,True,True,4,True,-1.4748566370027993,down
HMCN1,11,True,True,True,True,4,True,1.2660829570581233,up
HS6ST2,2,True,True,True,True,4,True,1.5498141952731093,up
HSD17B6,18,True,True,True,True,4,True,-1.0943606686372545,down
IL1R2,20,True,True,True,True,4,True,-3.640147056317928,down
IL1RL1,19,True,True,True,True,4,True,-1.9551195595616253,down
IL6,13,True,True,True,True,4,True,-2.0329793084579824,down
IL13RA2,1,True,True,True,True,4,True,1.788607367520308,up
IL18R1,19,True,True,True,True,4,True,-1.9621029492899158,down
IL18RAP,20,True,True,True,True,4,True,-2.3994498794530807,down
JAG2,13,True,True,True,True,4,True,0.5156077096736698,up
KRT5,9,True,True,True,True,4,True,2.4367028055490203,up
KRT14,8,True,True,True,True,4,True,0.8817573237556036,up
KRT15,10,True,True,True,True,4,True,1.855834739994398,up
KRT17,16,True,True,True,True,4,True,1.4561540245070033,up
LRRC17,10,True,True,True,True,4,True,1.83111143957493,up
LRRN1,2,True,True,True,True,4,True,1.5443837879243696,up
LTBP1,0,True,True,True,True,4,True,1.0698010253137253,up
MGAM,20,True,True,True,True,4,True,-2.671982355483193,down
MMP2,5,True,True,True,True,4,True,0.626424953813026,up
MMP7,9,True,True,True,True,4,True,3.1652805852240884,up
MMP10,15,True,True,True,True,4,True,1.4890394057955187,up
MMP13,11,True,True,True,True,4,True,1.2437006226736702,up
MSMB,9,True,True,True,True,4,True,2.2030567717275913,up
MUC5B,9,True,True,True,True,4,True,2.2219212347864135,up
MXRA5,2,True,True,True,True,4,True,1.5288959260581243,up
NPR1,18,True,True,True,True,4,True,-1.078145173749999,down
