gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABCA5,0.26182705395242933,0.22959129325825497,0.0,0.0,0.0
ACTA2,0.6571516622236134,0.047728729367139795,0.0,0.0,0.0
AKR1C2,0.27229694539007737,0.1160386123434974,0.0,0.0,0.0
APOE,0.749017411320638,0.22212131027357107,1.0,1.0,0.0
ATP5PF,0.6263137596395475,0.0,0.0,0.0,0.0
ATP6V1E1,0.20743880880555662,0.6079058216149225,0.0,0.0,0.0
ATPAF1,0.5139497448067731,0.3888395715736552,1.0,0.0,0.0
CADM1,0.7487912159687469,0.022300238761817043,0.0,1.0,0.0
CALM2,0.6046540013122053,0.5027920758049909,0.0,0.0,0.0
CCDC90B,0.4927379868666802,0.11054213143554441,0.0,1.0,0.0
CNKSR3,0.6929511071863003,0.0069683392075916475,0.0,0.0,0.0
CPLX1,0.2626378197432544,1.0,0.0,1.0,0.0
CRELD2,0.5518674888698674,0.06357891980252457,0.0,1.0,0.0
CYBA,0.774011149632121,0.4930016440463246,1.0,1.0,0.0
DEPDC5,0.32664909050274843,0.6048688389294566,0.0,0.0,0.0
DPP8,0.2525435306046331,0.6324089513242082,0.0,0.0,0.0
DTD1,0.2767740007234359,0.31491185594963816,0.0,0.0,0.0
FAU,0.4881673234472466,0.25031439684958234,0.0,1.0,0.0
GPAT3,0.1903854869015508,0.25377637233632816,0.0,0.0,0.0
H2AX,0.5490019042576215,0.11267595049213727,1.0,1.0,0.0
HAPSTR1,0.7208734627353548,0.04874863302361918,0.0,1.0,0.0
HLA-DRB1,1.0,0.7722117586352523,0.0,1.0,0.0
IL10RB,0.772560705889166,0.2183667036933398,0.0,1.0,0.0
IMMT,0.4950386212779667,0.20083943385170233,1.0,0.0,0.0
KIAA0930,0.5371496408596411,0.0264437498840873,0.0,1.0,0.0
MAP2K1,0.24421678784932008,0.3107282886469847,0.0,0.0,0.0
MAPKAPK3,0.716142743666527,0.3231568341486001,1.0,1.0,0.0
MT2A,0.7568327318009128,0.2714990813755117,0.0,1.0,0.0
MTIF3,0.6413306392147079,0.11446040563370168,0.0,0.0,0.0
NOP58,0.6279767321669253,0.03535232284494278,0.0,0.0,0.0
OXR1,0.1704795004492595,0.410602473630277,0.0,0.0,0.0
PACRG,0.33203518400990484,0.05271893130251936,0.0,0.0,0.0
PEX11B,0.23108566210964646,0.6976599807773403,0.0,0.0,0.0
PGM2L1,0.5256678902136501,0.06296011338581013,0.0,0.0,0.0
PICALM,0.6995901962600732,0.4566332990456109,0.0,1.0,0.0
PLIN2,0.8478876300268621,0.44201512733111353,1.0,1.0,0.0
PLOD1,0.5973209324595784,0.4289861751799713,0.0,1.0,0.0
PXN,0.6672396132010364,0.1374467167774661,0.0,1.0,0.0
RABL2A,0.5449459629883249,0.31675085250083657,0.0,0.0,0.0
RARS1,0.6090817390856501,0.706725568868219,0.0,0.0,0.0
RUSC1,0.442715783713374,0.6588161752795921,1.0,0.0,0.0
SAT2,0.34699643657560736,0.25145813664583594,0.0,0.0,0.0
SCCPDH,0.5729025190011922,0.06283605915244932,0.0,0.0,0.0
SDHA,0.27418382840982664,0.8102731444122596,0.0,0.0,0.0
SELENOS,0.7397917725502332,0.2453279785544475,0.0,1.0,0.0
SF3A3,0.3667738258609511,0.05553064161827284,0.0,0.0,0.0
SLC17A6,0.0,0.2203094013689535,0.0,0.0,0.0
SLC39A1,0.7120397842783187,0.5955114469764533,0.0,1.0,0.0
SMO,0.705880073774909,0.22034518343326623,0.0,1.0,0.0
SOX9,0.6416589497744724,0.37096503459844726,0.0,1.0,0.0
TAP1,0.8057670272131091,0.12132051123448787,0.0,1.0,0.0
TARBP1,0.1764589368936921,0.9991286927586783,0.0,0.0,0.0
TP53I13,0.6024194134629788,0.040140428155159266,1.0,1.0,0.0
VPS33B,0.27767978335155125,0.6253193001781076,0.0,0.0,0.0
ZNF69,0.6991542904826673,0.051852948324824254,0.0,1.0,0.0
