gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
CYBA,1,0.7760028114234009,0.2443406145143087,0.001493693690726622,0.6548195382921778,0.12839986168267556,3.399296991627809e-07,60.752393829353124,0.10365272495454508,5.095852193644848,3,up
MAPKAPK3,1,0.520544181342987,0.17380985622777534,0.0027452943019813493,0.43841549634549953,0.0948372544721594,3.785593540249749e-06,53.42003578503679,0.04516562702569604,4.29369157685511,3,up
PLIN2,1,0.9234939112280085,0.2629301396149501,0.00044421836731726387,0.7610673655985867,0.13685431818103277,2.6800300914258026e-08,57.01835072775765,0.11562635292684464,4.65314857355091,3,up
ABCA5,2,-0.2645421303697093,0.1613142690122051,0.10102227319746702,-0.2513075321218452,0.06675434205984666,0.00016677454528111102,59.20831625253188,0.04311820126778183,4.902960153303642,3,down
DTD1,2,-0.27432786798383824,0.13092324796114543,0.03614135607674307,-0.2768551294441129,0.0642394492898224,1.6344883364310426e-05,57.57026308747237,0.026338331571622058,4.713675232356882,3,down
GPAT3,2,-0.2480330106333413,0.2807344224182884,0.3769582021087502,-0.30707006868403885,0.08556087943796566,0.0003320668251476638,79.7610085835631,0.18082048980396145,9.881915352638174,3,down
ATP6V1E1,3,-0.3595348375970073,0.26647179333334614,0.17725936624939853,-0.3170611569746552,0.06945485038415458,4.995023974811116e-06,82.68022238444816,0.1445605912232029,11.547492377755193,3,down
ATPAF1,3,-0.22301997547884295,0.17790761407187902,0.20999767122674629,-0.29674813659235383,0.06721715474002916,1.0111842499981269e-05,75.88671104017325,0.05805016895676555,8.294181699278113,3,down
DEPDC5,3,-0.18898645687294044,0.06435372005704568,0.0033174333550988343,-0.1854997216535765,0.03542252904159655,1.6340901677082162e-07,46.69293949427995,0.005498798078561899,3.7518482186527473,3,down
DPP8,3,-0.264268282161763,0.18249758932602034,0.1475990100502808,-0.28510668369032,0.05464763632161963,1.8166539549157873e-07,76.76403679803558,0.0638574445118763,8.607347079250475,3,down
SDHA,3,-0.2657732409379787,0.16401839676729674,0.10514921901787051,-0.24745594961342074,0.043622981811615634,1.406421712837077e-08,83.25251942298391,0.05228862535289411,11.942094757493017,3,down
TARBP1,3,-0.4568678302129969,0.17988830636242806,0.011093789548268567,-0.4928716109388148,0.07802056010877567,2.6634195933240504e-10,65.55094253207953,0.056260641422285984,5.805674079363227,3,down
VPS33B,3,-0.2722611800282737,0.11794811864268222,0.020981731815368092,-0.27957459453314554,0.05077104956533722,3.6588203305883355e-08,64.574599925661,0.02310100545176079,5.645666656701316,3,down
