gene,cluster_id
ATF5,1
ATP5PF,2
ATP6AP1,2
C1orf74,2
CDC42,2
CPNE4,2
CYP4X1,2
DCLK1,2
DEPDC5,2
DMXL2,2
DNAJA2,2
FAM234B,2
FERMT2,0
FGF9,2
FTL,1
HECW2,2
JAM2,2
MDK,1
MTX3,2
MYH9,0
NPAS3,1
NTAQ1,2
PCNT,2
PDS5B,2
PIK3R5,1
PNP,0
PPP1R7,2
PYGB,2
RAB3IL1,1
RAMP1,1
REEP2,1
RHPN2,1
RPL32,1
SCMH1,1
SELENOS,1
TBK1,2
TCTN1,0
TOB1,1
TRAPPC8,2
TRO,2
TTC38,0
VPS11,2
VRK1,2
YEATS4,2
ZNF362,1
