gene,cluster_id
ACBD6,0
ACTL6B,0
ATAD1,0
ATP5PD,0
ATP5PF,0
BAZ2A,1
CHST3,1
COX6B1,0
COX8A,0
COXFA4,0
DBI,2
DOK1,1
DTNA,1
DUSP3,0
ELF1,1
GHR,1
INTS10,0
ITGB2,2
KIAA0232,0
LAPTM4A,0
LHX6,0
MED22,1
MICAL2,0
MPC2,0
MPZL1,1
MYOF,1
NDUFAF5,0
NME5,0
PDCD4,0
PEA15,1
PFKM,0
PNP,2
PPA2,0
PRDX4,1
PTPRZ1,1
RNF41,0
RPL12,1
SRRM4,0
STAT3,2
STN1,0
TMEM14C,0
TMEM43,2
U2AF2,1
VRK1,0
ZMIZ1,1
ZNF22,1
