gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ACBD6,3,2,0.2388158493966186,0.16337336626616716,False
ACTL6B,3,2,-0.2379465493189672,-0.5014298500035088,True
ATAD1,3,2,-0.030220031834690353,-0.3126178124510477,True
ATP5PD,3,2,0.0660381903180219,-0.28664354428534944,True
ATP5PF,3,2,0.2973836609389104,0.5136773192160571,False
BAZ2A,2,2,0.4712823822244978,0.4712823822244978,True
CHST3,3,2,0.6788238169161706,0.6937323173285608,True
COX6B1,3,2,0.24820507970926395,0.42386431352864085,False
COX8A,3,2,0.16759166351345764,-0.2743166460705706,True
COXFA4,3,2,0.397159987940008,0.6401194033266773,False
DBI,3,3,0.4918018298830756,0.4918018298830756,True
DOK1,2,2,0.509805998347024,0.509805998347024,True
DTNA,3,2,0.6668572213037116,0.5163805395469101,True
DUSP3,3,2,0.17687285677950695,0.3199929269737489,False
ELF1,3,2,0.5847911392275088,0.42760121786407723,True
GHR,2,2,0.9516382874496573,0.9516382874496573,True
INTS10,3,2,0.2487385707570787,-0.10590402334759341,True
ITGB2,3,3,1.012481564048065,1.012481564048065,True
KIAA0232,3,2,0.12094080695335278,-0.2304060879950165,True
LAPTM4A,3,2,0.17218051082433453,0.3257618557056534,True
LHX6,3,2,-0.14755353978591254,-0.4904654139768394,True
MED22,2,2,0.46293696729858524,0.46293696729858524,True
MICAL2,3,2,0.003916553898087945,-0.4179453604847243,True
MPC2,3,2,0.19241209223642683,0.2822559870822037,False
MPZL1,3,2,0.43711193659064546,0.24723036598340098,True
MYOF,2,2,0.926954964953598,0.926954964953598,True
NDUFAF5,3,2,-0.0049675334018468575,-0.31827070473796093,True
NME5,3,2,-0.08224843886628334,-0.5285491775115463,True
PDCD4,3,2,0.3672758913393401,0.4718407012397785,False
PEA15,3,2,0.40419124156623926,0.29505196168780046,True
PFKM,3,3,0.11470143048123423,0.11470143048123423,False
PNP,3,3,0.9351798081040412,0.9351798081040412,True
PPA2,3,2,0.2590912514915355,0.3463664929776886,False
PRDX4,3,2,0.48642192924422606,0.6692919002092873,True
PTPRZ1,3,2,0.5480810639045295,0.38254890248732387,True
RNF41,3,2,-0.11038389507974362,-0.34786836572185464,True
RPL12,3,2,0.428363018909146,0.3075327347126118,True
SRRM4,3,2,-0.10191790540327024,-0.44748491698125914,True
STAT3,3,3,0.6875930480267973,0.6875930480267973,True
STN1,3,2,0.06607553974950979,-0.2744632300059433,True
TMEM14C,3,2,0.3449705864309142,0.5325775258771395,False
TMEM43,3,3,0.39706425731802764,0.39706425731802764,True
U2AF2,3,2,0.3659073579306333,0.16938936442731745,True
VRK1,3,2,-0.08921964785812397,-0.33006907477141056,True
ZMIZ1,3,2,0.47566464304096395,0.3520887188261028,True
ZNF22,3,2,0.5636948250828877,0.7789615722136558,True
