gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ACBD6,0.44899983181221176,0.5818338469079842,0.0,0.0,0.0
ACTL6B,0.017598174245759147,1.0,0.0,0.0,0.0
ATAD1,0.1401213870931372,0.3207965974063674,0.0,0.0,0.0
ATP5PD,0.15697651364266393,0.3160178246313739,0.0,0.0,0.0
ATP5PF,0.676317784337521,0.041049217269218494,0.0,0.0,0.0
BAZ2A,0.6488070177783457,0.09555654607143475,0.0,1.0,0.0
CHST3,0.7931584113650375,0.21039231270868125,0.0,1.0,0.0
COX6B1,0.6180366590716355,0.9417581157081278,0.0,0.0,0.0
COX8A,0.164975639086653,0.23210270572287592,0.0,0.0,0.0
COXFA4,0.7583681164306068,0.5314465862657664,0.0,0.0,0.0
DBI,0.6621224222704137,0.4202370043657239,1.0,1.0,0.0
DOK1,0.6738056210401717,0.6221457166146913,0.0,1.0,0.0
DTNA,0.6780719481305919,0.8802781955531079,0.0,1.0,0.0
DUSP3,0.5506328210081792,0.04655887577860093,0.0,0.0,0.0
ELF1,0.6204615972864659,0.6247082395244274,0.0,1.0,0.0
GHR,0.9605178047669375,0.9509145449716883,0.0,1.0,0.0
INTS10,0.2742613387038676,0.02122982862208269,0.0,0.0,0.0
ITGB2,1.0,0.9404904084742873,1.0,1.0,0.0
KIAA0232,0.19346991690431295,0.4704435453413886,0.0,0.0,0.0
LAPTM4A,0.5543763730193909,0.1595212523758995,0.0,0.0,0.0
LHX6,0.024713175738573477,0.29038922024452773,0.0,0.0,0.0
MED22,0.6433915418239423,0.049832577894736274,0.0,1.0,0.0
MICAL2,0.07177262207948207,0.22901753758709803,0.0,0.0,0.0
MPC2,0.5261447047923059,0.2906213935726344,0.0,0.0,0.0
MPZL1,0.5034160075936018,0.3855424107569409,0.0,1.0,0.0
MYOF,0.9445003939324992,0.5242093698018886,0.0,1.0,0.0
NDUFAF5,0.13645313302495932,0.5570379579964634,0.0,0.0,0.0
NME5,0.0,0.31169609425136563,0.0,0.0,0.0
PDCD4,0.6491693200999176,0.11805268681033522,0.0,0.0,0.0
PEA15,0.5344482215622871,0.7609502706205955,0.0,1.0,0.0
PFKM,0.41741581828651525,0.8898014352192862,1.0,0.0,0.0
PNP,0.9498376288938986,0.7118895218666672,1.0,1.0,0.0
PPA2,0.5677470584420464,0.3405970276074363,0.0,0.0,0.0
PRDX4,0.7772986257941551,0.0,0.0,1.0,0.0
PTPRZ1,0.5912264145209633,0.8750706851489728,0.0,1.0,0.0
RNF41,0.11724672773680836,0.33859060474134783,0.0,0.0,0.0
RPL12,0.5425471988819608,0.4947832114225091,0.0,1.0,0.0
SRRM4,0.05260392174152572,0.23605302587107926,0.0,0.0,0.0
STAT3,0.7891745393135623,0.21175726926419391,1.0,1.0,0.0
STN1,0.16488051837853243,0.6105199502155632,0.0,0.0,0.0
TMEM14C,0.6885824369180104,0.3578318046871384,0.0,0.0,0.0
TMEM43,0.6006456651817342,0.13574223321323534,1.0,1.0,0.0
U2AF2,0.45290371120858364,0.2691442988901426,0.0,1.0,0.0
VRK1,0.12879697814416244,0.42690779255875344,0.0,0.0,0.0
ZMIZ1,0.5714603041899041,0.7831312123143882,0.0,1.0,0.0
ZNF22,0.8484650659219987,0.12462320858124326,0.0,1.0,0.0
