gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ACBD6,0,True,True,True,True,4,True,0.2388158493966186,0.16337336626616716,up
ACTL6B,0,True,True,True,True,4,True,-0.2379465493189672,-0.5014298500035088,down
COXFA4,0,True,True,True,True,4,True,0.397159987940008,0.6401194033266773,up
DOK1,1,True,True,True,True,4,True,0.509805998347024,0.509805998347024,up
DTNA,1,True,True,True,True,4,True,0.6668572213037116,0.5163805395469101,up
ELF1,1,True,True,True,True,4,True,0.5847911392275088,0.42760121786407723,up
NDUFAF5,0,True,True,True,True,4,True,-0.0049675334018468575,-0.31827070473796093,down
PEA15,1,True,True,True,True,4,True,0.40419124156623926,0.29505196168780046,up
PFKM,0,True,True,True,True,4,True,0.11470143048123423,0.11470143048123423,up
COX6B1,0,True,False,True,True,4,False,0.24820507970926395,0.42386431352864085,up
GHR,1,True,False,True,True,4,False,0.9516382874496573,0.9516382874496573,up
ITGB2,2,True,False,True,True,4,False,1.012481564048065,1.012481564048065,up
MYOF,1,True,False,True,True,4,False,0.926954964953598,0.926954964953598,up
PNP,2,True,True,True,True,4,False,0.9351798081040412,0.9351798081040412,up
PTPRZ1,1,True,False,True,True,4,False,0.5480810639045295,0.38254890248732387,up
STN1,0,True,False,True,True,4,False,0.06607553974950979,-0.2744632300059433,down
ZMIZ1,1,True,False,True,True,4,False,0.47566464304096395,0.3520887188261028,up
KIAA0232,0,True,True,True,False,3,True,0.12094080695335278,-0.2304060879950165,down
MPZL1,1,True,True,True,False,3,True,0.43711193659064546,0.24723036598340098,up
RPL12,1,True,True,True,False,3,True,0.428363018909146,0.3075327347126118,up
VRK1,0,True,True,True,False,3,True,-0.08921964785812397,-0.33006907477141056,down
DBI,2,True,False,True,False,3,False,0.4918018298830756,0.4918018298830756,up
RNF41,0,True,True,False,False,2,True,-0.11038389507974362,-0.34786836572185464,down
ATAD1,0,True,False,False,False,1,False,-0.030220031834690353,-0.3126178124510477,down
ATP5PD,0,True,False,False,False,1,False,0.0660381903180219,-0.28664354428534944,down
ATP5PF,0,True,False,False,False,1,False,0.2973836609389104,0.5136773192160571,up
BAZ2A,1,True,False,False,False,1,False,0.4712823822244978,0.4712823822244978,up
CHST3,1,True,False,False,False,1,False,0.6788238169161706,0.6937323173285608,up
COX8A,0,True,False,False,False,1,False,0.16759166351345764,-0.2743166460705706,down
DUSP3,0,True,False,False,False,1,False,0.17687285677950695,0.3199929269737489,up
INTS10,0,True,False,False,False,1,False,0.2487385707570787,-0.10590402334759341,down
LAPTM4A,0,True,False,False,False,1,False,0.17218051082433453,0.3257618557056534,up
LHX6,0,True,False,False,False,1,False,-0.14755353978591254,-0.4904654139768394,down
MED22,1,True,False,False,False,1,False,0.46293696729858524,0.46293696729858524,up
MICAL2,0,True,False,False,False,1,False,0.003916553898087945,-0.4179453604847243,down
MPC2,0,True,False,False,False,1,False,0.19241209223642683,0.2822559870822037,up
NME5,0,True,False,False,False,1,False,-0.08224843886628334,-0.5285491775115463,down
PDCD4,0,True,False,False,False,1,False,0.3672758913393401,0.4718407012397785,up
PPA2,0,True,False,False,False,1,False,0.2590912514915355,0.3463664929776886,up
PRDX4,1,True,False,False,False,1,False,0.48642192924422606,0.6692919002092873,up
SRRM4,0,True,False,False,False,1,False,-0.10191790540327024,-0.44748491698125914,down
STAT3,2,True,False,False,False,1,False,0.6875930480267973,0.6875930480267973,up
TMEM14C,0,True,False,False,False,1,False,0.3449705864309142,0.5325775258771395,up
TMEM43,2,True,False,False,False,1,False,0.39706425731802764,0.39706425731802764,up
U2AF2,1,True,False,False,False,1,False,0.3659073579306333,0.16938936442731745,up
ZNF22,1,True,False,False,False,1,False,0.5636948250828877,0.7789615722136558,up
