gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ARHGAP45,0.7072248922703722,0.453734628349443,0.0,1.0,0.0
BCAR3,0.7186372957182532,0.0,0.0,1.0,0.0
BEX3,0.5019931020640119,0.8474482664481504,0.0,0.0,0.0
BRWD1,0.6928646329139992,0.0682058526137301,0.0,0.0,0.0
C9orf78,0.6327531653929571,0.19521626954391838,0.0,0.0,0.0
CAMTA1,0.12336941387426974,0.5372294796367709,0.0,0.0,0.0
COX6B1,0.6032081032244627,0.6149172333095918,0.0,0.0,0.0
CUTA,0.6721590101660491,0.2205035664498978,0.0,0.0,0.0
DDAH2,0.6383469456281099,0.6016840690969808,0.0,1.0,0.0
DDIT3,0.5720836842520629,0.3319544091764788,0.0,1.0,0.0
DENND2A,0.5699017286108569,0.3712338281070871,0.0,1.0,0.0
DHRS3,0.833810081399501,0.05771145757249201,0.0,1.0,0.0
DHX30,0.2406758012369786,0.32379823269438623,0.0,0.0,0.0
DOK1,0.651521431286379,0.3916562598897985,0.0,1.0,0.0
DYNC1H1,0.24669452678385884,0.425236092622994,0.0,0.0,0.0
EPB41L2,0.5301865860911252,0.6004582120368914,0.0,1.0,0.0
ERLEC1,0.4350480886935498,0.33179165280105277,1.0,0.0,0.0
FAM131B,0.14196876202011374,1.0,0.0,1.0,0.0
GAL3ST4,0.6863324603891244,0.557932779889638,0.0,1.0,0.0
KCTD9,0.17563292633009595,0.36626835698147975,0.0,0.0,0.0
LDHB,0.5839629419927553,0.28962951622221744,0.0,0.0,0.0
MAGEE1,0.08374223338260556,0.7886295394092443,0.0,0.0,0.0
MANSC1,0.16441697042980563,0.6307166045200031,0.0,0.0,0.0
METTL2A,0.5094320595242582,0.008338868866142714,0.0,0.0,0.0
NAE1,0.20402068109544905,0.30151665498318747,0.0,0.0,0.0
NRN1,0.24674640615061477,0.12048876646374597,0.0,0.0,0.0
NTAQ1,0.1774629390504237,0.49330005404975225,0.0,0.0,0.0
PEF1,0.47796720473815946,0.05139789956655664,1.0,0.0,0.0
PIK3CB,0.17108925282644732,0.3773863546778175,0.0,0.0,0.0
POLR3GL,0.6887883401952106,0.016035990496754617,0.0,0.0,0.0
PSMD1,0.17710878816881082,0.20833716038996328,0.0,0.0,0.0
RBSN,0.2622344709343151,0.3084351156696375,0.0,0.0,0.0
RDH10,1.0,0.44233913030337785,1.0,1.0,0.0
RNF215,0.3677559666902223,0.5491871935805641,1.0,0.0,0.0
RTCB,0.2527158224479169,0.1440668890353059,0.0,0.0,0.0
SAMM50,0.24892231424640052,0.5296919374029434,0.0,0.0,0.0
SCN2B,0.0,0.5740425179981983,0.0,0.0,0.0
SERPINE2,0.827185857785281,0.016661627884919237,0.0,1.0,0.0
SLC25A5,0.6303945051935224,0.26522511310431557,0.0,0.0,0.0
SLC38A11,0.16083973826428238,0.13989427838939905,0.0,0.0,0.0
SNAP47,0.22024818088669518,0.42236173646699315,0.0,0.0,0.0
STEAP2,0.03465768202804455,0.35794514054160154,0.0,0.0,0.0
TBK1,0.20799191291458627,0.3047159871340559,0.0,0.0,0.0
TSG101,0.6148097457002731,0.028755130804024236,0.0,0.0,0.0
TUBB,0.5949624725068906,0.15436407981040556,0.0,0.0,0.0
UQCRC1,0.11245638660477694,0.8316256238088665,0.0,0.0,0.0
ZNF384,0.558626187197339,0.1279645520726816,0.0,1.0,0.0
ZNF462,0.9241174275775761,0.3074497327615132,0.0,1.0,0.0
