gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
EHD4,0,0.5929292762339814,0.26279134046897895,0.02405347490573062,0.323888368479755,0.07017843753966634,3.9269421535190656e-06,79.55159154587669,0.14710298552439327,9.780712295957247,3,up
P4HA1,0,0.5611558003966615,0.15341629281171218,0.0002544561480371954,0.4768997848576068,0.08538156234351035,2.3301200886616903e-08,46.840148667656564,0.03345641457143199,3.7622377600276753,3,up
RAB31,0,0.5348923397566357,0.18055778239254527,0.00305207208659712,0.46875546127116485,0.09974629070540157,2.6082779681577614e-06,54.10313970484331,0.047880595800971926,4.357596548300389,3,up
CHST11,1,0.42281800218985444,0.21968103049210017,0.05426808413304209,0.32398674520827175,0.06304358902022854,2.7607058822691756e-07,88.98216313011244,0.08615165495604661,9.076191740804063,2,up
DEPP1,1,0.858424854171455,0.19215408123250838,7.918425949258266e-06,0.851745539223275,0.1820885698671941,2.9018952500803348e-06,6.787333977828388,0.008677373765636284,2.1456311522344818,3,up
RPL39,1,0.2886716805831501,0.11350763644542464,0.010984494101127609,0.22086672849742175,0.04818333042963461,4.5642063077494535e-06,46.76881589436579,0.018067033958438065,3.7571961503450977,3,up
RPS19,1,0.3403317094121183,0.15815340665663785,0.03140453709385908,0.18737679583601566,0.035486465194199894,1.2901988328438046e-07,67.31905662595129,0.04450437564307644,6.11977438077311,3,up
ALDOC,2,-0.23033448609351015,0.19381183429866874,0.23465858197084422,-0.2146685494437835,0.047159732709976435,5.315201840625218e-06,82.92710668285002,0.07363960604546962,11.714476057733993,3,down
DPP8,2,-0.264268282161763,0.18249758932602034,0.1475990100502808,-0.28510668369032,0.05464763632161963,1.8166539549157873e-07,76.76403679803558,0.0638574445118763,8.607347079250475,3,down
FAM81A,2,-0.5122264303460825,0.15500188895581915,0.000950963037822941,-0.47641535014475006,0.08672867560276432,3.947826625255001e-08,30.338871097268584,0.02703727248152256,2.871041614603492,3,down
DPP6,4,-0.1884719681055383,0.1556307508094532,0.22588769962892896,-0.20788053007257357,0.055216244548038154,0.0001666532980187893,69.41788136314578,0.04197951683644794,6.539769280699276,3,down
RNF41,4,-0.2850478425142204,0.12215565490995631,0.01962293896808182,-0.27752732992078616,0.07011898156155519,7.559619699018218e-05,43.870268867984855,0.019513371763219583,3.5631740250030246,3,down
SNX14,4,-0.18284150531473095,0.1495304884842347,0.2214163017417453,-0.20488786338480489,0.04949583177537523,3.480676545072489e-05,71.69182780318859,0.03999713207830675,7.065097619496878,3,down
SUV39H1,4,-0.17652439491933702,0.06331407958298392,0.0053022286502704945,-0.173682423568217,0.04046937852473262,1.7731056127019722e-05,32.87317942364278,0.004275903206497089,2.9794350199038346,3,down
TRMT11,4,-0.23582230187155157,0.16786914674510978,0.160081247212294,-0.2742017898704834,0.07090401292770512,0.00011008073663123597,65.05390354563764,0.047446856287138225,5.723099867854733,3,down
