gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
PTEN,3,2,-0.49461394314086365,True
PTGES,3,2,0.8098751120219907,True
PTGS2,3,2,1.006968163071586,True
PTK2,3,3,0.6635462394674464,True
PTPN11,3,3,0.7205040662606219,True
PTTG1,3,3,1.1708284442138794,True
RAC1,3,2,0.3300574116266753,True
RAD21,3,3,0.3598227605700964,True
RAD50,3,3,0.2634026578309652,True
RAD51,3,3,0.5824187999424201,True
RAD51C,3,2,0.8071261319331864,True
RAD51D,3,3,0.556518111723098,True
RAF1,3,2,-0.12798196134993725,True
RB1,3,2,0.6433421556908172,True
REG1A,3,3,3.511866726488355,True
RELA,3,2,0.6255372889330794,True
RHEB,3,3,1.0259639474412665,True
RICTOR,3,2,0.2626370916341729,True
RIPK1,3,2,-0.28733544608774686,True
RIPK3,3,3,-0.7777943781132413,True
RNF43,3,3,2.286315359859699,True
ROCK1,3,2,-0.14802180479299665,True
RRM1,3,3,0.6851054704977292,True
RSPO2,3,3,-1.7159524227223726,True
SATB2,3,2,-0.6569636469643093,True
SCD,3,3,2.1357912226745577,True
SERPINE1,3,2,1.315553044449178,True
SETD2,3,2,0.35532527333590025,True
SFRP1,3,3,-2.5093877976308456,True
SFRP2,3,2,-0.34904567834763195,False
SFRP4,3,3,1.4780346109667561,True
SHC1,3,2,0.24237331947607288,True
SHH,3,3,1.158877515457269,True
SKP2,3,3,1.2097028708541104,True
SLC1A5,3,3,0.7416822043839689,True
SLC26A3,3,3,-3.5784139272353985,True
SLC2A1,3,3,1.2820490531659352,True
SLC7A11,3,3,2.2082790594064927,True
SMAD2,3,2,-0.3962393741036984,True
SMAD4,3,2,-0.7531756421184518,True
SMAD7,3,2,-0.7671293757693043,True
SMARCA4,3,3,0.8888692415963749,True
SMC1A,3,3,0.8419095457370762,True
SMC3,3,2,0.43991510989328236,True
SNAI2,3,3,-0.8404076638038426,True
SOX4,3,3,1.3320459941468623,True
SOX9,3,3,1.801210222366712,True
SPARC,3,3,1.353833711801202,True
SPP1,3,3,2.171421565601458,True
SPRY2,3,2,0.25863182555119596,True
SQLE,3,3,2.0107380542305067,True
SRM,3,3,1.4487594320027908,True
STAG2,3,3,0.524650434294284,True
STAT1,3,2,0.5727412349066144,True
STK11,3,2,-0.01633532648366535,False
TAP1,3,3,0.8031078165802471,True
TAP2,3,2,0.729989468993697,True
TCF7,3,3,0.7063521649101574,True
TCF7L2,3,2,-0.34253941657523335,True
TEK,3,2,-0.6219148094328265,True
TET2,3,2,-0.6192757306021797,True
TFF3,3,2,-0.3765270320517396,True
TGFB2,3,2,0.5828715562541801,True
TGFBI,3,3,2.4956044629674756,True
TGFBR1,3,2,0.6472392968039328,True
TGFBR2,3,3,0.33397296518391545,False
