gene,cluster_id
AMPH,3
ANTXR1,0
ATP6V1C1,4
BIRC3,0
BLMH,2
C6orf120,3
CALR,0
CCDC18,0
COL4A4,0
CXCL16,0
DNM1L,4
ERBB2,0
ESRRG,4
FNDC5,2
GLS,3
H2AJ,0
H2AZ1,2
HLA-F,1
HOXD13,2
HPRT1,2
HSPB1,0
IDH3A,4
IFITM1,0
IK,2
IPCEF1,4
IRX1,0
ITGAV,0
KBTBD11,3
LRRC42,0
MAPKAPK2,0
MGST1,0
MTMR11,0
NEK6,0
NPTN,3
PFKM,1
PON2,0
PPP1R2,1
PSMC1,3
RDH10,1
RHOT1,2
RMND1,4
SLC16A3,0
SLITRK4,3
SPINT2,4
TOP1MT,0
TRAPPC8,2
TTC38,1
UNC79,4
ZNF581,0
