gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
AMPH,0.05309897218216273,0.12079777292119125,0.0,0.33333333333333326,0.0
ANTXR1,0.6633273081061899,0.20654520792323813,0.0,1.0,0.0
ATP6V1C1,0.083944817520787,0.3393981428688177,0.0,0.33333333333333326,0.0
BIRC3,0.7276344527293458,0.24241707964526574,0.0,1.0,0.0
BLMH,0.40631695304167936,0.24070008387227024,0.0,0.33333333333333326,0.0
C6orf120,0.19921484543522838,0.06246956738150181,0.0,0.33333333333333326,0.0
CALR,0.4788057127416761,0.8766611547355715,0.0,1.0,0.0
CCDC18,0.6536280408754729,0.36285313208248876,0.0,1.0,0.0
COL4A4,0.693148631648775,0.3296328430783634,0.0,1.0,0.0
CXCL16,0.6848215523126924,0.6710469004802477,0.0,1.0,0.0
DNM1L,0.12146963456152153,0.2792792118857896,0.0,0.33333333333333326,0.0
ERBB2,0.5435538720193408,0.29742398588704794,0.0,1.0,0.0
ESRRG,0.05460686953596046,0.23989583209981563,0.0,0.33333333333333326,0.0
FNDC5,0.3906707423992998,0.2858197948492542,0.0,0.33333333333333326,0.0
GLS,0.10714565952639576,0.13192963625092316,0.0,0.33333333333333326,0.0
H2AJ,0.5886437175651301,0.11585324181438432,0.0,1.0,0.0
H2AZ1,0.5688627364044637,0.014934822219904638,0.0,0.33333333333333326,0.0
HLA-F,0.5977199850872462,0.1645256428317588,1.0,1.0,0.0
HOXD13,0.5151085898373529,0.10039185395933342,0.0,0.0,0.0
HPRT1,0.452731779556578,0.14042464551598483,0.0,0.33333333333333326,0.0
HSPB1,1.0,0.5733890773360081,0.0,1.0,0.0
IDH3A,0.13297212801101982,1.0,0.0,0.33333333333333326,0.0
IFITM1,0.7459330889783591,0.12320658672788412,0.0,1.0,0.0
IK,0.4602712550345549,0.07692103048378374,0.0,0.33333333333333326,0.0
IPCEF1,0.0,0.5318965248586173,0.0,0.33333333333333326,0.0
IRX1,0.4642523439584276,0.057301802975833066,0.0,1.0,0.0
ITGAV,0.508889334666215,0.174038124099104,0.0,1.0,0.0
KBTBD11,0.21884273730540604,0.1514896861867221,0.0,0.33333333333333326,0.0
LRRC42,0.6838991080660016,0.27116485051080186,0.0,1.0,0.0
MAPKAPK2,0.6086166988934758,0.35848277786727123,0.0,1.0,0.0
MGST1,0.7057338294952176,0.41582120793895133,0.0,1.0,0.0
MTMR11,0.573285392450561,0.45137823504406166,0.0,1.0,0.0
NEK6,0.5450853133194775,0.6723394881147474,0.0,1.0,0.0
NPTN,0.13810503520362324,0.15143265877012027,0.0,0.33333333333333326,0.0
PFKM,0.3647573766302674,0.49325424554266384,1.0,0.33333333333333326,0.0
PON2,0.6760414424485472,0.03768608933122724,0.0,1.0,0.0
PPP1R2,0.35325847534590477,0.22701188333037037,1.0,0.33333333333333326,0.0
PSMC1,0.21864236788024666,0.15817430265520244,0.0,0.33333333333333326,0.0
RDH10,0.8237219306520932,0.38322980740488466,1.0,1.0,0.0
RHOT1,0.5774577120515182,0.0789500086514841,0.0,0.33333333333333326,0.0
RMND1,0.17572747680256046,0.38911021097798976,0.0,0.33333333333333326,0.0
SLC16A3,0.774353655221395,0.5447497438634926,0.0,1.0,0.0
SLITRK4,0.07150665588316629,0.14487068981492596,0.0,0.33333333333333326,0.0
SPINT2,0.11784523816855173,0.3386708562035291,0.0,0.33333333333333326,0.0
TOP1MT,0.4752044283767418,0.17507670924370938,0.0,1.0,0.0
TRAPPC8,0.5032630284018073,0.07295092964854014,0.0,0.33333333333333326,0.0
TTC38,0.5981670539223145,0.19161735641962818,1.0,1.0,0.0
UNC79,0.19767047435550752,0.3537285746102601,0.0,0.33333333333333326,0.0
ZNF581,0.5935983176056194,0.0,0.0,1.0,0.0
