gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
AASDHPPT,3,2,0.11681954228952425,0.26048552698556815,False
ACBD6,3,2,0.2388158493966186,0.16337336626616716,False
ACOX2,3,2,0.5584334593909389,0.3709671359110104,True
ADPRH,2,2,0.2900534858198429,0.2900534858198429,True
ANKMY2,3,2,-0.044527315635151034,-0.4204358538673816,True
ARFGAP2,3,2,0.2187499654569048,0.3512454973359973,False
ARHGAP30,3,2,0.7176410910413441,1.0368275628370163,True
BEX3,3,2,0.11905587090448815,0.24381901179583476,False
CALML4,3,2,0.21711870379580622,0.30473379516742694,False
CD99,3,3,0.5719956763109796,0.5719956763109796,True
CNOT3,3,2,0.2585722477159666,0.22444259320872462,False
CPNE4,3,2,-0.04965456724704106,-0.4939301909387761,True
CREB3L2,3,2,0.6714425915670835,0.9427094609477411,True
DMXL2,3,2,0.003974021904117109,-0.4225501432809802,True
DSTN,3,2,0.16042949685772948,0.2788524127769776,False
DYNLRB1,3,2,0.20704070774533948,-0.19372335282613395,True
EXOC3,3,2,0.0931959300119362,-0.17037548125267588,True
FBXL7,3,2,0.2982876931042278,0.30891438602932775,True
FRG1,3,2,0.11182226023731283,-0.27429130663415946,True
GINS1,2,2,0.021641024471833692,0.021641024471833692,False
HCK,2,2,1.247562828412471,1.247562828412471,True
IL1R1,2,2,0.9653115245986451,0.9653115245986451,True
KLF9,3,2,0.3336337077404652,0.5770798764536456,False
LRRC42,3,2,0.5641717845392784,0.8204778797781491,True
LUC7L2,3,2,0.030057558180602406,-0.0018623098290970752,False
MAP2K5,3,2,0.005916948647299118,-0.18012239863098323,True
MDH2,3,2,-0.08859290161226567,-0.309647679461158,True
MRPS27,3,2,0.02956871470840768,-0.2353689248027595,True
MRPS28,3,2,0.15788490507505518,-0.21684923934564737,True
MYEF2,2,2,0.00655063865617489,0.00655063865617489,False
N4BP2L1,3,2,-0.011676713475495445,-0.26699496360578,True
NAP1L5,3,2,-0.08177287905276742,-0.5467362859179961,True
NEDD8,3,2,0.27478956242861985,-0.2123779955097176,True
NPL,2,2,0.7530857730463442,0.7530857730463442,True
ODAD4,3,2,0.36686099413791734,0.08177633495941128,False
PALLD,3,3,0.8680254178088682,0.8680254178088682,True
PAPSS1,3,2,0.33027283743360086,0.5171255275253999,False
PCSK1,3,2,-0.3042012841977601,-0.8532964395030422,True
PLSCR1,2,2,0.9092291082190531,0.9092291082190531,True
PTPN4,3,2,-0.0025047462759264505,-0.34905979522494146,True
RAB29,3,2,0.43494750002168453,0.38427464658879207,True
REEP2,3,2,-0.23408915264919372,-0.2391404314104344,True
RPL36,3,2,0.3796291941152046,0.18955154649062678,True
RPS9,3,2,0.42232067286334907,0.2659861417370277,True
S1PR3,2,2,0.9755521673710196,0.9755521673710196,True
SENP3,3,2,0.08979058345075241,0.09244057840817943,False
SLC20A1,3,2,0.09733943030197818,-0.32092339048163865,True
SNAP47,3,2,0.00493238544537918,-0.25736014903469284,True
SVIL,3,2,0.5698009310917239,0.7864619184375852,True
TBP,3,2,0.12394536140489325,-0.14531569767590558,True
TCTN1,3,3,0.5031124692379519,0.5031124692379519,True
TTLL12,3,2,0.05156090333284524,-0.2045051801166018,True
USP4,3,2,0.26815001204785044,0.08020051227316305,False
UXS1,3,2,0.03372387397947444,-0.029646339038480463,False
VPS16,3,2,0.09879442480724195,-0.20361474298800752,True
ZNF385B,3,2,-0.04233008717273575,-0.3557294702805427,True
