gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
APOC1,0,0.8467687107698809,0.2003983329474165,2.384871559588138e-05,0.8467687107698809,0.2003983329474165,2.384871559588138e-05,0.0,0.0,0.30386823531489077,2,up
ATRNL1,0,-0.5309111386800416,0.21861940817714387,0.015162590644489247,-0.4951908522631194,0.10163313570103555,1.102860310428996e-06,57.06791880448889,0.0813202377750875,4.658520957537731,3,down
ATXN7,0,0.22514365361128016,0.040983211150771796,3.9391532097912154e-08,0.22514365361128016,0.040983211150771796,3.9391532097912154e-08,0.0,0.0,0.013644191821393639,2,up
HEY2,0,0.4411175082632805,0.08941358889292564,8.078955392641189e-07,0.4411175082632805,0.08941358889292564,8.078955392641189e-07,0.0,0.0,1.2160346071710575,3,up
RPL36,0,0.1913900826307201,0.03516231121949019,5.237707074359422e-08,0.1913900826307201,0.03516231121949019,5.237707074359422e-08,0.0,0.0,0.8705572812607364,3,up
RPL39,0,0.2886716805831501,0.11350763644542464,0.010984494101127609,0.22086672849742175,0.04818333042963461,4.5642063077494535e-06,46.76881589436579,0.018067033958438065,3.7571961503450977,3,up
GABRA1,1,-0.45828309366208353,0.45557217854274695,0.31443934731820145,-0.5317781966986785,0.15492634254394796,0.0005981360505039994,80.02878511284405,0.4826109118274167,10.014413300846588,3,down
NAE1,1,-0.17143768183896937,0.17128981849789882,0.31689293304828614,-0.17972484198659555,0.04501460877548512,6.53557286162042e-05,75.52571635434374,0.05503312359722773,8.171842857410716,3,down
PREPL,1,-0.4738068417234237,0.22467119466484112,0.034954075266270535,-0.44751349156235454,0.10329789679330421,1.4758556377818261e-05,62.917000898583595,0.08486780435865234,5.393307036818413,3,down
PSMG3,1,-0.2544030344135353,0.15216538303337107,0.09454698434758912,-0.2522449554395337,0.06702589370640241,0.0001676217021663519,55.65134708454571,0.03765972818817755,4.5097198415761905,3,down
SDHA,1,-0.2657732409379787,0.16401839676729674,0.10514921901787051,-0.24745594961342074,0.043622981811615634,1.406421712837077e-08,83.25251942298391,0.05228862535289411,11.942094757493017,3,down
TARBP1,1,-0.4568678302129969,0.17988830636242806,0.011093789548268567,-0.4928716109388148,0.07802056010877567,2.6634195933240504e-10,65.55094253207953,0.056260641422285984,5.805674079363227,3,down
IDH1,2,0.3269518989505645,0.1016524908088544,0.0012982388326419443,0.2858923246428693,0.05260798455692215,5.498408959195829e-08,48.64740574867671,0.014352191773125949,3.8946425767934065,3,up
IFITM3,2,0.8655877224711545,0.19819768108555635,1.257948277473013e-05,0.8550506246359679,0.1900502751984741,6.8249469269188815e-06,3.7613100272124833,0.006042999907733961,2.0781662765417117,3,up
RPLP1,2,0.4696873431333166,0.24802289769278543,0.05826142416025876,0.13147087184920844,0.030096668776470496,1.2522515261890036e-05,88.94307012800968,0.13260101234542854,18.08820371617304,3,up
