gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ANGPTL4,3,2,0.7311635447433593,0.910557427243314,True
APOC1,2,2,0.9050275732561341,0.9050275732561341,True
ARFIP2,3,2,0.12022375271007728,0.24880072443675427,True
ATRNL1,3,2,-0.4746903840451253,-0.7062793845708244,True
ATXN7,2,2,0.22318459969858617,0.22318459969858617,True
CHST3,3,2,0.6788238169161706,0.6937323173285608,True
COX7A2,3,2,0.2789976904855774,0.48001972843349283,False
CPQ,3,2,0.4146023420858184,0.47599159384912904,True
DCBLD2,3,2,0.3523285297136818,0.4901770646387913,False
DDX27,3,2,0.27854822270575025,0.26844201366219655,True
FBLN5,3,2,0.4658894704620011,0.3082672879066971,True
GABRA1,3,2,-0.3796232571925244,-0.9218523948313315,True
GABRD,3,2,-0.21426695049676958,-0.4423391373843977,True
GARNL3,3,2,-0.02707923699291559,-0.348366140657395,True
GOLGA8B,3,3,0.0534676387942928,0.0534676387942928,False
GPR22,3,2,-0.30853588857565867,-0.6374681205291566,True
H2BC5,3,2,0.6032943497141714,0.4106002684899148,True
HAPSTR1,3,2,0.5081054635351375,0.7426128371809102,True
HEY2,3,2,0.5948938728413189,0.4540278714283642,True
HILPDA,3,2,0.3889165182231007,0.4921915344926645,True
IDH1,3,3,0.6080770177215363,0.6080770177215363,True
IFITM3,3,3,1.0752152689345922,1.0752152689345922,True
INTU,3,3,0.5833076755512246,0.5833076755512246,True
IRF7,2,2,0.9868962660473843,0.9868962660473843,True
ITGB5,3,3,0.7112561020457631,0.7112561020457631,True
KMT5A,3,2,0.35272425507937655,0.2974997665106649,True
NAE1,3,2,0.1480271728707998,-0.2862262762172867,True
NUP54,3,2,0.24035713834992686,0.45395774498264263,False
PGM2L1,3,2,0.12424967675919636,0.2700067757003337,False
PLK3,3,2,0.40310298325256627,0.5609858175560929,True
PON2,3,2,0.6038803728242929,0.8031007874301803,True
PPP2R1A,3,2,0.1143648957238046,-0.28842825076788703,True
PRDX4,3,2,0.48642192924422606,0.6692919002092873,True
PREPL,3,2,-0.2938694439079219,-0.5714639695147601,True
PSMG3,3,2,-0.13754667807915263,-0.3687386321885815,True
PTK2B,3,2,-0.15299169978783844,-0.4781537273277827,True
RARB,3,2,0.05935665496027006,-0.36892472192821946,True
RNASET2,3,3,0.6809542301911099,0.6809542301911099,True
RPA3,3,2,0.13981711160705487,0.2874143865740437,False
RPL36,3,2,0.3796291941152046,0.18955154649062678,True
RPL39,3,2,0.5577334728739993,0.2933870005569905,True
RPLP1,3,3,0.7138658784567312,0.7138658784567312,True
RRAGD,3,2,0.5494745683492965,0.7522420130755858,True
SDHA,3,2,-0.0016191397836156085,-0.33885336306966884,True
SELENON,3,2,0.5777428589360311,0.44536513292381663,True
SHMT2,3,2,0.3703520687159658,0.3251096320802591,True
STEAP2,3,2,-0.21150938810910289,-0.587495968652747,True
TARBP1,3,2,-0.20389089302523603,-0.5754520189964696,True
TGFBR3,3,2,0.5496743041557313,0.7108683666515461,True
TMBIM4,3,2,0.45268022458315366,0.6875944772529561,True
TNFSF13B,3,2,0.4702095971022365,0.670080234946459,True
TRAPPC3,3,2,0.27575609339130036,-0.1479121824855425,True
