gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ANGPTL4,0.9175501938773679,0.09659322517989513,0.0,1.0,0.0
APOC1,0.9147812070836245,0.2925025395335849,0.0,1.0,0.0
ARFIP2,0.5861860068679666,0.3873050791979888,0.0,0.0,0.0
ATRNL1,0.10794477031088438,0.4398202298689616,0.0,1.0,0.0
ATXN7,0.5733591381529312,0.4790842764662131,0.0,1.0,0.0
CHST3,0.8089784544973009,0.11542432508203858,0.0,1.0,0.0
COX7A2,0.7019652607169438,0.13274413241475705,0.0,0.0,0.0
CPQ,0.6999482361276177,0.03435056698271408,0.0,1.0,0.0
DCBLD2,0.7070513859342258,0.04600630101803841,0.0,0.0,0.0
DDX27,0.5960210713386437,0.26931877989131414,0.0,1.0,0.0
FBLN5,0.6159629466025999,0.16927328892002147,0.0,1.0,0.0
GABRA1,0.0,0.2434757237949315,0.0,0.0,0.0
GABRD,0.24010866839769612,0.32791647942827623,0.0,0.0,0.0
GARNL3,0.287164158019813,0.41089116476242743,0.0,0.0,0.0
GOLGA8B,0.4883760582184969,0.29073272618816476,1.0,0.0,0.0
GPR22,0.1424009208410615,0.24981594372644836,0.0,0.0,0.0
H2BC5,0.6672045657224277,1.0,0.0,1.0,0.0
HAPSTR1,0.8334546005684731,0.059710492884322064,0.0,1.0,0.0
HEY2,0.6889502500206536,0.3423492190537503,0.0,1.0,0.0
HILPDA,0.7080600998052793,0.1762681381350983,0.0,1.0,0.0
IDH1,0.7660879199595267,0.5545852273020128,1.0,1.0,0.0
IFITM3,1.0,0.20326330560707034,1.0,1.0,0.0
INTU,0.7536850642027,0.4104811678681638,1.0,1.0,0.0
IRF7,0.9557756582365055,0.14448757409387536,0.0,1.0,0.0
ITGB5,0.8177532121257717,0.2912472640337674,1.0,1.0,0.0
KMT5A,0.6105712808161099,0.72808341824447,0.0,1.0,0.0
NAE1,0.31827971087140217,0.270524724737365,0.0,0.0,0.0
NUP54,0.688915135313729,0.024408036137076688,0.0,0.0,0.0
PGM2L1,0.5968046011441318,0.07055241809531995,0.0,0.0,0.0
PLK3,0.7425077473795739,0.3389879580435259,0.0,1.0,0.0
PON2,0.863742983554559,0.044969351949282345,0.0,1.0,0.0
PPP2R1A,0.3171771069934504,0.2328144792537662,0.0,0.0,0.0
PRDX4,0.7967403027497605,0.0,0.0,1.0,0.0
PREPL,0.1754514539862083,0.34380206317954404,0.0,0.0,0.0
PSMG3,0.27696295557644185,0.23944279932362494,0.0,0.0,0.0
PTK2B,0.2221750797701338,0.3100136367884348,0.0,0.0,0.0
RARB,0.2768697740868938,0.27512946516567116,0.0,0.0,0.0
RNASET2,0.8025800297622296,0.08464719512873889,1.0,1.0,0.0
RPA3,0.6055211865606139,0.4182262705045852,0.0,0.0,0.0
RPL36,0.5565179194910974,0.42329868715470553,0.0,1.0,0.0
RPL39,0.6085118784091235,0.39752058594861,0.0,1.0,0.0
RPLP1,0.8190600163259091,0.4834037750413434,1.0,1.0,0.0
RRAGD,0.8382762578760266,0.09997258971357866,0.0,1.0,0.0
SDHA,0.291927530718857,0.6406768375856903,0.0,0.0,0.0
SELENON,0.6846125209282843,0.1554850387902864,0.0,1.0,0.0
SHMT2,0.6243964836725467,0.11982063408887697,0.0,1.0,0.0
STEAP2,0.16742368435733404,0.31484236991635567,0.0,0.0,0.0
TARBP1,0.17345450137710683,0.7847545605723336,0.0,0.0,0.0
TGFBR3,0.8175590597686673,0.07470827473868479,0.0,1.0,0.0
TMBIM4,0.805905028299998,0.2785144958335423,0.0,0.0,0.0
TNFSF13B,0.7971350488825405,0.21880784433224143,0.0,1.0,0.0
TRAPPC3,0.3875383024761161,0.07746372228461385,0.0,0.0,0.0
