gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
APOC1,0,True,True,True,True,4,True,0.9050275732561341,0.9050275732561341,up
ATRNL1,0,True,True,True,True,4,True,-0.4746903840451253,-0.7062793845708244,down
ATXN7,0,True,True,True,True,4,True,0.22318459969858617,0.22318459969858617,up
GABRA1,1,True,True,True,True,4,True,-0.3796232571925244,-0.9218523948313315,down
HEY2,0,True,True,True,True,4,True,0.5948938728413189,0.4540278714283642,up
IDH1,2,True,True,True,True,4,True,0.6080770177215363,0.6080770177215363,up
NAE1,1,True,True,True,True,4,True,0.1480271728707998,-0.2862262762172867,down
PREPL,1,True,True,True,True,4,True,-0.2938694439079219,-0.5714639695147601,down
PSMG3,1,True,True,True,True,4,True,-0.13754667807915263,-0.3687386321885815,down
RPL36,0,True,True,True,True,4,True,0.3796291941152046,0.18955154649062678,up
RPL39,0,True,True,True,True,4,True,0.5577334728739993,0.2933870005569905,up
RPLP1,2,True,True,True,True,4,True,0.7138658784567312,0.7138658784567312,up
SDHA,1,True,True,True,True,4,True,-0.0016191397836156085,-0.33885336306966884,down
TARBP1,1,True,True,True,True,4,True,-0.20389089302523603,-0.5754520189964696,down
ARFIP2,1,True,False,True,True,4,False,0.12022375271007728,0.24880072443675427,up
DDX27,0,True,False,True,True,4,False,0.27854822270575025,0.26844201366219655,up
GABRD,1,True,False,True,True,4,False,-0.21426695049676958,-0.4423391373843977,down
GARNL3,1,True,False,True,True,4,False,-0.02707923699291559,-0.348366140657395,down
GOLGA8B,1,True,False,True,True,4,False,0.0534676387942928,0.0534676387942928,up
GPR22,1,True,False,True,True,4,False,-0.30853588857565867,-0.6374681205291566,down
H2BC5,0,True,False,True,True,4,False,0.6032943497141714,0.4106002684899148,up
INTU,2,True,False,True,True,4,False,0.5833076755512246,0.5833076755512246,up
ITGB5,2,True,False,True,True,4,False,0.7112561020457631,0.7112561020457631,up
KMT5A,0,True,False,True,True,4,False,0.35272425507937655,0.2974997665106649,up
PLK3,0,True,False,True,True,4,False,0.40310298325256627,0.5609858175560929,up
PPP2R1A,1,True,False,True,True,4,False,0.1143648957238046,-0.28842825076788703,down
PTK2B,1,True,False,True,True,4,False,-0.15299169978783844,-0.4781537273277827,down
RARB,1,True,False,True,True,4,False,0.05935665496027006,-0.36892472192821946,down
RPA3,1,True,False,True,True,4,False,0.13981711160705487,0.2874143865740437,up
STEAP2,1,True,False,True,True,4,False,-0.21150938810910289,-0.587495968652747,down
TMBIM4,1,True,False,True,True,4,False,0.45268022458315366,0.6875944772529561,up
IFITM3,2,True,True,True,False,3,True,1.0752152689345922,1.0752152689345922,up
FBLN5,0,True,False,True,False,3,False,0.4658894704620011,0.3082672879066971,up
HILPDA,0,True,False,True,False,3,False,0.3889165182231007,0.4921915344926645,up
TNFSF13B,0,True,False,True,False,3,False,0.4702095971022365,0.670080234946459,up
ANGPTL4,0,True,False,False,False,1,False,0.7311635447433593,0.910557427243314,up
CHST3,0,True,False,False,False,1,False,0.6788238169161706,0.6937323173285608,up
COX7A2,1,True,False,False,False,1,False,0.2789976904855774,0.48001972843349283,up
CPQ,0,True,False,False,False,1,False,0.4146023420858184,0.47599159384912904,up
DCBLD2,1,True,False,False,False,1,False,0.3523285297136818,0.4901770646387913,up
HAPSTR1,0,True,False,False,False,1,False,0.5081054635351375,0.7426128371809102,up
IRF7,0,True,False,False,False,1,False,0.9868962660473843,0.9868962660473843,up
NUP54,1,True,False,False,False,1,False,0.24035713834992686,0.45395774498264263,up
PGM2L1,1,True,False,False,False,1,False,0.12424967675919636,0.2700067757003337,up
PON2,0,True,False,False,False,1,False,0.6038803728242929,0.8031007874301803,up
PRDX4,0,True,False,False,False,1,False,0.48642192924422606,0.6692919002092873,up
RNASET2,2,True,False,False,False,1,False,0.6809542301911099,0.6809542301911099,up
RRAGD,0,True,False,False,False,1,False,0.5494745683492965,0.7522420130755858,up
SELENON,0,True,False,False,False,1,False,0.5777428589360311,0.44536513292381663,up
SHMT2,0,True,False,False,False,1,False,0.3703520687159658,0.3251096320802591,up
TGFBR3,0,True,False,False,False,1,False,0.5496743041557313,0.7108683666515461,up
TRAPPC3,1,True,False,False,False,1,False,0.27575609339130036,-0.1479121824855425,down
