gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABT1,0.35703961712810794,0.1745648622337201,0.0,0.0,0.0
AGGF1,0.19635194453541946,0.1844262709699514,0.0,0.33333333333333326,0.0
BEX2,0.557345393896852,0.28070845021459573,0.0,0.33333333333333326,0.0
BMP7,0.5879016156639906,0.5862806831046468,0.0,1.0,0.0
C1QB,1.0,0.37729849022976797,1.0,1.0,0.0
CD79B,0.6704765936300067,0.10138256211948309,0.0,1.0,0.0
CERS6,0.5379650446498024,0.0,0.0,0.33333333333333326,0.0
CHST3,0.7049387582675838,0.12942189224511766,0.0,1.0,0.0
CLPX,0.23339620083266435,0.29094209347488076,0.0,0.33333333333333326,0.0
COL27A1,0.7323924344354055,0.08501712950981001,0.0,1.0,0.0
COL4A4,0.7841609533538503,0.3953241893572171,0.0,1.0,0.0
CPQ,0.5877525276730788,0.02847677437454306,0.0,1.0,0.0
DAPK1,0.5656009612858712,0.17202181525464427,0.0,0.33333333333333326,0.0
DBI,0.59626146406321,0.2727629082534507,1.0,1.0,0.0
DNASE1L1,0.17524854626089806,0.0633114623236598,0.0,0.33333333333333326,0.0
DPYSL3,0.7803752019912827,0.1703443264833587,1.0,1.0,0.0
EIF2AK1,0.22536235728011886,0.2485068771153298,0.0,0.33333333333333326,0.0
ELP2,0.2182790097725269,0.285028538260617,0.0,0.33333333333333326,0.0
ERBB2,0.6061130477932967,0.35631061129986313,0.0,1.0,0.0
ESRRG,0.02416759771252021,0.28662856375181156,0.0,0.33333333333333326,0.0
FAM234B,0.0557169468779416,0.4876547684132324,0.0,0.33333333333333326,0.0
GAR1,0.5224435028726362,0.8248805853059494,0.0,1.0,0.0
GOPC,0.2016324514235672,0.10171154872604912,0.0,0.33333333333333326,0.0
HMG20A,0.20841764207557933,1.0,0.0,0.33333333333333326,0.0
LMAN2L,0.46720305100729986,0.07668463751941958,0.0,1.0,0.0
LNX1,0.060507468457414885,0.30035115591367245,0.0,0.33333333333333326,0.0
MFSD11,0.5226841655603737,0.4647495528786119,0.0,0.33333333333333326,0.0
NECAP2,0.5497977124688039,0.4157628347316452,0.0,1.0,0.0
NEGR1,0.0,0.3410004807292045,0.0,0.33333333333333326,0.0
NT5C2,0.43540755380927026,0.1744576618111956,0.0,1.0,0.0
OAS2,0.9495535626858249,0.08042082065742678,0.0,1.0,0.0
PAFAH1B1,0.15965082447169812,0.17547055254141136,0.0,0.33333333333333326,0.0
PDCD4,0.5855185520955231,0.06634640680119468,0.0,0.33333333333333326,0.0
PLOD3,0.6627049556950536,0.18846832604876246,0.0,1.0,0.0
PNP,0.834883772127854,0.4719853324656301,1.0,1.0,0.0
PPARA,0.6838269276188014,0.059313061186286736,0.0,1.0,0.0
PPARGC1A,0.12727040094838174,0.3436654632376321,0.0,0.33333333333333326,0.0
PSEN2,0.1762458530202788,0.2873420174540774,0.0,0.33333333333333326,0.0
PTTG1IP,0.7912783216934629,0.348632926032542,1.0,1.0,0.0
RAD54L,0.6163737582315889,0.23034496124738418,0.0,1.0,0.0
RAMP1,0.48475376865433434,0.28694857371744664,0.0,1.0,0.0
RFLNA,0.31704400868321225,0.0037662149326758046,0.0,0.33333333333333326,0.0
RMND1,0.16832552475127807,0.4673672587966286,0.0,0.33333333333333326,0.0
RNMT,0.1517332963989089,0.4927869805941505,0.0,0.33333333333333326,0.0
RPIA,0.5967946200403814,0.05578830615558633,0.0,1.0,0.0
RPL30,0.44573354180461244,0.2703431849393485,0.0,1.0,0.0
SERF2,0.507775133132607,0.725053272243982,0.0,1.0,0.0
SH3TC1,0.9079464015221015,0.5435854062335065,0.0,1.0,0.0
SPIN2B,0.24701560900372424,0.47552164134420993,0.0,0.33333333333333326,0.0
SYNGR1,0.15074330293227964,0.6083382660334803,0.0,0.33333333333333326,0.0
THAP11,0.5661534762219802,0.0030178395799574566,0.0,0.33333333333333326,0.0
TMIGD3,0.8774464752721522,0.2517748911150453,0.0,1.0,0.0
TOB2,0.5539141848538138,0.04369987095943124,0.0,1.0,0.0
VPS35,0.3963594079641429,0.40114053204682265,1.0,0.33333333333333326,0.0
ZNF557,0.48842266620054997,0.2704668018131041,0.0,0.33333333333333326,0.0
