gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ABT1,2,2,0.047309863894559934,0.047309863894559934,False
AGGF1,3,2,0.06235801126327001,-0.25125977101098274,True
BEX2,3,2,0.2185496950394136,0.4194928800174549,False
BMP7,3,2,0.3518051773442539,0.47626861041360513,True
C1QB,3,3,1.2419780277641732,1.2419780277641732,True
CD79B,2,2,0.6296990548643171,0.6296990548643171,True
CERS6,3,2,0.23128670014053831,0.3834827511402956,False
CHST3,3,2,0.6788238169161706,0.6937323173285608,True
CLPX,3,2,0.20751750556436419,-0.1824287903915085,True
COL27A1,3,2,0.5535989783196339,0.7447432874794502,True
COL4A4,2,2,0.8409330420741287,0.8409330420741287,True
CPQ,3,2,0.4146023420858184,0.47599159384912904,True
DAPK1,3,2,0.23597670913482224,0.43483233762180706,False
DBI,3,3,0.4918018298830756,0.4918018298830756,True
DNASE1L1,3,2,0.014400638612876401,-0.2904714530051671,True
DPYSL3,3,3,0.8338988347579891,0.8338988347579891,True
EIF2AK1,3,2,0.17427414746419748,-0.19735626863342626,True
ELP2,3,2,0.12966669354886987,-0.21051765460117,True
ERBB2,3,2,0.6547749631817742,0.5101068044344788,True
ESRRG,3,2,-0.25244356620477976,-0.5711910808487577,True
FAM234B,3,2,-0.05548483243185073,-0.5125700459564024,True
GAR1,3,2,0.48822544640712867,0.3546425732547984,True
GOPC,3,2,-0.020758271157657344,-0.24144819686673058,True
HMG20A,3,2,0.10982404217533788,-0.22884080848995758,True
LMAN2L,3,2,0.49023413732426785,0.25200170927727683,True
LNX1,3,2,-0.06751721656873617,-0.5036689009219852,True
MFSD11,3,2,0.22604786853405212,0.3550897424100534,False
NECAP2,3,2,0.5490313181766936,0.4054687271251054,True
NEGR1,3,2,-0.3779446907379252,-0.6160962730713222,True
NT5C2,3,2,0.3291193077884624,0.19292331305133104,True
OAS2,2,2,1.1482447990219957,1.1482447990219957,True
PAFAH1B1,3,2,0.09851145193032274,-0.3194531790132613,True
PDCD4,3,2,0.3672758913393401,0.4718407012397785,False
PLOD3,3,2,0.5375260211588903,0.6152587741419826,True
PNP,3,3,0.9351798081040412,0.9351798081040412,True
PPARA,2,2,0.6545049673564671,0.6545049673564671,True
PPARGC1A,3,2,0.06828164613940609,-0.37961841181210465,True
PSEN2,3,2,-0.006919838312675471,-0.28861838294551223,True
PTTG1IP,3,3,0.8541576412755431,0.8541576412755431,True
RAD54L,2,2,0.529171966808184,0.529171966808184,True
RAMP1,3,2,0.3832434118279749,0.28461224669845153,True
RFLNA,3,2,0.04967981873424413,-0.0270049483031799,False
RMND1,3,2,-0.052753128877262245,-0.30333494135632333,True
RNMT,3,2,0.15261340823303282,-0.33416453445145455,True
RPIA,3,2,0.34180671411134456,0.49279247330259446,True
RPL30,3,2,0.29520055184956817,0.21210976597621212,True
SERF2,3,2,0.3414513000859552,0.3273876524056971,True
SH3TC1,2,2,1.0709356021329606,1.0709356021329606,True
SPIN2B,3,2,0.06084300887263013,-0.15712291807627315,False
SYNGR1,3,2,0.058854507676182166,-0.33600401586979345,True
THAP11,3,2,0.2662380158498519,0.435858951425419,False
TMIGD3,3,2,0.7827559069881452,1.014264472990552,True
TOB2,3,2,0.33733463643680156,0.41311743867379125,True
VPS35,3,3,0.12036895676122346,0.12036895676122346,False
ZNF557,3,2,0.23616518783491416,0.2914293309414733,False
