gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
BMP7,1,0.3257025695377791,0.12052938947646032,0.006886847246078742,0.30823095964335734,0.06661873489391967,3.7137502905348215e-06,45.98609075418723,0.02122393857997994,3.7027499544574116,3,up
ERBB2,1,0.5309751768974099,0.19450907100920575,0.006336849525823325,0.3920439322850283,0.08304028193778688,2.3453843998990254e-06,61.88056189068446,0.06513806152739986,5.246667052815883,3,up
NECAP2,1,0.38017103194395774,0.11302669803249926,0.0007694669473387716,0.33275886510583125,0.06967528633790715,1.7894785005550166e-06,32.357535243225946,0.013920606524706138,2.9567225369322605,3,up
RAMP1,1,0.26473864455443036,0.061003758478919826,1.4267061597861652e-05,0.26473864455443036,0.061003758478919826,1.4267061597861652e-05,0.0,0.0,1.653319727603406,3,up
SERF2,1,0.2776037905053082,0.04989809263621016,2.645459477457629e-08,0.2776037905053082,0.04989809263621016,2.645459477457629e-08,0.0,0.0,1.6844971851592638,3,up
TMIGD3,1,0.6753473001534543,0.23490755775108885,0.004040924808174734,0.6149579257387583,0.15193617319913666,5.177301780012046e-05,51.69025914739665,0.08372613750289895,4.1399518289741,3,up
C1QB,2,1.1327622796273475,0.25637200131620436,9.941950451262785e-06,1.0739418937963905,0.20256036110905584,1.1464356426657641e-07,29.750149556167756,0.06150158847009966,2.846981149944348,3,up
PNP,2,0.8031946158896643,0.2782674670231073,0.003896614321838815,0.5801862670477378,0.11213683944506968,2.2924142555649868e-07,63.76978276161198,0.14067120826678958,5.5202539549801095,3,up
PTTG1IP,2,0.6010210051469957,0.213331057339899,0.004842685074265162,0.4591256627830031,0.09901490785513976,3.5361405199390826e-06,56.60967074666249,0.07307368610776858,4.609322018099605,3,up
FAM234B,4,-0.24961582160410825,0.2717740205154575,0.3583737495314362,-0.3607313090486093,0.07977235790633196,6.125549570482469e-06,83.67468440737139,0.16378792499944772,12.25091171225543,3,down
HMG20A,4,-0.21292793010728733,0.08227947591143299,0.009657365842615768,-0.22755235570054286,0.03441207706624948,3.776979387417471e-11,70.72230354576936,0.011382872438532459,6.831138519133731,3,down
RMND1,4,-0.2490378280153369,0.11820150830438038,0.035126930653854596,-0.26877211829534686,0.059329318504264546,5.8935212232599485e-06,61.19781828385723,0.022457708745058456,5.154349347237723,3,down
RNMT,4,-0.21483908233605345,0.18240704885805187,0.23887621707568651,-0.2711142624414164,0.05975644961568219,5.706349878182626e-06,80.0357414537446,0.06403832341717026,10.017902720334842,3,down
SPIN2B,4,0.02845935504474733,0.31767893678564807,0.9286167858716934,0.024329733603082708,0.06827843217299648,0.7215925691640561,93.11759680995432,0.2674030563245625,29.059616892144412,3,up
SYNGR1,4,-0.2540842787099966,0.15015904788811174,0.09062671324125683,-0.23789352555144178,0.05038318735526751,2.3389907162656284e-06,59.44092494007997,0.036445145802643054,4.931078918947969,3,down
