gene,cluster_id
ABT1,3
AGGF1,3
BEX2,0
BMP7,1
C1QB,2
CD79B,1
CERS6,0
CHST3,1
CLPX,3
COL27A1,1
COL4A4,1
CPQ,1
DAPK1,0
DBI,2
DNASE1L1,3
DPYSL3,2
EIF2AK1,3
ELP2,3
ERBB2,1
ESRRG,3
FAM234B,4
GAR1,1
GOPC,3
HMG20A,4
LMAN2L,1
LNX1,3
MFSD11,0
NECAP2,1
NEGR1,3
NT5C2,1
OAS2,1
PAFAH1B1,3
PDCD4,0
PLOD3,1
PNP,2
PPARA,1
PPARGC1A,3
PSEN2,3
PTTG1IP,2
RAD54L,1
RAMP1,1
RFLNA,3
RMND1,4
RNMT,4
RPIA,1
RPL30,1
SERF2,1
SH3TC1,1
SPIN2B,4
SYNGR1,4
THAP11,0
TMIGD3,1
TOB2,1
VPS35,2
ZNF557,0
