gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ATP2B1,3,2,0.08053932477449462,0.1786277385912287,False
CEP44,3,2,0.24051359776152884,0.36488190852306124,False
CPNE3,3,3,0.6024400145533623,0.6024400145533623,True
ECI2,3,2,0.5617976344217218,0.8010501895300182,True
EPM2AIP1,3,2,0.04488343938529541,-0.3707065100817539,True
FBLN7,3,2,-0.3198650698560505,-0.738431686165459,True
FLNA,3,2,0.4318077542616188,0.5892164472946728,True
GNG11,3,2,0.40439969368556267,0.5398338115687706,True
IBTK,3,2,0.319427010877592,0.4940727083548504,False
MAPRE1,3,3,0.5347415891028673,0.5347415891028673,True
MATN2,3,2,0.818356303272327,1.1712079212290039,True
MCCC1,3,2,0.3204296222849751,-0.10308992742651135,True
NEDD8,3,2,0.27478956242861985,-0.2123779955097176,True
NR3C2,3,2,0.03757899306343878,-0.30808432996589197,True
PLK3,3,2,0.40310298325256627,0.5609858175560929,True
PRDX4,3,2,0.48642192924422606,0.6692919002092873,True
RBFOX1,3,2,-0.4105691511330513,-0.4695665470493915,True
RBM38,3,2,0.2676412136094924,0.3928107058357173,True
RTCB,3,2,0.01599656984799136,-0.1996054066109294,True
SCMH1,3,2,0.4869674809183528,0.14099155934439,True
SPIN2B,3,2,0.06084300887263013,-0.15712291807627315,False
SRSF2,3,2,0.3094056608034557,0.501531526432748,False
STMN4,3,2,0.06123117899522601,-0.06774003360607983,False
SV2A,3,2,-0.006911204981722226,-0.40032959769453047,True
TNFSF13B,3,2,0.4702095971022365,0.670080234946459,True
UBP1,3,2,0.36315237369207115,0.5941137556048703,False
URGCP,3,2,0.13536741439674196,-0.2126516429856231,True
XRCC6,3,2,-0.03821305923165911,-0.24911262713176097,True
ZBTB40,3,3,0.41886298647246417,0.41886298647246417,True
