gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
CPNE3,1,True,True,True,True,4,False,0.6024400145533623,0.6024400145533623,up
FBLN7,0,True,True,True,False,3,True,-0.3198650698560505,-0.738431686165459,down
NR3C2,0,True,True,True,False,3,True,0.03757899306343878,-0.30808432996589197,down
SPIN2B,0,True,True,True,False,3,True,0.06084300887263013,-0.15712291807627315,down
URGCP,0,True,True,True,False,3,True,0.13536741439674196,-0.2126516429856231,down
ATP2B1,0,True,False,True,False,3,False,0.08053932477449462,0.1786277385912287,up
EPM2AIP1,0,True,False,True,False,3,False,0.04488343938529541,-0.3707065100817539,down
MATN2,1,True,False,True,False,3,False,0.818356303272327,1.1712079212290039,up
PLK3,1,True,False,True,False,3,False,0.40310298325256627,0.5609858175560929,up
RBFOX1,1,True,False,True,False,3,False,-0.4105691511330513,-0.4695665470493915,down
XRCC6,0,True,False,True,False,3,False,-0.03821305923165911,-0.24911262713176097,down
CEP44,0,True,False,False,False,1,False,0.24051359776152884,0.36488190852306124,up
ECI2,1,True,False,False,False,1,False,0.5617976344217218,0.8010501895300182,up
FLNA,1,True,False,False,False,1,False,0.4318077542616188,0.5892164472946728,up
GNG11,1,True,False,False,False,1,False,0.40439969368556267,0.5398338115687706,up
IBTK,0,True,False,False,False,1,False,0.319427010877592,0.4940727083548504,up
MAPRE1,1,True,False,False,False,1,False,0.5347415891028673,0.5347415891028673,up
MCCC1,0,True,False,False,False,1,False,0.3204296222849751,-0.10308992742651135,down
NEDD8,0,True,False,False,False,1,False,0.27478956242861985,-0.2123779955097176,down
PRDX4,1,True,False,False,False,1,False,0.48642192924422606,0.6692919002092873,up
RBM38,1,True,False,False,False,1,False,0.2676412136094924,0.3928107058357173,up
RTCB,0,True,False,False,False,1,False,0.01599656984799136,-0.1996054066109294,down
SCMH1,1,True,False,False,False,1,False,0.4869674809183528,0.14099155934439,up
SRSF2,0,True,False,False,False,1,False,0.3094056608034557,0.501531526432748,up
STMN4,0,True,False,False,False,1,False,0.06123117899522601,-0.06774003360607983,down
SV2A,0,True,False,False,False,1,False,-0.006911204981722226,-0.40032959769453047,down
TNFSF13B,1,True,False,False,False,1,False,0.4702095971022365,0.670080234946459,up
UBP1,0,True,False,False,False,1,False,0.36315237369207115,0.5941137556048703,up
ZBTB40,1,True,False,False,False,1,False,0.41886298647246417,0.41886298647246417,up
