gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
HMG20A,0,-0.21292793010728733,0.08227947591143299,0.009657365842615768,-0.22755235570054286,0.03441207706624948,3.776979387417471e-11,70.72230354576936,0.011382872438532459,6.831138519133731,3,down
ME3,0,-0.29565321720693594,0.13170047407524746,0.024775126830849776,-0.3377557801769525,0.06944462933611815,1.1522880169260513e-06,58.48930338094469,0.02653524144019875,4.818035260535494,3,down
NTHL1,0,-0.23674696034823167,0.16891210420610187,0.1610351602149337,-0.21695036826632622,0.04979744678313891,1.3206430004438981e-05,70.88087839148788,0.051601303483402645,6.8683390484394256,3,down
NTN4,0,-0.3554891955721207,0.2080629013971504,0.08753137435992152,-0.39738904296617344,0.08064685431819803,8.327960868364232e-07,69.79064794532303,0.07857234306612612,6.620466391930979,3,down
RPH3A,0,-0.38064437021081854,0.244397518702667,0.11935644621156247,-0.30691090673919796,0.0874898669796843,0.0004515578518680068,60.11737833513884,0.10305332068286702,5.014715473837851,3,down
RWDD2B,0,-0.2551647121239031,0.24863595473620248,0.3047698476432975,-0.16234061470097066,0.03503143866788203,3.5842321550460775e-06,84.2396322582572,0.1438231724234461,12.690059221796037,3,down
SERGEF,0,-0.20397987502021905,0.12795467639575575,0.1109008188940875,-0.22444633810469986,0.047471780834612294,2.2674786912478797e-06,74.34729914922372,0.029361500241367994,7.796450017618623,3,down
CD14,1,0.9668963291983044,0.23755335496083393,4.6967138567025055e-05,0.8777277976412887,0.16826975096255062,1.826361189880501e-07,24.704363253358352,0.051498457642605064,2.656196409799542,3,up
MAPKAPK3,1,0.520544181342987,0.17380985622777534,0.0027452943019813493,0.43841549634549953,0.0948372544721594,3.785593540249749e-06,53.42003578503679,0.04516562702569604,4.29369157685511,3,up
SP110,1,0.783156264143241,0.2885601528635638,0.006647337817150641,0.5571995090352764,0.11228388537930635,6.962116957808831e-07,67.80118086501965,0.1579983388732225,6.21140791410958,3,up
WSCD1,1,0.5132398745143435,0.19168199350944767,0.007416075806046773,0.375324245728781,0.08475996792304177,9.507393964053392e-06,64.52350762182733,0.0666167115641276,5.637535917250162,3,up
CD84,3,0.5351390289947339,0.2772058660757167,0.05354799443428445,0.3125638411388907,0.066079672591811,2.2440288350900368e-06,91.73515393135911,0.2094141232546428,24.198877793847252,3,up
FAM111A,3,0.33974886153718686,0.08692196353246276,9.280744115187216e-05,0.319107473870559,0.06776809699217581,2.4916032091859526e-06,14.942772628233502,0.004820991335686504,2.351358093602603,3,up
LIMS1,3,0.8575257721202006,0.1795100353744477,1.7789857104665532e-06,0.8575257721202006,0.1795100353744477,1.7789857104665532e-06,0.0,0.0,0.005276456339990523,2,up
RPL36,3,0.1913900826307201,0.03516231121949019,5.237707074359422e-08,0.1913900826307201,0.03516231121949019,5.237707074359422e-08,0.0,0.0,0.8705572812607364,3,up
SBF2,3,0.21681822606531664,0.04484514529127555,1.3326585766326572e-06,0.20867488683800242,0.034806435418080706,2.0311499271599873e-09,20.145159658523557,0.0014526229295445206,2.504544485278,3,up
