gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
RCAN2,144,4,-0.6424164021270977,down
SERTAD4,144,4,-0.7829164709123351,down
SH3GL2,144,4,-0.7496461082052472,down
SLC6A15,144,4,-0.5589715384997316,down
THEMIS,144,4,-0.8425247270102512,down
VSNL1,144,4,-0.8045351599160462,down
ZNF25,144,4,-0.5661184897630593,down
CCDC25,145,4,-0.3974587871347999,down
CORO2A,145,4,-0.610684247178841,down
DHX35,145,4,-0.27013552103933747,down
FH,145,4,-0.3868595644559192,down
HMG20A,145,4,-0.22884080848995758,down
PARL,145,4,-0.29702522283037225,down
PARN,145,4,-0.22865956628747286,down
SLC25A12,145,4,-0.6633811431832073,down
STAT4,145,4,-1.2876949705526495,down
TARBP1,145,4,-0.5754520189964696,down
VAMP1,145,4,-0.9075396805426736,down
GLS,147,2,-0.45500245054024324,down
NPTN,147,2,-0.38653632378325753,down
TMX3,147,2,-0.38071167068616507,down
EMC1,152,4,-0.19942662646732945,down
RALGPS1,152,4,-0.16515021969541355,down
SLC35B3,152,4,-0.23132870510812442,down
TTC13,152,4,-0.2632727615990831,down
CPEB1,153,4,-0.22322816199714546,down
MRPL22,153,4,-0.1943443117888768,down
SUV39H1,153,4,-0.20045087491593971,down
UBE4A,153,4,-0.2153001855429264,down
URGCP,153,4,-0.2126516429856231,down
IDH3A,154,4,-0.39788765974508467,down
NEFH,154,4,-0.940441429067838,down
OGDHL,154,4,-0.539187286026499,down
PYGB,154,4,-0.3569067708276146,down
ACTR1B,155,4,-0.5387780190170117,down
HAGH,155,4,-0.31040274264390844,down
OLA1,155,4,-0.5144245673116177,down
ABCG4,156,4,-0.441495743368828,down
ACTL6B,156,4,-0.5014298500035088,down
ATP6V1E1,156,4,-0.5004476271632852,down
AVPI1,156,4,-0.4687794314910321,down
CAMTA1,156,4,-0.42969198362711225,down
CDCA5,156,4,-0.48898235295242043,down
COPG1,156,4,-0.42457111363317734,down
COX7A1,156,4,-0.5222407232987285,down
DDX24,156,4,-0.4265053021672829,down
DPP8,156,4,-0.391246006286051,down
EPB41L3,156,4,-0.40281283175944527,down
GLMN,156,4,-0.4955494385764778,down
HYLS1,156,4,-0.4168836787835071,down
KLHDC9,156,4,-0.5611270885384798,down
MPP1,156,4,-0.41560015395580807,down
RWDD2B,156,4,-0.4458659729662018,down
SCN4B,156,4,-0.6076519227594406,down
SLC25A27,156,4,-0.4710183189153154,down
TBC1D4,156,4,-0.38461684325176426,down
UCHL5,156,4,-0.4482932356274829,down
VDAC3,156,4,-0.45456991589043927,down
ATP5F1B,157,4,-0.4270202407420576,down
CNTNAP1,157,4,-0.393553400077443,down
NDRG4,157,4,-0.36161641888937535,down
NOMO1,157,4,-0.3278333573059786,down
NTAQ1,157,4,-0.33346825245615075,down
PFKP,157,4,-0.41598382450081406,down
SLC12A5,157,4,-0.45088520377105556,down
SPATA7,157,4,-0.35085009000891443,down
ARHGAP26,160,4,-0.31032881060544604,down
CEND1,160,4,-0.34279380406532933,down
EXOSC9,160,4,-0.26651713922108655,down
NR3C2,160,4,-0.30808432996589197,down
RMND1,160,4,-0.30333494135632333,down
RNMT,160,4,-0.33416453445145455,down
SERGEF,160,4,-0.2671340119057657,down
ZNF385B,160,4,-0.3557294702805427,down
CBLN2,161,4,-0.8227699976255187,down
GABRA1,161,3,-0.9218523948313315,down
KCNS1,161,4,-1.123636641691098,down
ASXL2,165,4,0.19899822484353802,up
C3orf70,165,4,0.2794843981160966,up
RPL12,165,3,0.3075327347126118,up
SH3GLB1,165,4,0.26634382917486965,up
ZFAND3,165,3,0.32887916732567524,up
CHCHD4,167,4,-0.2835973719133382,down
KLHDC2,167,4,-0.39350423207652385,down
MRPL2,167,4,-0.3125198907393727,down
FAM81A,168,4,-0.6411722817676102,down
GLS2,168,4,-0.558996545840468,down
ICA1,168,4,-0.5120255051646354,down
IDH3G,168,4,-0.2861438957836855,down
MAGEE1,168,4,-0.5001824009233764,down
UQCRC1,168,4,-0.44910451403295015,down
ACTR6,169,4,-0.3555935825449845,down
ALDOC,169,4,-0.33908116831852464,down
NCKIPSD,169,4,-0.37235084732933466,down
SYNGR1,169,4,-0.33600401586979345,down
VPS33B,169,4,-0.33038941670390454,down
COQ6,170,4,-0.21533781161079224,down
DEPDC5,170,4,-0.21183136998837515,down
PIGZ,170,4,-0.26629595114350035,down
SPOCK2,170,4,-0.33034898553810166,down
TRIM44,170,4,-0.2060933767845894,down
ADGRG1,173,2,0.6273155272416382,up
PDIA5,173,2,0.5859766773453643,up
PRR14,173,2,0.6392364507497414,up
MPZL1,174,3,0.24723036598340098,up
NPAS3,174,3,0.3087010008871882,up
PABPC4,174,3,0.25443082739464096,up
POU3F2,174,3,0.2576752015313204,up
RPS16,174,3,0.23984441979566817,up
TOB1,174,3,0.27131899981694074,up
ITGAV,176,3,0.43344677636624107,up
SEC61A1,176,3,0.37455575414966624,up
SLC25A1,176,3,0.3325767102614834,up
UBTD1,176,2,0.3479733381964438,up
