gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ATF5,3,2,0.4158599284387782,0.38309904626873426,True
ATF7IP2,3,2,0.6343182887744258,0.9269054275581903,True
ATG16L1,3,2,0.06154053981592256,-0.26061636266142063,True
ATIC,3,2,0.3684791456740039,0.5845991038379275,False
ATP1A1,3,2,-0.309459256297103,-0.666187516996307,True
ATP2B1,3,2,0.08053932477449462,0.1786277385912287,False
ATP2B2,3,2,-0.16134065081453564,-0.5319375559185726,True
ATP2B3,3,2,0.053790575249607876,-0.349767362856106,True
ATP5F1A,3,3,0.1947665866426466,0.1947665866426466,False
ATP5F1B,3,2,0.027658698790912872,-0.4270202407420576,True
ATP5MC1,3,2,0.07250522049290427,-0.313207488483213,True
ATP5PD,3,2,0.0660381903180219,-0.28664354428534944,True
ATP5PF,3,2,0.2973836609389104,0.5136773192160571,False
ATP5PO,3,2,0.22542830921731527,0.42224425611443395,False
ATP6AP1,3,2,0.016145892399163603,-0.30725558936857666,True
ATP6AP2,3,2,0.15150818596640145,0.3044366357508843,False
ATP6V0D1,3,2,-0.08717329236443483,-0.33659959795513394,True
ATP6V0E1,3,2,0.6363356338663565,0.7394756347006588,True
ATP6V1A,3,2,-0.09197116252890858,-0.6299214538507041,True
ATP6V1B2,3,3,0.18337932668058285,0.18337932668058285,False
ATP6V1C1,3,2,-0.040415732875655586,-0.50631071354224,True
ATP6V1D,3,2,0.21321132878238558,0.3923342959748597,False
ATP6V1E1,3,2,-0.1265443800908308,-0.5004476271632852,True
ATPAF1,3,3,0.24163634304793055,0.24163634304793055,False
ATRNL1,3,2,-0.4746903840451253,-0.7062793845708244,True
ATXN7,2,2,0.22318459969858617,0.22318459969858617,True
ATXN7L1,2,2,0.2586247520198257,0.2586247520198257,True
AUH,3,2,-0.2964037800472288,-0.39820362288736955,True
AVIL,2,2,0.17779773629043416,0.17779773629043416,True
AVPI1,3,2,-0.13640140775348972,-0.4687794314910321,True
AZIN1,3,2,0.3248010327700168,0.5680194212255376,False
B2M,3,2,0.7073031081328951,0.9144057443435276,True
B3GALNT1,3,2,0.2832611427517904,0.4328005771276864,False
B3GNT5,2,2,0.562068268925239,0.562068268925239,True
B4GALT1,2,2,0.6484342402679228,0.6484342402679228,True
B4GALT6,3,2,-0.31648527760735173,-0.5673506359846074,True
BAALC,3,2,0.5786546565080958,0.8110675227429129,True
BAG3,3,3,1.555920761616972,1.555920761616972,True
BAHD1,2,2,0.33700126357210225,0.33700126357210225,True
BANF1,3,2,0.3504060886072427,0.21371923846084084,True
BAX,3,2,0.34706096998805425,0.3296681899275744,True
BAZ2A,2,2,0.4712823822244978,0.4712823822244978,True
BBS7,3,2,-0.12841670109114092,-0.4006795891153665,True
BCAR3,3,2,0.4609033740993042,0.629194388646392,True
BEND6,3,2,0.12173990429141963,-0.48325386553305627,True
BEX1,3,2,0.1578014802330007,0.3103786845321932,False
BEX2,3,2,0.2185496950394136,0.4194928800174549,False
BEX3,3,2,0.11905587090448815,0.24381901179583476,False
BEX5,3,2,-0.23396695343735008,-0.7244214698504252,True
BIN2,2,2,0.6403119749145968,0.6403119749145968,True
BIN3,3,2,0.40519441067673573,0.62099618291965,True
BIRC3,3,2,0.6460018931797167,0.9171978421798311,True
BLMH,3,2,0.15780588934666095,0.20660971882063217,False
BLVRA,3,3,0.05962799667700599,0.05962799667700599,False
BMERB1,3,2,-0.1251589098378867,-0.4004330399252365,True
BMP7,3,2,0.3518051773442539,0.47626861041360513,True
BMPR1A,2,2,0.3411095572897225,0.3411095572897225,True
BNIP2,3,2,0.39563340129336116,0.19954382519185176,True
BNIP3,3,2,0.4445892648159247,0.6836988008328615,False
BOLA3,3,2,0.057413489251370464,-0.24720867115286094,True
BRI3BP,3,2,-0.07389776858608421,-0.06321469757374043,False
BRWD1,3,2,0.34756675805634946,0.5833489428345224,False
BST2,3,3,0.8618405843978599,0.8618405843978599,True
BTG3,3,2,0.6628301135918057,0.5914144140789962,True
BUD31,3,2,0.44814698749269316,0.657712340453785,True
