gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
APP,3,2,-0.12670317604651574,-0.4215372476417487,True
B3GALNT1,3,2,0.2832611427517904,0.4328005771276864,False
B4GALT6,3,2,-0.31648527760735173,-0.5673506359846074,True
CAP2,3,2,0.0995368763011489,0.2647505141023636,False
CBLN4,3,2,-0.29483825045961937,-0.7295609637441101,True
CCL20,2,2,0.5617006480666915,0.5617006480666915,True
CCNB1IP1,3,2,0.1744988978590795,-0.21259960922190024,True
CDC42SE2,3,2,0.2940434513594076,0.4821353072153931,False
CDIP1,3,2,0.09189790139988012,-0.02638109078580575,False
CERS6,3,2,0.23128670014053831,0.3834827511402956,False
COX8A,3,2,0.16759166351345764,-0.2743166460705706,True
DENND2C,2,2,0.36107879820091915,0.36107879820091915,True
DHRS7B,3,2,0.0011087896487536792,-0.15954715317603907,True
DNAJA1,3,2,0.550381214744761,0.7322921121051307,True
ERICH1,3,2,0.4694418467675196,0.7477888958724317,True
HMGB3,3,2,0.07279382889695452,-0.24459026192518518,True
HSPA1B,3,2,1.1393775565963455,1.5590118763496443,True
INO80C,3,2,0.1868456259112589,0.3155824454228644,False
KLF6,3,2,0.6385954976531641,0.8667924190246179,True
LHFPL2,3,2,0.7102555163700653,0.9451017457871491,True
LRRC32,3,2,0.6699474469331367,0.5763991395307015,True
LRRTM3,3,2,-0.08264714727664065,-0.42277098909477084,True
MAPKAPK2,3,2,0.4883339900103964,0.6539921268768489,True
MFN2,3,2,0.0810236076048172,-0.20782160509837455,True
MYL12A,3,2,0.6556794117351548,0.8189926716977265,True
NDUFS5,3,3,0.2682326390774363,0.2682326390774363,False
NFKBIZ,3,2,0.7049222103039999,0.5927902293230398,True
PAPSS1,3,2,0.33027283743360086,0.5171255275253999,False
PDCD4,3,2,0.3672758913393401,0.4718407012397785,False
PLK3,3,2,0.40310298325256627,0.5609858175560929,True
PNPO,3,3,0.3520022076758392,0.3520022076758392,False
PPP1R14B,3,2,0.4919606342237772,0.48740064519479276,True
PRC1,3,2,0.026945263198055642,-0.37642665874211967,True
PSMD1,3,2,-0.09556176559056251,-0.3340982302421298,True
RBM14,3,2,0.6681344697326171,0.9088321764835414,True
RHPN2,3,2,0.9000262380802789,0.8514839124207318,True
SLC25A5,3,2,0.2685755263201859,0.4722245752431,False
SLC45A1,3,3,-0.04806255805905598,-0.04806255805905598,False
SLF1,3,2,0.12178824125360836,0.12055060076983537,False
SOWAHC,3,2,0.6550193248627191,0.5366880017013853,True
SUDS3,3,2,-0.052032661628418055,-0.1601842383091583,True
SV2B,3,2,-0.3883212785103935,-0.792108096937743,True
TNFRSF10B,2,2,1.0331259304913258,1.0331259304913258,True
VCAN,3,2,0.5733172492893853,0.32151636700141983,True
ZGPAT,3,2,0.33930643144812667,0.17159916799587327,False
ZNF69,3,2,0.5046135203049428,0.6900292335247209,True
