gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
B4GALT6,0,-0.4038731533331588,0.24144442672160144,0.09437897810266078,-0.33365043095876884,0.07181706845072688,3.3869951569243083e-06,72.66603073796821,0.11711402593823216,7.316902937979437,3,down
CCNB1IP1,0,-0.14973210817566535,0.12737142616536798,0.239772774042883,-0.1360280402508529,0.03857658924191282,0.0004215985517459898,70.987292835114,0.028463270045889583,6.893531129768528,3,down
HMGB3,0,-0.1710215276782514,0.1294673655432947,0.18651388677265734,-0.16365392065074308,0.044024587345204626,0.0002013393541115255,65.04079379184289,0.028527344322229333,5.720953696978782,3,down
PRC1,0,-0.27165991684209023,0.15664571275576758,0.08287703018558665,-0.31576384139390035,0.060093227491066825,1.4837377950308036e-07,66.74583506432646,0.042760483831800464,6.014284237384327,3,down
SLC45A1,0,-0.06930997193257518,0.17815814821003198,0.6972493555965051,-0.14215066372008564,0.044195526226639865,0.0012980799172822887,87.99750011488497,0.08178493390394301,16.66319532716941,3,down
ZGPAT,0,0.24767143836486044,0.29966106263815073,0.4085175470755863,-0.1066527303916308,0.043212054449498556,0.013582306956319998,89.21411266739435,0.20600595090864662,18.542748856220822,3,up
CCL20,1,0.5045879247259589,0.29015275702055277,0.08202731859253826,0.3237376007555488,0.08601153352889607,0.00016729321956353806,75.9993309944227,0.13292356797526328,4.1665505231025834,2,up
MAPKAPK2,1,0.4851413515576027,0.3295214410239354,0.14095058644365926,0.22487040107105158,0.05838095829061324,0.0001172640430613881,82.25903899886472,0.25593190938645827,11.273346465684781,3,up
PPP1R14B,1,0.4634165479847965,0.15493142212284836,0.0027796756596684805,0.3799394327716377,0.06837738367219856,2.752261868216096e-08,61.82326761675444,0.04099959644103625,5.238793042638008,3,up
RHPN2,1,0.8117659053753722,0.23962684820088562,0.0007050057956226213,0.6787388594974456,0.12739791532395955,9.945999251472217e-08,51.47618109084694,0.0885615225805227,4.121687132136954,3,up
