gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
APP,0.15761460644556305,0.40872088760111736,0.0,0.0,0.0
B3GALNT1,0.5209894382177084,0.11066814081615085,0.0,0.0,0.0
B4GALT6,0.09559591322720752,0.6295087045847008,0.0,0.0,0.0
CAP2,0.44951283773170614,0.38277857759732514,0.0,0.0,0.0
CBLN4,0.02660312272630569,0.1711703836922665,0.0,0.0,0.0
CCL20,0.5758144035123437,0.4015340816226333,0.0,1.0,0.0
CCNB1IP1,0.24648188705809057,0.2506307890861766,0.0,0.0,0.0
CDC42SE2,0.5419729399735655,0.33936456927287817,0.0,0.0,0.0
CDIP1,0.3256860623242807,0.054615162762422564,0.0,0.0,0.0
CERS6,0.5000131262694782,0.0,0.0,0.0,0.0
COX8A,0.22023182855411033,0.19097450022436033,0.0,0.0,0.0
DENND2C,0.4904840706730295,0.0036144443428272523,0.0,1.0,0.0
DHRS7B,0.2690466462573764,0.03131823363270076,0.0,0.0,0.0
DNAJA1,0.6483719360826253,0.02104140425942989,0.0,1.0,0.0
ERICH1,0.6549631708742863,0.40854130545025513,0.0,0.0,0.0
HMGB3,0.23287532802803185,0.30828856159632495,0.0,0.0,0.0
HSPA1B,1.0,0.5094804926518639,0.0,1.0,0.0
INO80C,0.4711331429045751,0.1855525994386797,0.0,0.0,0.0
KLF6,0.7055788453206197,0.2572436555261025,0.0,1.0,0.0
LHFPL2,0.7388860893797297,0.3631116631093898,0.0,1.0,0.0
LRRC32,0.5820661012695868,0.044572816173451844,0.0,1.0,0.0
LRRTM3,0.1570898601684528,0.6257168238423866,0.0,0.0,0.0
MAPKAPK2,0.6150686652508944,0.5696318089362546,0.0,1.0,0.0
MFN2,0.2485141117755919,0.3342596716966184,0.0,0.0,0.0
MYL12A,0.6852482165692264,0.20444106660457154,0.0,1.0,0.0
NDUFS5,0.45099388719521094,0.00983824721162213,1.0,0.0,0.0
NFKBIZ,0.5890377105360505,0.5294306163794141,0.0,1.0,0.0
PAPSS1,0.5568553027230438,0.6122591974331186,0.0,0.0,0.0
PDCD4,0.5375943433504334,0.08783576150684286,0.0,0.0,0.0
PLK3,0.5755103652162464,0.5398603767640192,0.0,1.0,0.0
PNPO,0.4866235315987989,0.07877854124103065,1.0,0.0,0.0
PPP1R14B,0.544212442014815,0.6903385399318246,0.0,1.0,0.0
PRC1,0.1768014575685002,1.0,0.0,0.0,0.0
PSMD1,0.19480497460757554,0.3063758917026769,0.0,0.0,0.0
RBM14,0.7234595821339532,0.3423758114141653,0.0,1.0,0.0
RHPN2,0.6990676903060666,0.6292644735450418,0.0,1.0,0.0
SLC25A5,0.5377576161768663,0.38002331626717245,0.0,0.0,0.0
SLC45A1,0.3164643009851795,0.38247602848142825,1.0,0.0,0.0
SLF1,0.38818040256426345,0.2779521914080584,0.0,0.0,0.0
SOWAHC,0.5651757944028593,0.3619748201631978,0.0,1.0,0.0
SUDS3,0.2687756753412353,0.08787803332355658,0.0,0.0,0.0
SV2B,0.0,0.5713086454871561,0.0,0.0,0.0
TNFRSF10B,0.7763253462888952,0.5662942929818193,0.0,1.0,0.0
VCAN,0.47365701307962976,0.18876665297626427,0.0,1.0,0.0
ZGPAT,0.4098928493156135,0.6003962039471091,0.0,0.0,0.0
ZNF69,0.6303962993390367,0.08340708743292072,0.0,1.0,0.0
