gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
B4GALT6,0,True,True,True,True,4,True,-0.31648527760735173,-0.5673506359846074,down
MAPKAPK2,1,True,True,True,True,4,True,0.4883339900103964,0.6539921268768489,up
NFKBIZ,1,True,True,True,True,4,True,0.7049222103039999,0.5927902293230398,up
PPP1R14B,1,True,True,True,True,4,True,0.4919606342237772,0.48740064519479276,up
PRC1,0,True,True,True,True,4,True,0.026945263198055642,-0.37642665874211967,down
RHPN2,1,True,True,True,True,4,True,0.9000262380802789,0.8514839124207318,up
ZGPAT,0,True,True,True,True,4,True,0.33930643144812667,0.17159916799587327,up
HSPA1B,1,True,False,True,True,4,False,1.1393775565963455,1.5590118763496443,up
LRRTM3,0,True,False,True,True,4,False,-0.08264714727664065,-0.42277098909477084,down
PAPSS1,0,True,False,True,True,4,False,0.33027283743360086,0.5171255275253999,up
PLK3,1,True,False,True,True,4,False,0.40310298325256627,0.5609858175560929,up
SV2B,0,True,False,True,True,4,False,-0.3883212785103935,-0.792108096937743,down
TNFRSF10B,1,True,False,True,True,4,False,1.0331259304913258,1.0331259304913258,up
CCL20,1,True,True,True,False,3,True,0.5617006480666915,0.5617006480666915,up
HMGB3,0,True,True,True,False,3,True,0.07279382889695452,-0.24459026192518518,down
SLC45A1,0,True,True,True,False,3,True,-0.04806255805905598,-0.04806255805905598,down
APP,0,True,False,True,False,3,False,-0.12670317604651574,-0.4215372476417487,down
CAP2,0,True,False,True,False,3,False,0.0995368763011489,0.2647505141023636,up
CDC42SE2,0,True,False,True,False,3,False,0.2940434513594076,0.4821353072153931,up
ERICH1,0,True,False,True,False,3,False,0.4694418467675196,0.7477888958724317,up
LHFPL2,1,True,False,True,False,3,False,0.7102555163700653,0.9451017457871491,up
MFN2,0,True,False,True,False,3,False,0.0810236076048172,-0.20782160509837455,down
PSMD1,0,True,False,True,False,3,False,-0.09556176559056251,-0.3340982302421298,down
RBM14,1,True,False,True,False,3,False,0.6681344697326171,0.9088321764835414,up
SLC25A5,0,True,False,True,False,3,False,0.2685755263201859,0.4722245752431,up
SOWAHC,1,True,False,True,False,3,False,0.6550193248627191,0.5366880017013853,up
CCNB1IP1,0,True,True,False,False,2,True,0.1744988978590795,-0.21259960922190024,down
B3GALNT1,0,True,False,False,False,1,False,0.2832611427517904,0.4328005771276864,up
CBLN4,0,True,False,False,False,1,False,-0.29483825045961937,-0.7295609637441101,down
CDIP1,0,True,False,False,False,1,False,0.09189790139988012,-0.02638109078580575,down
CERS6,0,True,False,False,False,1,False,0.23128670014053831,0.3834827511402956,up
COX8A,0,True,False,False,False,1,False,0.16759166351345764,-0.2743166460705706,down
DENND2C,1,True,False,False,False,1,False,0.36107879820091915,0.36107879820091915,up
DHRS7B,0,True,False,False,False,1,False,0.0011087896487536792,-0.15954715317603907,down
DNAJA1,1,True,False,False,False,1,False,0.550381214744761,0.7322921121051307,up
INO80C,0,True,False,False,False,1,False,0.1868456259112589,0.3155824454228644,up
KLF6,1,True,False,False,False,1,False,0.6385954976531641,0.8667924190246179,up
LRRC32,1,True,False,False,False,1,False,0.6699474469331367,0.5763991395307015,up
MYL12A,1,True,False,False,False,1,False,0.6556794117351548,0.8189926716977265,up
NDUFS5,0,True,False,False,False,1,False,0.2682326390774363,0.2682326390774363,up
PDCD4,0,True,False,False,False,1,False,0.3672758913393401,0.4718407012397785,up
PNPO,0,True,False,False,False,1,False,0.3520022076758392,0.3520022076758392,up
SLF1,0,True,False,False,False,1,False,0.12178824125360836,0.12055060076983537,up
SUDS3,0,True,False,False,False,1,False,-0.052032661628418055,-0.1601842383091583,down
VCAN,1,True,False,False,False,1,False,0.5733172492893853,0.32151636700141983,up
ZNF69,1,True,False,False,False,1,False,0.5046135203049428,0.6900292335247209,up
