gene,cluster_id,max_level_survived,mean_log2fc,direction
TMPRSS4,20,4,1.7301995022577028,up
GREM2,21,4,0.6765762859444449,up
ITGA11,21,4,0.2818092539150327,up
SMAD6,21,4,-0.877427118220822,down
SMAD7,21,4,-0.32274196752194206,down
THBS1,21,4,-0.9189568419355751,down
ZKSCAN1,21,4,0.31728490474042914,up
CDH2,22,4,1.0742225272264232,up
CPA3,22,4,1.1334929947871142,up
HS6ST2,22,4,1.0411794635154061,up
LUM,22,4,0.8689191752801131,up
SACK1D,22,4,1.0698584700438845,up
SYNPO2,22,4,1.0928440956872085,up
ACVRL1,23,4,-1.0791288974477131,down
ANXA3,23,4,-1.115486341664331,down
LAMA3,23,4,-0.7902908939957983,down
LPL,23,4,-0.6952954881876754,down
MME,23,4,-0.9757591287670394,down
PLA2G4F,23,4,-0.9434442543445377,down
PPP1R14A,23,4,-0.771987004492997,down
TLR2,23,4,-0.8302282611615324,down
AKAP13,24,4,-0.37348837526610534,down
CDH5,24,4,-0.5636214475298785,down
PECAM1,24,4,-0.39937041755368846,down
FGF7,25,4,0.3242494706806725,up
IFNG,25,4,0.023010503157329814,up
IL6,25,4,-0.9634137056386548,down
IVD,25,4,-0.23575233796078346,down
PLOD2,25,4,0.3035708917189533,up
CXCL1,26,4,0.6039517383912232,up
CXCL8,26,4,-0.3117508449271705,down
MARCKS,26,4,0.196673844154996,up
SPARC,26,4,0.22089824840802955,up
TIMP2,26,4,0.13747963937441787,up
FAP,27,4,1.3659723810126048,up
GEM,27,4,1.2594021722464996,up
GREM1,27,4,1.3084286726045748,up
SLC27A2,27,4,1.2719186910284783,up
THBS2,27,4,1.342545890971522,up
CXCL13,28,4,1.7397698457212887,up
POSTN,28,4,1.6380364407591046,up
SERPINB3,28,4,1.6182330917726422,up
SPP1,28,4,2.4546231840784305,up
TDO2,28,4,1.9163097823459376,up
TSPAN1,28,4,1.50188546176424,up
