gene,cluster_id
ADA,1
ANXA7,2
ASXL2,0
BEX5,2
CAND2,3
CARD8,0
CDK5RAP2,0
CLIP4,3
CYP4X1,2
DCBLD2,3
FAT4,0
GNPDA1,3
INTS10,3
KLHL9,3
MCUB,1
MRPL22,2
MTIF3,3
NDUFA9,2
PAPOLA,1
PGAP4,3
PLIN3,0
PTH2R,2
RAB26,2
RBM12B,0
RDH11,3
RMP64,2
RPLP1,1
SCMH1,0
SLA,1
SNAP25,2
SPINDOC,0
TCEAL9,1
TGFBR3,0
UNC79,2
UQCRC2,2
XRCC6,2
ZNF581,0
