gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ADA,0.9784201769372542,0.19664797086591643,1.0,1.0,0.0
ANXA7,0.6185525487668702,0.5662110469334485,1.0,0.0,0.0
ASXL2,0.620843500110879,0.49107769541917445,0.0,1.0,0.0
BEX5,0.035709060249155475,0.598882021355261,0.0,0.0,0.0
CAND2,0.3554086564470257,0.0016899926401439727,0.0,0.0,0.0
CARD8,0.9017538429939045,0.3458591184949684,0.0,1.0,0.0
CDK5RAP2,1.0,0.023987173453853237,0.0,1.0,0.0
CLIP4,0.367301058397751,0.14998455105521982,0.0,0.0,0.0
CYP4X1,0.5082090005055672,0.6270066999929703,1.0,0.0,0.0
DCBLD2,0.8053519834172139,0.06751966842886342,0.0,0.0,0.0
FAT4,0.8206591525616483,0.5296884155334382,0.0,1.0,0.0
GNPDA1,0.8018245395429029,0.15222666096436968,0.0,0.0,0.0
INTS10,0.4276390371423633,0.0059814309938208444,0.0,0.0,0.0
KLHL9,0.6997839212512219,0.16103432585370406,0.0,0.0,0.0
MCUB,0.9849510846924849,0.5568128510901473,1.0,1.0,0.0
MRPL22,0.37159793369215993,0.5951857211468654,0.0,0.0,0.0
MTIF3,0.843281084686999,0.18185064896314382,0.0,0.0,0.0
NDUFA9,0.27064648125625695,0.469814951631504,0.0,0.0,0.0
PAPOLA,0.9229487375542471,0.6879165694200043,1.0,1.0,0.0
PGAP4,0.27040377363646284,0.22392710273887076,0.0,0.0,0.0
PLIN3,0.9321391739789879,0.29846571822607215,0.0,1.0,0.0
PTH2R,0.0,0.8943614154787692,0.0,0.0,0.0
RAB26,0.2222729361659964,1.0,0.0,0.0,0.0
RBM12B,0.645157988372697,0.9003143692647869,0.0,1.0,0.0
RDH11,0.667017607251169,0.03860198008700172,0.0,0.0,0.0
RMP64,0.6244858799034884,0.08037851663389449,1.0,0.0,0.0
RPLP1,0.9470947137583425,0.8509077608011233,1.0,1.0,0.0
SCMH1,0.5840869765927844,0.2109254583376107,0.0,1.0,0.0
SLA,0.9121651911718814,0.7879361025762068,1.0,1.0,0.0
SNAP25,0.20906049253704242,0.5369060378934043,0.0,0.0,0.0
SPINDOC,0.6196403344751785,0.16237586124926556,0.0,1.0,0.0
TCEAL9,0.8137849078432317,0.3315365659704555,1.0,1.0,0.0
TGFBR3,0.9451953094017057,0.11892550814145829,0.0,1.0,0.0
UNC79,0.33328425170499865,0.6163200430889136,0.0,0.0,0.0
UQCRC2,0.2457063801280197,0.4498958377940708,0.0,0.0,0.0
XRCC6,0.33689342424269486,0.5054015333610247,0.0,0.0,0.0
ZNF581,0.8881093993984944,0.0,0.0,1.0,0.0
