gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ANAPC5,2,True,True,True,True,4,True,0.10419824206598587,-0.32040831644837997,down
CNN3,0,True,True,True,True,4,True,0.9279821636024655,0.9279821636024655,up
DYNLT1,0,True,True,True,True,4,True,0.6837544287618078,0.6837544287618078,up
FAM81A,2,True,True,True,True,4,True,-0.4250624316137929,-0.6411722817676102,down
FERMT2,0,True,True,True,True,4,True,0.7512721128195037,0.7512721128195037,up
POMGNT2,2,True,True,True,True,4,True,-0.055000227816079196,-0.30373534334790353,down
SERGEF,2,True,True,True,True,4,True,0.12218669392536678,-0.2671340119057657,down
ADCY1,0,True,False,True,True,4,False,0.1251204430769981,0.1251204430769981,up
B3GNT5,0,True,False,True,True,4,False,0.562068268925239,0.562068268925239,up
FGF2,0,True,False,True,True,4,False,0.6880247685420516,0.9028901687486559,up
HSF2,2,True,False,True,True,4,False,0.07909304153183738,-0.3422521316314373,down
PGGHG,0,True,False,True,True,4,False,0.9085196597405414,0.9085196597405414,up
PLSCR1,0,True,False,True,True,4,False,0.9092291082190531,0.9092291082190531,up
POP7,2,True,False,True,True,4,False,-0.1269644835422179,-0.32500974140960937,down
PPARGC1A,2,True,False,True,True,4,False,0.06828164613940609,-0.37961841181210465,down
RASA1,2,True,False,True,True,4,False,0.17486399262350716,-0.2854776263925345,down
SERPINI1,2,True,False,True,True,4,False,0.06215347760982729,0.1361138634557677,up
TPK1,2,True,False,True,True,4,False,0.007910692032051822,-0.3210526285878761,down
TYMP,0,True,False,True,True,4,False,0.9117977891709894,0.8080967438138977,up
WASF1,2,True,False,True,True,4,False,-0.20681489841482717,-0.394757772228278,down
ABHD10,1,True,False,True,False,3,False,0.008843471762017016,-0.35284120693793364,down
GADD45A,0,True,False,True,False,3,False,0.7059599217518846,0.9657849246448138,up
LGALS3,0,True,False,True,False,3,False,0.6293035666538463,0.5518506502023959,up
MRRF,1,True,False,True,False,3,False,0.3511433674341415,0.5650791895810228,up
SATB1,0,True,False,True,False,3,False,-0.22201517625095177,-0.2849742433662259,down
SMO,0,True,False,True,False,3,False,0.7063128155508683,0.7063128155508683,up
UBQLN2,1,True,False,True,False,3,False,0.3239498942502624,0.6091629114471644,up
WDR1,0,True,False,True,False,3,False,0.6622127004353843,0.9167931948710257,up
INPP5D,0,True,True,False,False,2,True,0.44199495283936924,0.33216789111579703,up
PRR14,0,True,True,False,False,2,True,0.4724116125318784,0.6392364507497414,up
RPH3A,1,True,True,False,False,2,False,-0.26034159646507266,-0.5439118108855281,down
ABT1,1,True,False,False,False,1,False,0.047309863894559934,0.047309863894559934,up
ARL1,1,True,False,False,False,1,False,0.17819940731782827,-0.29747585441751356,down
DENND5A,0,True,False,False,False,1,False,0.5379905841233761,0.7295929933338128,up
DSP,0,True,False,False,False,1,False,0.49201778582448696,0.49201778582448696,up
HSPB3,1,True,False,False,False,1,False,0.14500087693022032,0.36364613392210554,up
IRF7,0,True,False,False,False,1,False,0.9868962660473843,0.9868962660473843,up
MMP14,0,True,False,False,False,1,False,0.7123409175900204,0.7123409175900204,up
NT5C2,0,True,False,False,False,1,False,0.3291193077884624,0.19292331305133104,up
PFKFB2,1,True,False,False,False,1,False,0.19806751771729628,-0.22087383414158834,down
RBFOX2,1,True,False,False,False,1,False,-0.012534301442064097,-0.34779437791971723,down
SARAF,1,True,False,False,False,1,False,0.24268947903324514,0.4119177630658917,up
TTLL12,1,True,False,False,False,1,False,0.05156090333284524,-0.2045051801166018,down
TUBG1,1,True,False,False,False,1,False,0.15361815221180888,-0.2083996224197242,down
USP4,1,True,False,False,False,1,False,0.26815001204785044,0.08020051227316305,up
ZBTB20,0,True,False,False,False,1,False,0.5962140804464783,0.7762906699107432,up
ZNF395,0,True,False,False,False,1,False,0.5027209484026732,0.7081233432668306,up
ZNF786,0,True,False,False,False,1,False,0.4748410995343522,0.6416532647822968,up
