gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABHD10,0.17710008292749174,0.2774579516090418,0.0,0.33333333333333326,0.0
ABT1,0.4228827751670354,0.21246992826123073,0.0,0.0,0.0
ADCY1,0.4706759588673572,0.49860972328985637,1.0,0.33333333333333326,0.0
ANAPC5,0.19702116704466932,0.49943567086973006,0.0,0.33333333333333326,0.0
ARL1,0.21110685284803657,0.19257306650991468,0.0,0.33333333333333326,0.0
B3GNT5,0.739060128830386,0.691157882978763,0.0,1.0,0.0
CNN3,0.9638135000372149,0.5743793430444255,1.0,1.0,0.0
DENND5A,0.8419579611319841,0.0806293232243636,0.0,1.0,0.0
DSP,0.6960333882212355,0.1243517100716408,0.0,1.0,0.0
DYNLT1,0.8138027801762902,0.9267283873651108,1.0,1.0,0.0
FAM81A,0.0,1.0,0.0,0.33333333333333326,0.0
FERMT2,0.8552738129213858,0.5353466561015673,1.0,1.0,0.0
FGF2,0.9484013757212669,0.5294897816980277,0.0,1.0,0.0
GADD45A,0.9870328915628868,0.3210896429967786,0.0,1.0,0.0
HSF2,0.18360415508139935,0.5540724989575787,0.0,0.33333333333333326,0.0
HSPB3,0.6171843421692943,0.0,0.0,0.33333333333333326,0.0
INPP5D,0.5978496262885933,0.18091619295667413,0.0,1.0,0.0
IRF7,1.0,0.20117251731270527,0.0,1.0,0.0
LGALS3,0.7327842145044468,0.2933434134723663,0.0,1.0,0.0
MMP14,0.831361309186987,0.1332195446578568,0.0,1.0,0.0
MRRF,0.7409095108234381,0.27191773219147536,0.0,0.33333333333333326,0.0
NT5C2,0.5123221598613694,0.21233470573496951,0.0,1.0,0.0
PFKFB2,0.2581577097537434,0.17824451868757957,0.0,0.33333333333333326,0.0
PGGHG,0.9518591484295726,0.4540253676906503,0.0,1.0,0.0
PLSCR1,0.9522949092453342,0.6314167956261509,0.0,1.0,0.0
POMGNT2,0.2072621198122005,0.5007955062993261,0.0,0.33333333333333326,0.0
POP7,0.19419485793907,0.5313875425643131,0.0,0.33333333333333326,0.0
PPARGC1A,0.16065286090474074,0.4257732895871883,0.0,0.33333333333333326,0.0
PRR14,0.7864587361728523,0.2297488133034521,0.0,1.0,0.0
RASA1,0.2184764614809665,0.4348080781642768,0.0,0.33333333333333326,0.0
RBFOX2,0.18019997022952805,0.14283610121216653,0.0,0.33333333333333326,0.0
RPH3A,0.05973978860571558,0.22606816788341388,0.0,0.33333333333333326,0.0
SARAF,0.6468339716081597,0.08115118676911286,0.0,0.33333333333333326,0.0
SATB1,0.2187856517954555,0.2664534534700173,0.0,1.0,0.0
SERGEF,0.22974356353965283,0.5935564047503058,0.0,0.33333333333333326,0.0
SERPINI1,0.4774283897729991,0.687423675748316,0.0,0.33333333333333326,0.0
SMO,0.8276586997070345,0.27362887393674556,0.0,1.0,0.0
TPK1,0.1966254145805849,0.45030440174734165,0.0,0.33333333333333326,0.0
TTLL12,0.2682117422126068,0.13683518810758927,0.0,0.33333333333333326,0.0
TUBG1,0.2658196793548426,0.06085568115357569,0.0,0.33333333333333326,0.0
TYMP,0.8901769078006877,0.40821551824215824,0.0,1.0,0.0
UBQLN2,0.7679868239533464,0.3266992858302051,0.0,0.33333333333333326,0.0
USP4,0.4430850255100846,0.12119346804660018,0.0,0.33333333333333326,0.0
WASF1,0.1513538910078702,0.464162792546745,0.0,0.33333333333333326,0.0
WDR1,0.9569409584931526,0.32256896070146296,0.0,1.0,0.0
ZBTB20,0.8706408299458327,0.008701411435027655,0.0,1.0,0.0
ZNF395,0.8287707706443377,0.012681003289122292,0.0,1.0,0.0
ZNF786,0.7879432031725981,0.05847282242816632,0.0,1.0,0.0
