gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ABCA1,3,3,1.0303962813488823,1.0303962813488823,True
AP3M2,3,2,0.1907530363048068,0.3332718818450302,False
BIN3,3,2,0.40519441067673573,0.62099618291965,True
CDC27,2,2,-0.05785124759671145,-0.05785124759671145,False
CDK2AP2,3,2,0.46734948288015393,0.42331760008627106,True
CLIP4,3,2,0.17160867592803766,-0.20112535047365965,True
CNN3,3,3,0.9279821636024655,0.9279821636024655,True
COQ6,3,2,0.22799511741647382,-0.21533781161079224,True
COX6B1,3,2,0.24820507970926395,0.42386431352864085,False
DLL4,2,2,0.699569827690026,0.699569827690026,True
EFR3A,3,3,0.16132101914295896,0.16132101914295896,False
EMP1,2,2,1.0367003511833621,1.0367003511833621,True
GARNL3,3,2,-0.02707923699291559,-0.348366140657395,True
GNAZ,3,2,0.14794043287263778,0.22137947721603535,True
GPNMB,3,2,0.5865514966461561,0.8075392719199272,True
GRPEL2,3,2,0.08084674363272122,-0.30627673985679715,True
GTF2H5,3,2,0.2599298527123155,0.37142057444667875,False
H2BC12,3,3,0.5451932151846757,0.5451932151846757,True
IRF7,2,2,0.9868962660473843,0.9868962660473843,True
LHX6,3,2,-0.14755353978591254,-0.4904654139768394,True
MYEF2,2,2,0.00655063865617489,0.00655063865617489,False
NAP1L3,3,2,-0.08442186022791216,-0.6433933030527559,True
ORC2,3,2,0.029156147435932016,-0.2447153925128549,True
PAICS,3,2,0.5970299185618829,0.8468978360830084,True
PARP14,3,2,0.6142375235893048,0.5729377371745161,True
PARP4,3,2,0.5937646336903343,0.35958469746545885,True
PPDPF,3,2,0.311289489651758,0.37797158701184097,True
RANBP1,3,2,-0.06735101846569751,-0.20220056725844593,True
RNF175,3,2,0.13317395327436068,0.268347085595515,False
RRBP1,3,2,0.48527591262286524,0.45480200079350386,True
SAE1,3,2,0.32608500842389443,0.5325371173505853,False
SERP1,3,2,0.3313264311395461,0.27269329384729346,True
SNAP25,3,2,-0.145858356474332,-0.45084993522007544,False
SNAP47,3,2,0.00493238544537918,-0.25736014903469284,True
TCEA2,3,2,0.15730525588897612,-0.19148314325025506,True
TCERG1,3,2,0.1272047880956609,-0.18176745242533654,True
TMBIM1,3,2,0.5666548968527558,0.6085945501762324,True
TSPO,3,2,0.7419611598274435,0.5675440955882569,True
UBE4A,3,2,0.11337893235268807,-0.2153001855429264,True
UBTD1,3,2,0.33599912131321,0.3479733381964438,True
ZNF384,3,2,0.2388220864431799,0.34456021402855086,True
