gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
ABCA1,0,0.9213153337205513,0.3206909185415123,0.004067132252480333,0.6553874883336043,0.11261101279361697,5.887454061487296e-09,75.7339195083167,0.21450950865496413,8.241957330873682,3,up
CNN3,0,0.7260741880769376,0.26755539741453627,0.006652955619994696,0.5012120426421374,0.09602124144724168,1.7911276132581398e-07,74.58683162175929,0.14106821081795773,7.869935657894754,3,up
EFR3A,0,-0.16530238825476642,0.32958435909345746,0.6159854794806594,-0.22304099902084665,0.060472921129406186,0.00022577609598756605,85.89565221545102,0.23672076975457276,14.180024702673304,3,down
PARP14,0,0.5521207912343992,0.23678150240576795,0.01971261901998818,0.34158695810683326,0.0844882965359514,5.2769554796072604e-05,68.79593498270641,0.11311516738226897,6.409421333058949,3,up
SERP1,0,0.26557219211468014,0.07851635817808744,0.0007186055729487395,0.2417596147602267,0.05007918237956557,1.3822496103036391e-06,39.81597294377918,0.0073373429173001214,3.323140869473063,3,up
TSPO,0,0.5508988179517923,0.16916484631647344,0.0011276323666400587,0.48431426470945577,0.11187826511163623,1.4982893890148177e-05,32.457870486285245,0.03064564450877963,2.9611148099704057,3,up
UBTD1,0,0.3045782962600297,0.16768183990296573,0.06930811899511483,0.17928398029041753,0.05110013578985199,0.000450669287232193,61.1021569622907,0.04746055396548291,5.14167327494512,3,up
COQ6,1,-0.17328222707220575,0.10494449871917827,0.09870188468080779,-0.16832700417585317,0.031841281869440546,1.247201677237056e-07,78.08287389833552,0.019922190626727933,9.125283993543801,3,down
GRPEL2,1,-0.2196355759350889,0.15274654716165806,0.1504599852624914,-0.24268529828552546,0.06228544180975904,9.765701222520893e-05,68.01348123165597,0.04042731021472269,6.252634162800272,3,down
ORC2,1,-0.20815035460067755,0.11023940674841826,0.059003601844868976,-0.20133925186108856,0.03883565786388446,2.1672134501139517e-07,75.88670448536666,0.02180782430604197,8.294179444639926,3,down
SNAP25,1,-0.18207793007093254,0.39693906257855605,0.6464460277659263,0.065150529453664,0.028575989604232657,0.02261334862918574,89.45647729007219,0.39955331744675865,18.96899219571837,3,down
SNAP47,1,-0.24060242984925023,0.07153848006353788,0.0007702808682847015,-0.25005729245987335,0.05015485665038219,6.17364534317505e-07,35.25333240203503,0.005373584249636715,3.0889620643006825,3,down
UBE4A,1,-0.1891920786748252,0.07913934710469153,0.016819967346390213,-0.19385545086781472,0.043151139905579075,7.039992727118027e-06,50.17590712150479,0.008628327346196627,4.014122253820759,3,down
