gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABCA1,0.996247786652497,0.8232384895841276,1.0,1.0,0.0
AP3M2,0.5813159179759195,0.6259831596503728,0.0,0.33333333333333326,0.0
BIN3,0.7525708360271626,0.39322618929826897,0.0,0.33333333333333326,0.0
CDC27,0.3485175091160443,0.2890613645064368,0.0,0.0,0.0
CDK2AP2,0.6349115720123498,0.9717036687144358,0.0,1.0,0.0
CLIP4,0.26324005894789276,0.14720605198510345,0.0,0.33333333333333326,0.0
CNN3,0.9352904004447733,0.6498796959786176,1.0,1.0,0.0
COQ6,0.254780732230422,0.8273733804533959,0.0,0.33333333333333326,0.0
COX6B1,0.6352369785401295,0.8830523008309799,0.0,0.33333333333333326,0.0
DLL4,0.7993382555530107,0.3914996725623877,0.0,1.0,0.0
EFR3A,0.47896991942487355,0.5411837142777495,1.0,0.33333333333333326,0.0
EMP1,1.0,0.60554175053815,0.0,1.0,0.0
GARNL3,0.1756016170000355,0.6997526032764914,0.0,0.33333333333333326,0.0
GNAZ,0.514717008833638,0.13148654467760962,0.0,1.0,0.0
GPNMB,0.8636021993859463,0.39508264226576056,0.0,1.0,0.0
GRPEL2,0.2006534352093808,0.40461227855001286,0.0,0.33333333333333326,0.0
GTF2H5,0.6040222072982213,0.06626010191912318,0.0,0.33333333333333326,0.0
H2BC12,0.7074525370895718,0.3628804907221128,1.0,1.0,0.0
IRF7,0.9703563637596012,0.23807979971170354,0.0,1.0,0.0
LHX6,0.09102343115833482,0.2637699402941807,0.0,0.33333333333333326,0.0
MYEF2,0.38684982832367065,0.4110247513994525,0.0,0.0,0.0
NAP1L3,0.0,0.7531640387033056,0.0,0.33333333333333326,0.0
ORC2,0.23729505169827356,1.0,0.0,0.33333333333333326,0.0
PAICS,0.887028610207655,0.17463583427322982,0.0,1.0,0.0
PARP14,0.7239662129313242,0.39039835615629875,0.0,1.0,0.0
PARP4,0.596977435150325,0.0,0.0,1.0,0.0
PPDPF,0.6079214021726528,0.4677835491177514,0.0,1.0,0.0
RANBP1,0.2626000846333209,0.24879364994046976,0.0,0.33333333333333326,0.0
RNF175,0.5426723601684029,0.30049233685019244,0.0,0.33333333333333326,0.0
RRBP1,0.6536512420467252,0.09033108408512541,0.0,1.0,0.0
SAE1,0.6999195654589846,0.6978671230715048,0.0,0.33333333333333326,0.0
SERP1,0.5452592446797634,0.635827888791524,0.0,1.0,0.0
SNAP25,0.11460275880883761,0.5215892677259961,0.0,0.33333333333333326,0.0
SNAP47,0.22976883047247704,0.620975595886061,0.0,0.33333333333333326,0.0
TCEA2,0.2689791480749144,0.5580712143112649,0.0,0.33333333333333326,0.0
TCERG1,0.2747619750027001,0.19731407752120406,0.0,0.33333333333333326,0.0
TMBIM1,0.7451893232691394,0.3968470996136098,0.0,1.0,0.0
TSPO,0.7207558909515585,0.3167024276362455,0.0,1.0,0.0
UBE4A,0.2548031274509331,0.533889387249994,0.0,0.33333333333333326,0.0
UBTD1,0.5900662970481492,0.28839000005959053,0.0,1.0,0.0
ZNF384,0.5880347887692582,0.22028776668224642,0.0,1.0,0.0
