gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
NAT9,147,4,0.5505152992355442,up
NPIPA1,147,4,0.390044738667926,up
PIERCE1,147,4,0.5911402044565952,up
PLIN3,147,4,0.7777257321962785,up
PPM1G,147,4,0.5342773004478949,up
PTS,147,4,0.6525522839442619,up
R3HDM4,147,4,0.5972262504797241,up
SF3B4,147,4,0.7628343698647191,up
SLC25A44,147,4,0.3719548136123003,up
SLC9A1,147,4,0.6496479156753643,up
XPO7,147,4,0.5211121861600787,up
ZNF142,147,4,0.3151277332114595,up
BUB1B,148,4,1.7886575424633453,up
CCNB2,148,4,1.7853375048125466,up
CFB,148,4,1.7184730934959573,up
CXCL10,148,4,1.8304889226111551,up
HMGB3,148,4,1.7403316654322225,up
LEF1,148,4,1.7077255991389297,up
MARCKSL1,148,4,1.6501957599499708,up
MDK,148,4,1.6234114924433796,up
PBK,148,4,1.6891202007748476,up
PLPP2,148,4,1.6646590387266231,up
TRPS1,148,4,1.6377238843526525,up
TYMS,148,4,1.7776132452992528,up
CDKN3,149,4,1.533579630223075,up
ECT2,149,4,1.473357385161404,up
GOLM1,149,4,1.5440174872645835,up
JPT1,149,4,1.4981980555472332,up
LLGL2,149,4,1.502205289841383,up
MTHFD2,149,4,1.5740327363593793,up
MYEF2,150,4,1.1503170016491193,up
MYO19,150,4,1.1880321417834976,up
RAB3D,150,4,1.2685052562913728,up
SLC12A8,150,4,1.3080890690657163,up
SLC44A1,150,4,1.4422196619439416,up
TMEM9,150,4,1.313866707426718,up
ARRDC1,151,4,1.4534702641101527,up
C9orf152,151,4,1.4990923804513494,up
CAPG,151,4,1.3920180453379492,up
CKAP4,151,4,1.3946232191124581,up
GINS2,151,4,1.988354893739265,up
H2AC25,151,4,1.5860882653735136,up
KIF20A,151,4,1.4387555283744369,up
LPAR2,151,4,1.5107464189569662,up
LRATD2,151,4,1.6849669285994082,up
NIBAN2,151,4,1.2955954498464002,up
PKM,151,4,1.5434181682115948,up
PLPP5,151,4,1.6743671237411082,up
POGK,151,4,1.3540435637805035,up
RAB15,151,4,1.4748977033662662,up
RAB3IP,151,4,1.4147710245260572,up
SLC39A11,151,4,1.474362027882885,up
SLC52A2,151,4,1.3570500688679283,up
SPAG5,151,4,1.5182181475212797,up
TMEM87B,151,4,1.3256004262939336,up
VMP1,151,4,1.8084281366571062,up
ATAD2B,152,4,0.8885575219104447,up
BRI3BP,152,4,0.9453890893175032,up
CAPN13,152,4,1.1089335370506195,up
DTX3L,152,4,0.9672988217909912,up
KIFC2,152,4,1.0870548206699864,up
NOP58,152,4,0.8527252103908189,up
PIP4K2C,152,4,1.0428036138866532,up
RNPEP,152,4,0.8915108859911238,up
SLC25A15,152,4,1.0345583471062443,up
ZNF75A,152,4,0.9481688890366988,up
ABCA6,153,4,-2.1026807641758625,down
ANK2,153,4,-2.0977717833814586,down
CFH,153,4,-2.12793532586188,down
EBF2,153,4,-2.1035601040267644,down
FABP5,153,4,-2.1371296966303337,down
GNG11,153,4,-2.1145383352967158,down
HSPA12A,153,4,-2.12011969134778,down
MGLL,153,4,-2.1069935137276827,down
PYGL,153,4,-2.1261232298694486,down
CFD,154,4,-3.862677788676199,down
GYG2,154,4,-3.7696923873236527,down
LPL,154,4,-3.732652538937463,down
MAOA,154,4,-3.8053170555907943,down
SAA2,154,4,-3.769677877636852,down
SORBS1,154,4,-3.779924231179273,down
ARHGEF16,155,4,0.510518962345559,up
CD2AP,155,4,0.5222545088453554,up
EIF2B5,155,4,0.6794988148564416,up
EML2,155,4,0.6832642754035239,up
H2AC17,155,4,0.6662609281570919,up
HNRNPK,155,4,0.5274496506152326,up
MORF4L2,155,4,0.5521422803600862,up
MPV17L2,155,4,0.24530702774215785,up
PRPF4,155,4,0.43278976849004414,up
PSMB4,155,4,0.44355344273186414,up
SETSIP,155,4,0.4850358761899072,up
TRIM24,155,4,0.6313836268204827,up
ZBTB5,155,4,0.5921769115285813,up
ABHD14A,156,4,-0.7378849460326146,down
MN1,156,4,-0.8126946970561523,down
PIGP,156,4,-0.6804810527896894,down
TMEM35B,156,4,-0.8301343440912037,down
AKAP11,157,4,-0.8243279564276698,down
DENND5A,157,4,-0.8835947917446614,down
DRAM2,157,4,-1.0184374975601438,down
FNIP2,157,4,-1.0064021532660874,down
IMMP2L,157,4,-0.9133649842121554,down
KLF6,157,4,-1.0133492552527343,down
MTARC2,157,4,-0.9848874933153331,down
N4BP2L1,157,4,-0.8724189500557897,down
PNRC1,157,4,-0.9746922851998994,down
RAB29,157,4,-0.9169436268915532,down
SEPTIN4,157,4,-0.8901351587746233,down
TBX5,157,4,-0.9347618555198811,down
CAMK2D,158,4,-0.5454199665094457,down
COX4I2,158,4,-0.37815053636274065,down
DDX24,158,4,-0.37126136687064815,down
MEF2A,158,4,-0.5173075501344981,down
SMAD2,158,4,-0.5308773523155974,down
PPM1M,159,4,-0.7107680463399193,down
TMEM131L,159,4,-0.7414569227424646,down
ZFAND5,159,4,-0.6087146891880266,down
BDH2,160,4,-0.6755381439874077,down
DIPK2A,160,4,-0.704443250698763,down
DNAH17,160,4,-0.6898770495148936,down
FGD4,160,4,-0.8760979196405163,down
SLC25A46,160,4,-0.7463584483293619,down
CAP2,161,4,-0.6892403870406945,down
F10,161,4,-0.8780286785943734,down
GLUD2,161,4,-0.7184911032915249,down
SELENBP1,161,4,-0.6535747684154485,down
BMP2,162,4,-1.9112493772390953,down
CCDC80,162,4,-2.0903658323046823,down
CFHR1,162,4,-1.6056253641430773,down
FKBP5,162,4,-1.6067570892870497,down
MESP1,162,4,-1.794055199381409,down
NAALAD2,162,4,-2.057458767712742,down
NEGR1,162,4,-2.3183428591338457,down
NEXN,162,4,-1.7194358297275651,down
PDGFRL,162,4,-1.9306003237672247,down
RASGRF2,162,4,-1.6191326063079146,down
TCEAL7,162,4,-1.8412534740588378,down
GPR34,163,4,-2.7995096431005297,down
KANK4,163,4,-2.339020336924523,down
PLA2G2A,163,4,-2.6219816912260683,down
SLC29A4,163,4,-1.8702869354709153,down
TRHDE,163,4,-1.8551055873650262,down
ATP6V1D,164,4,-0.07201407527920534,down
DNM2,164,4,-0.022756532663592566,down
EIF3I,164,4,-0.1976233048116356,down
FZD7,164,4,-0.13966512510554807,down
RABEPK,164,4,-0.18635042639539812,down
VBP1,164,4,-0.15469690536304093,down
EMC9,165,4,0.6616593954339023,up
INTS7,165,4,0.7285567147188821,up
ITPA,165,4,0.6331395472108641,up
EPPK1,166,4,3.4447314772714637,up
FEN1,166,4,1.2999873192080056,up
GLB1L2,166,4,0.5694245686485908,up
LDB1,166,4,0.7874960580379136,up
MAN1B1,166,4,0.7297303607594019,up
MB,166,4,2.2269650087569324,up
MBOAT2,166,4,1.654201195875706,up
