gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
TSPYL2,21,4,-0.5066371186519594,down
VAMP5,21,4,-0.4939989579831925,down
HP,22,4,-0.015900546638654922,down
PEPD,22,4,-0.2993295831932772,down
POLR1H,22,4,0.07896327436974773,up
SLC12A8,22,4,-0.025429579411763853,down
TRAK2,22,4,-0.2629831382352942,down
TRMT6,22,4,0.06587802899159667,up
GRN,24,4,0.2597435355602258,up
MSC,24,4,0.24826472394957932,up
SLC9A1,24,4,0.06137917297969331,up
SPARC,24,4,0.35175987261204433,up
AMPD2,25,4,0.01799718319327759,up
DUOXA2,25,4,-0.0011630873949582676,down
SETD4,25,4,-0.08907112310924287,down
SOAT1,25,4,0.011962210089635938,up
AATK,26,4,-0.8716632710084028,down
ACSS2,26,4,-0.8531006626050426,down
CASKIN2,26,4,-0.8615900058823529,down
FZD4,26,4,-0.8868445773109245,down
PRKCE,26,4,-0.876000500420168,down
SERTM1,26,4,-0.8683605537815118,down
TMEM245,26,4,-0.8677383626050412,down
ARHGAP31,27,4,-0.8034082172268908,down
EFNB1,27,4,-0.7896222663865553,down
POLR3H,27,4,-0.80080763445378,down
SORT1,27,4,-0.7930384235294108,down
SPOCK2,27,4,-0.8103920252100847,down
TMEM106C,27,4,-0.7887720042016808,down
DLG5,30,4,0.5833221164215684,up
KRT6B,30,4,0.5347334147058823,up
SPEG,30,4,0.5377956693277312,up
STING1,30,4,0.5336547242401959,up
CIMAP1B,31,4,0.8829548568214283,up
DEPDC7,31,4,0.8795678233333336,up
EGR2,31,4,0.9066431697478994,up
FMO3,31,4,0.7868767483263315,up
MINK1,31,4,0.6796666895686282,up
NOTCH3,31,4,0.6341513281638664,up
RRM2,31,4,0.6592207933396361,up
CBS,32,4,-1.2810909961666668,down
CD36,32,4,-0.7693979197478988,down
FGL1,32,4,-0.7734201720105052,down
GPER1,32,4,-0.9134057264705888,down
MAFF,32,4,-1.096959716957984,down
OPHN1,32,4,-0.6262245857142856,down
ORM1,32,4,-1.405596764510504,down
PCDH12,32,4,-0.6640064151260507,down
PLIN5,32,4,-0.8568014950196076,down
SLC16A12,32,4,-0.6556414747899162,down
SLC7A11,32,4,-1.541126371165265,down
PLEKHM3,33,4,-0.4691771281512602,down
PLXNA2,33,4,-0.5609557642857135,down
SECISBP2L,33,4,-0.5248981466386551,down
THSD1,33,4,-0.5019603999999993,down
ARG1,36,4,-2.347386661556022,down
BTNL9,36,4,-2.490997243316527,down
CA4,36,4,-2.0580998757950506,down
CLEC4E,36,4,-2.0020201009304377,down
FKBP5,36,4,-2.034609136797387,down
FMO5,36,4,-1.94774392148506,down
HIF3A,36,4,-2.0151877580018662,down
IL18RAP,36,4,-2.066016586302054,down
IL1R2,36,4,-3.4012213708786185,down
IL1RL1,36,4,-2.4376763730410835,down
MGAM,36,4,-2.0293549036554617,down
MT1M,36,4,-2.2307896567203547,down
PLA2G1B,36,4,-2.058622906500467,down
S100A12,36,4,-2.7214042906643328,down
SLCO4A1,36,4,-2.5659089851325865,down
ACAN,37,4,0.7700280096638649,up
ADCYAP1,37,4,0.7467600894957982,up
CELSR1,37,4,0.7105489551260509,up
DACT1,37,4,0.7532774869747904,up
SCCPDH,37,4,0.5853628757857141,up
SLX4IP,37,4,0.5659082396519604,up
TNFSF13B,37,4,0.8963213063025206,up
ACAT1,38,4,-0.5423162445378149,down
DMAC2,38,4,-0.5457495546218483,down
DNM2,38,4,-0.5501958012605039,down
FGD4,38,4,-0.5586073126050424,down
FZD8,38,4,-0.5472132899159659,down
HEYL,38,4,-0.5479351420168057,down
PPFIBP1,38,4,-0.5542462878151255,down
RIN2,38,4,-0.5477857382352931,down
TPST2,38,4,-0.5506238899159666,down
ADARB1,39,4,-0.749179820168068,down
CDH5,39,4,-0.7767756600840332,down
ESYT3,39,4,-0.7415663302521003,down
FGR,39,4,-0.7726121571428561,down
INPP5K,39,4,-0.7354935936974791,down
ITPRIP,39,4,-0.7331619031869745,down
KIAA0040,39,4,-0.7467417441463584,down
MLPH,39,4,-0.7610420819327727,down
NIM1K,39,4,-0.7428839844537817,down
PCTP,39,4,-0.7401947823529409,down
PCYT2,39,4,-0.7443670042016813,down
PKDCC,39,4,-0.7487670659663854,down
PPP1R14A,39,4,-0.7552397252100831,down
RNF144B,39,4,-0.7517449953781519,down
ROBO4,39,4,-0.7432280407563021,down
SLC46A2,39,4,-0.7446465756302516,down
STARD4,39,4,-0.741683192293416,down
SUN2,39,4,-0.7658306037815125,down
ARHGAP45,40,4,-0.5279907249992997,down
BFAR,40,4,-0.5282444617647042,down
C1orf162,40,4,-0.5212182394957994,down
ITGA2B,40,4,-0.5296114601232493,down
PIEZO1,41,4,-0.5142258659663864,down
RAPGEF4,41,4,-0.5120672260504204,down
RASGRP2,41,4,-0.5138742132429965,down
RASIP1,41,4,-0.5148015386554625,down
WFDC12,41,4,-0.5165714445378149,down
CXCL13,42,4,1.5210742239495803,up
FAP,42,4,1.6291220134453779,up
GEM,42,4,1.5977271802521014,up
HS6ST2,42,4,1.5498141952731093,up
PIP,42,4,1.5491313529411765,up
POSTN,42,4,1.623082505462186,up
SERPINB5,42,4,1.5463514059887957,up
TSPAN1,42,4,1.5541640193277324,up
