gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
AP3M1,3,2,0.3007204219851743,0.16336320973556395,True
APEX1,3,2,0.26402404815614755,-0.19071089055373536,True
ARNT,2,2,0.05065815303827215,0.05065815303827215,False
ATP6V1A,3,2,-0.09197116252890858,-0.6299214538507041,True
BAALC,3,2,0.5786546565080958,0.8110675227429129,True
BAZ2A,2,2,0.4712823822244978,0.4712823822244978,True
CAMSAP2,3,2,0.3383275959721317,0.5303862936569166,False
CAMTA1,3,2,-0.013083650620616302,-0.42969198362711225,True
CDK4,3,2,0.4943312416213718,0.6554502496699097,True
CKAP5,3,2,0.1850905347260984,-0.2482865182741123,True
COQ3,3,3,0.05307464503480378,0.05307464503480378,False
COX7A1,3,2,-0.1503866685172325,-0.5222407232987285,True
COXFA4,3,2,0.397159987940008,0.6401194033266773,False
CPLX2,3,2,-0.3378172958920261,-0.5023270260432877,True
CREB3L2,3,2,0.6714425915670835,0.9427094609477411,True
CTHRC1,2,2,0.4798662330756474,0.4798662330756474,True
DDX1,3,2,0.11901865397295157,-0.41776238715064373,True
DHX35,3,2,0.08035342943062036,-0.27013552103933747,True
DNAJA2,3,2,0.0620563001707047,-0.29918444681366774,True
FAT1,3,2,0.47049417870121363,0.5577486945845478,True
FCGRT,3,2,0.64137571958794,0.5229825470469622,True
GARS1,3,3,0.23909188297893133,0.23909188297893133,False
GBP3,2,2,0.5513947536652852,0.5513947536652852,True
HENMT1,3,2,0.1790002740474018,0.38790536227815475,False
KIFBP,3,2,-0.022998976973261993,-0.3005041937325186,True
LCMT1,3,3,0.21644158215159295,0.21644158215159295,False
MAPRE1,3,3,0.5347415891028673,0.5347415891028673,True
NAP1L3,3,2,-0.08442186022791216,-0.6433933030527559,True
NFIL3,3,2,0.6679129385485222,0.5421692511206246,True
NIF3L1,3,3,0.16541074371756018,0.16541074371756018,False
NPTN,3,2,-0.07054808201313634,-0.38653632378325753,True
PAPSS1,3,2,0.33027283743360086,0.5171255275253999,False
PARP2,3,3,0.14883119183640847,0.14883119183640847,False
PARP4,3,2,0.5937646336903343,0.35958469746545885,True
PLAA,3,2,-0.020129406382041637,-0.05632888907763034,False
RETREG2,3,2,-0.16058714502301394,-0.32297497666210395,True
RHBDL3,3,2,-0.19148538674023818,-0.6218545530639821,True
RNF215,3,3,0.005032613880292598,0.005032613880292598,False
SEC61A1,3,2,0.5505266161149542,0.37455575414966624,True
SELENON,3,2,0.5777428589360311,0.44536513292381663,True
SLC38A11,3,2,-0.004119203908417468,-0.3630382684319575,True
UBE2E3,3,2,0.31126354287322905,0.5483651745149714,False
VAMP8,2,2,0.9067945498404812,0.9067945498404812,True
ZNF329,3,3,0.22684655870281448,0.22684655870281448,False
