gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
COQ3,1,-0.16666367898054832,0.2271440247729514,0.46310983879919143,-0.2947244251159655,0.06022562018916509,9.897178799952023e-07,84.32059347380043,0.11319791358130295,12.755584828150806,3,down
LCMT1,1,-0.17595349005533054,0.15655584534790792,0.2610544337898325,-0.20646470626408164,0.045384310019131256,5.3836697380146816e-06,78.42696405723649,0.0461202452029964,9.270832372904302,3,down
NIF3L1,1,-0.15984715625208512,0.23660930153156567,0.49931098194646517,-0.22515785751147643,0.050334284111557645,7.70394662601407e-06,86.4056486660203,0.1187405466642158,14.711992877518977,3,down
PARP2,1,-0.2116881797588319,0.2038115081551766,0.29896901110857266,-0.25847758257193854,0.04252737149084402,1.2175823372899918e-09,89.5535625245402,0.08689859241958942,19.145282826784644,3,down
ATP6V1A,2,-0.3076058470559969,0.3506314363229909,0.38032853179093384,-0.3602660102222327,0.09134157289189396,8.007933158925047e-05,80.34260950268919,0.26619736836521024,10.17429042920832,3,down
CAMTA1,2,-0.3506783158650525,0.16697292253907223,0.035710311940038646,-0.3760796868490295,0.06573316914693894,1.0570725487400462e-08,72.84811314524839,0.04975405356361543,7.365970588706981,3,down
COX7A1,2,-0.40590081804892475,0.18841947847053003,0.031221338523646384,-0.5088743315590739,0.0929999805196017,4.4556750781111026e-08,63.37308505527939,0.06062628527215887,5.460465351828052,3,down
CPLX2,2,-0.4373191657291694,0.08647160988379737,4.2507182261110984e-07,-0.4373191657291694,0.08647160988379737,4.2507182261110984e-07,0.0,0.0,1.6418789021117797,3,down
DDX1,2,-0.23754852368018434,0.24675218859763853,0.335697706704028,-0.2609305523508841,0.062181879775102096,2.7137379075133884e-05,81.77100806472156,0.12217558398377022,10.971533736483876,3,down
DHX35,2,-0.1491575807518963,0.15096884526214133,0.32315147504846364,-0.16249372099669832,0.028556302033234338,1.268216871693637e-08,80.44266689851474,0.04553102950588204,10.226343180952995,3,down
KIFBP,2,-0.21491505388199325,0.13988230740256385,0.12444052266603833,-0.23950599705475117,0.055680282372309785,1.6968342687881877e-05,71.72245342732052,0.03585691079157825,7.0727493803593,3,down
NPTN,2,-0.2575140804376988,0.2096187737585765,0.21926395253021191,-0.19878390034410565,0.05805917931249398,0.0006174859736965523,67.4896677613586,0.07947849638815827,6.151890375401404,3,down
RETREG2,2,-0.26868858585038785,0.11081203405069544,0.015320033697700403,-0.23772622262095547,0.05764405282847826,3.7228860398038694e-05,44.51028720350288,0.016484364127618143,3.6042716734447637,3,down
RHBDL3,2,-0.3542582520803638,0.27722698048817496,0.20129754387165155,-0.5189414920837612,0.12996909590808073,6.529576351853135e-05,72.5973472989339,0.15717420976985655,7.298563470543822,3,down
