gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
SLAMF7,0.7625071510099237,1.0,1.0,1.0,0.0
SLC27A2,0.6858624398032833,1.0,0.0,1.0,0.0
SLC39A8,0.3013120677904551,1.0,1.0,1.0,0.0
SLC6A4,0.09976400101604604,1.0,0.0,1.0,0.0
SLCO2A1,0.3098226956738422,1.0,1.0,1.0,0.0
SLCO4A1,0.12154488702399041,1.0,1.0,1.0,0.0
SLITRK6,0.7041674435396649,1.0,1.0,1.0,0.0
SLN,0.6848136101518436,1.0,1.0,1.0,0.0
SMAD6,0.30236501865832044,1.0,0.0,0.33333333333333326,0.0
SMAD7,0.40167035190804223,1.0,0.0,0.33333333333333326,0.0
SOX2,0.7345955524178395,1.0,1.0,1.0,0.0
SPAG17,0.7118819597608237,1.0,0.0,1.0,0.0
SPARC,0.5460899287825441,0.11743670212154345,0.0,0.33333333333333326,0.0
SPATA17,0.6444747166088205,1.0,0.0,1.0,0.0
SPATA18,0.7558159904829174,1.0,1.0,1.0,0.0
SPP1,0.883557517443313,1.0,0.0,1.0,0.0
STOML3,0.6584868860951536,1.0,0.0,1.0,0.0
STX11,0.3469299030812278,1.0,1.0,1.0,0.0
SULF1,0.7648639601996535,1.0,1.0,1.0,0.0
SYNPO2,0.6883843673198519,1.0,0.0,1.0,0.0
SYTL2,0.6098010052265797,1.0,1.0,1.0,0.0
TAGLN,0.5612110164680069,0.026896981774687655,0.0,1.0,0.0
TAMALIN,0.33623069382427,1.0,1.0,1.0,0.0
TDO2,0.786069061258661,1.0,0.0,1.0,0.0
TEKT1,0.6570060806294459,1.0,0.0,1.0,0.0
TGFB2,0.627016679101726,1.0,1.0,1.0,0.0
THBS1,0.26331162103945566,1.0,0.0,0.33333333333333326,0.0
THBS2,0.704339885041009,1.0,0.0,1.0,0.0
THY1,0.7770395962468185,1.0,1.0,1.0,0.0
TIMP2,0.5333346108400885,0.07527298131178399,0.0,0.33333333333333326,0.0
TIMP3,0.35563432262299577,1.0,1.0,1.0,0.0
TLR2,0.33722770991974643,1.0,0.0,1.0,0.0
TLR3,0.45077080991028723,0.09230085224541765,0.0,0.33333333333333326,0.0
TMEM100,0.14533793123991154,1.0,0.0,1.0,0.0
TMEM45A,0.709820332034346,1.0,1.0,1.0,0.0
TMPRSS4,0.7466643389237726,1.0,1.0,1.0,0.0
TNNC1,0.35404094285643106,0.8529982932779714,0.0,1.0,0.0
TP63,0.7838301876731106,1.0,1.0,1.0,0.0
TRIM2,0.6499930320575683,1.0,1.0,1.0,0.0
TSPAN1,0.7210497146825344,1.0,0.0,1.0,0.0
VCAM1,0.7524521444665292,1.0,1.0,1.0,0.0
VEGFA,0.419831601420322,0.791708135449389,1.0,1.0,0.0
VIPR1,0.14336746930597963,1.0,0.0,1.0,0.0
VSIG1,0.7168348328512899,1.0,1.0,1.0,0.0
WDR49,0.6530964894915732,1.0,1.0,1.0,0.0
WNT5A,0.5717639908914954,1.0,0.0,1.0,0.0
ZBTB16,0.22800611982921498,1.0,1.0,1.0,0.0
ZBTB7C,0.5798771027276021,0.9281413473038672,0.0,1.0,0.0
ZG16B,0.6468910237002578,0.26512511459470556,0.0,1.0,0.0
ZKSCAN1,0.5749087551968436,0.7183823318518194,0.0,0.33333333333333326,0.0
