gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
CDK14,3,2,-0.14703927592736132,True
CDK2AP2,3,2,0.46734948288015393,True
CDK4,3,2,0.4943312416213718,True
CDK5RAP2,3,2,0.5936840619798028,True
CDKN1A,3,3,1.3171104542010474,True
CDS1,3,2,0.090769667317538,True
CEBPB,3,2,0.8850196076479525,True
CEBPD,3,2,0.9232671110491425,True
CELF3,3,2,0.4859775890935258,True
CEMP1,2,2,0.24203841422275074,True
CEND1,3,2,-0.11701121777224739,True
CEP20,3,2,0.24172778524389615,False
CEP44,3,2,0.24051359776152884,False
CERS4,3,2,0.2940576429800492,True
CERS6,3,2,0.23128670014053831,False
CES3,2,2,0.8479957942234333,True
CFAP36,3,2,-0.1566847183991147,True
CFAP418,3,2,0.20547018294046912,False
CHCHD2,3,2,0.2759247519033033,False
CHCHD4,3,2,0.1450409177934834,True
CHCHD7,3,2,0.004211740522719332,True
CHIC2,3,2,0.450552296352746,True
CHN1,3,2,0.0233658620431522,False
CHRM1,3,2,-0.11554523780163588,True
CHRNB1,3,2,0.4139835998790309,True
CHST11,2,2,0.4350553611027501,True
CHST3,3,2,0.6788238169161706,True
CHST7,3,2,0.6019809512137106,True
CHSY1,3,2,0.5153773718276226,True
CIAO1,3,2,0.2716429005459024,False
CIRBP,3,2,-0.012431649009328657,True
CIRSR,3,2,0.11969744036632572,True
CISD1,3,2,0.02974136724843716,True
CITED2,3,2,-0.1575616830321526,True
CKAP5,3,2,0.1850905347260984,True
CKB,3,2,0.1889599317436872,True
CKMT1A,3,2,-0.18080127990662564,True
CKS2,2,2,0.7400166008057978,True
CLDN15,3,2,0.47806100930320833,True
CLIC1,3,2,0.7515295102869627,True
CLIC4,3,2,0.6939119386627404,True
CLIP4,3,2,0.17160867592803766,True
CLMP,3,3,-0.2018857536200569,False
CLPX,3,2,0.20751750556436419,True
CLTC,3,2,-0.14129693987880346,True
CMC1,3,2,-0.13150920209843905,True
CMC2,3,2,0.30784062003715434,False
CNIH3,3,2,-0.009200362321501565,True
CNKSR3,3,2,0.40670156671952934,True
CNN3,3,3,0.9279821636024655,True
CNOT3,3,2,0.2585722477159666,False
CNOT8,3,2,0.2520853353064651,False
CNST,3,2,0.21989792870615302,False
CNTN6,3,2,-0.2238467247596582,False
CNTNAP1,3,2,-0.05267955000853005,True
COA1,3,2,0.08332864515530207,True
COA5,3,2,0.34254220418812614,False
COIL,3,2,0.20064113993899216,True
COL27A1,3,2,0.5535989783196339,True
COL4A1,3,2,0.9017655517352563,True
