gene,cluster_id
ARG1,3
BCL2,0
CAMP,1
CARD14,5
CASP3,1
CASP5,3
CCL20,8
CST6,0
CXCL1,8
CXCL8,8
DEFB4B,8
ELANE,2
FABP5,3
FBXL19,5
GATA3,0
HLA-C,2
IFIH1,3
IFNG,6
IL12B,3
IL17F,1
IL19,7
IL1B,4
IL20,5
IL22,2
IL24,5
IL36A,4
IL36G,8
IL36RN,7
IVL,4
KLK5,1
KLK7,5
KRT16,7
KRT17,5
KRT6A,4
KYNU,7
LCE3D,7
LTF,7
NOS2,6
PI3,7
REL,5
RNASE7,1
RNF114,2
S100A1,0
S100A12,8
S100A2,5
S100A4,0
S100A7,4
S100A7A,7
S100A9,8
SERPINB3,8
SERPINB4,8
SLPI,5
SPRR1B,4
STAT3,6
TGM1,7
TGM3,7
TNF,1
TNIP1,6
TRAF3IP2,6
TYK2,2
