gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
ATP1A1,1,-0.5075736595950396,0.2645749990803917,0.05505409474836214,-0.5067628837654332,0.09378493864136417,6.536862946873963e-08,75.66847882149457,0.137787828467696,8.219790227364857,3,down
CCDC25,1,-0.3367968937210248,0.14271339663823754,0.01827725564355603,-0.3679101422438303,0.049426690280277914,9.801345115474252e-14,79.01401999944885,0.03760100957277764,9.530172047945696,3,down
COQ6,1,-0.17328222707220575,0.10494449871917827,0.09870188468080779,-0.16832700417585317,0.031841281869440546,1.247201677237056e-07,78.08287389833552,0.019922190626727933,9.125283993543801,3,down
EIF3K,1,-0.2046564363060688,0.04861890413274534,2.560492410445682e-05,-0.20467984801041925,0.04852186389294148,2.461496079096222e-05,0.20414613441752855,1.905930205225208e-05,2.0040912748678417,3,down
LPCAT4,1,-0.32501571138716784,0.0921308060898302,0.00041908612916589087,-0.32580954635898385,0.05680464161817146,9.715922278758039e-09,40.642115068129854,0.010247558078690948,3.369392292692979,3,down
PPP3CA,1,-0.22648302678043936,0.29100524464538585,0.43640504703207117,-0.36010555256589966,0.08252678330904192,1.2799841173777177e-05,84.80542389498954,0.18952648092886243,13.162591612809095,3,down
SNX14,1,-0.18284150531473095,0.1495304884842347,0.2214163017417453,-0.20488786338480489,0.04949583177537523,3.480676545072489e-05,71.69182780318859,0.03999713207830675,7.065097619496878,3,down
SPINT2,1,-0.2766181807816685,0.21096580261189762,0.18979048992240155,-0.3194269422025359,0.0764104836042281,2.9098744019693526e-05,75.16538434752682,0.08703184838012833,8.053275428085104,3,down
SUPV3L1,1,-0.16394007638584598,0.04830231165667063,0.0006886911952944444,-0.1626058330795437,0.038253107027256525,2.1302010657705066e-05,19.43606697384191,0.0016130571538805346,2.4825004501091392,3,down
TRMT11,1,-0.23582230187155157,0.16786914674510978,0.160081247212294,-0.2742017898704834,0.07090401292770512,0.00011008073663123597,65.05390354563764,0.047446856287138225,5.723099867854733,3,down
