gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ADAP2,0.8496790316551488,0.6944721189881521,1.0,1.0,0.0
AKR1B1,0.2666827588888577,0.10206547315985073,0.0,0.0,0.0
ANXA6,0.05852902396308603,0.5157282053044847,0.0,0.0,0.0
ARHGAP30,0.9796583697936182,0.42919195979628694,0.0,1.0,0.0
ATP1A1,0.0,0.5476449993835039,0.0,0.0,0.0
C6orf120,0.238610271915769,0.05509790776157272,0.0,0.0,0.0
CCDC25,0.15458603539705562,1.0,0.0,0.0,0.0
CMC1,0.23570556692090003,0.05221810438568318,0.0,0.0,0.0
COQ6,0.259351013757984,0.580878632817804,0.0,0.0,0.0
CUL1,0.30176450958300577,0.06653976609037034,0.0,0.0,0.0
CYGB,0.19864779005536054,0.26716076808569134,0.0,0.0,0.0
DUSP3,0.5672996895345208,0.0,0.0,0.0,0.0
EBNA1BP2,0.4697752724377841,0.15457962502769676,1.0,0.0,0.0
EIF3K,0.2623442942472138,0.2136524237484521,0.0,0.0,0.0
ELF1,0.6292012922145241,0.40141092348514407,0.0,1.0,0.0
FBLN2,0.779629125873253,0.6646234985750911,0.0,0.0,0.0
GAR1,0.5872318770950331,0.8206337977246856,0.0,1.0,0.0
HAPSTR1,0.8104115311022385,0.043241049168284806,0.0,1.0,0.0
KATNAL1,0.6417385597434199,0.16996708082315376,0.0,0.0,0.0
LILRA4,0.49900026458986774,0.21018017380351667,0.0,1.0,0.0
LPCAT4,0.17554234912080344,0.7259190295724762,0.0,0.0,0.0
LRRN3,0.12298828164294005,0.24723658929229253,0.0,0.0,0.0
MANSC1,0.17804691564141192,0.6372432694578612,0.0,0.0,0.0
MAP7D2,0.062121916511331025,0.2877513085584359,0.0,0.0,0.0
METTL2A,0.5310928035535395,0.018637468949083528,0.0,0.0,0.0
MRPL15,0.18886493567582557,0.19467034624643823,0.0,0.0,0.0
NUP93,0.28225710720694,0.15029618591226226,0.0,0.0,0.0
ORC5,0.2334546755939322,0.2586920415373113,0.0,0.0,0.0
PFDN4,0.1867646717172572,0.2831329108221455,0.0,0.0,0.0
PGGHG,0.9058493280137695,0.35427860570749514,0.0,1.0,0.0
PNMA2,0.5539243656122774,0.49320894835982854,0.0,0.0,0.0
PPP3CA,0.08556937915479072,0.4799357437422238,0.0,0.0,0.0
PSEN2,0.21719641048909047,0.27426451676743424,0.0,0.0,0.0
PTPN4,0.18242752551392938,0.13435141568761352,0.0,0.0,0.0
RPIA,0.6667025215248059,0.03890682838663958,0.0,1.0,0.0
RPL35,0.4608398031789682,0.3890199974245193,0.0,1.0,0.0
SAMD9L,1.0,0.3855054039278951,0.0,1.0,0.0
SCAMP5,0.1950602507323041,0.25174001825446185,0.0,0.0,0.0
SCARA3,0.7365431471052765,0.27059017730691526,0.0,1.0,0.0
SH3PXD2B,0.7556140156299566,0.1077573779739548,0.0,1.0,0.0
SLC35A1,0.6310939537840649,0.023692740605103308,0.0,0.0,0.0
SNX14,0.2255170901483678,0.33394028834210454,0.0,0.0,0.0
SPINT2,0.13509559161054632,0.3951479329222922,0.0,0.0,0.0
SUPV3L1,0.28124322473572694,0.30199791269506027,0.0,0.0,0.0
TAP1,0.9286443392961307,0.11330862775815313,0.0,1.0,0.0
TLR1,0.7114836690942319,0.2964206114222528,0.0,1.0,0.0
TMEM62,0.21646768546455056,0.2773338726402106,0.0,0.0,0.0
TRIM56,0.9353109786597917,0.12909896818487285,0.0,1.0,0.0
TRMT11,0.19133600600949982,0.2417730337093297,0.0,0.0,0.0
YEATS4,0.03296664905579398,0.5031763064205688,0.0,0.0,0.0
