gene,cluster_id,status,discovery_direction,n_same_tissue_concordant,n_same_tissue_discordant,n_cross_tissue_concordant,reason
HMG20A,0,survived,down,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
KRT222,0,survived,down,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/2 concordant.
NDRG4,0,survived,down,1,0,2,Same-tissue replication: 1/1 concordant. Cross-tissue: 2/2 concordant.
NMNAT2,0,survived,down,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/2 concordant.
PSMG3,0,survived,down,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
RETREG2,0,survived,down,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/3 concordant.
SPOCK2,0,survived,down,0,0,0,Same-tissue replication: 0/1 concordant. Cross-tissue: 0/3 concordant.
TTC1,0,survived,down,0,0,1,Same-tissue replication: 0/1 concordant. Cross-tissue: 1/3 concordant.
UNC80,0,survived,down,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/2 concordant.
CNN3,2,survived,up,1,0,1,Same-tissue replication: 1/1 concordant. Cross-tissue: 1/2 concordant.
JUN,2,survived,up,0,0,0,Same-tissue replication: 0/1 concordant. Cross-tissue: 0/3 concordant.
NBPF9,2,survived,up,0,0,2,No same-tissue replication datasets; retained by default. Cross-tissue: 2/2 concordant.
PARP14,2,survived,up,0,0,2,Same-tissue replication: 0/1 concordant. Cross-tissue: 2/3 concordant.
