gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
CDCA5,3,True,True,True,True,4,True,-0.12630897912811845,-0.48898235295242043,down
CPEB1,1,True,True,True,True,4,True,-0.009109466746702951,-0.22322816199714546,down
FOCAD,1,True,True,True,True,4,True,-0.05069482439166192,-0.4149851965057163,down
MAP3K9,1,True,True,True,True,4,True,-0.10075978298009029,-0.36556458746448595,down
MPP1,3,True,True,True,True,4,True,-0.03525773929272239,-0.41560015395580807,down
PIGZ,3,True,True,True,True,4,True,0.014437053530115188,-0.26629595114350035,down
PVALB,3,True,True,True,True,4,True,-0.7894449026791704,-1.7674234542334433,down
SNAP47,1,True,True,True,True,4,True,0.00493238544537918,-0.25736014903469284,down
URGCP,1,True,True,True,True,4,True,0.13536741439674196,-0.2126516429856231,down
FGF9,2,True,False,True,True,4,False,-0.07009012661984719,-0.5768579376699363,down
FRG1,3,True,False,True,True,4,False,0.11182226023731283,-0.27429130663415946,down
MDH2,1,True,False,True,True,4,False,-0.08859290161226567,-0.309647679461158,down
NFIL3,0,True,False,True,True,4,False,0.6679129385485222,0.5421692511206246,up
ODAD4,3,True,False,True,True,4,False,0.36686099413791734,0.08177633495941128,up
PARP9,0,True,True,True,True,4,False,0.8872580623238547,0.8872580623238547,up
SORL1,1,True,False,True,True,4,False,-0.11097079879457954,-0.3559962400152257,down
STK38,0,True,False,True,True,4,False,0.661585989741896,0.9115632658083006,up
TNFRSF10B,0,True,False,True,True,4,False,1.0331259304913258,1.0331259304913258,up
USP46,1,True,False,True,True,4,False,0.26751709278467306,0.49526774187025024,up
CARD8,0,True,False,True,False,3,False,0.478421239381543,0.6423119753086786,up
DMXL2,2,True,False,True,False,3,False,0.003974021904117109,-0.4225501432809802,down
FAIM2,2,True,False,True,False,3,False,0.07123993610158053,-0.3792727577592405,down
HSDL1,2,True,False,True,False,3,False,-0.03977822815789297,-0.37989877891771195,down
MVB12A,0,True,False,True,False,3,False,0.471806050716259,0.32738998203140257,up
SMO,0,True,False,True,False,3,False,0.7063128155508683,0.7063128155508683,up
TNFRSF1B,0,True,False,True,False,3,False,0.7231714791228488,0.7231714791228488,up
PPM1K,2,True,True,False,False,2,False,0.21284742123473807,0.24843446429377414,up
ABCC8,2,True,False,False,False,1,False,0.11057940621420759,-0.3326503317797811,down
ALDH1A2,2,True,False,False,False,1,False,0.5394419885699482,0.5394419885699482,up
ANKRD34A,2,True,False,False,False,1,False,0.3430967622270895,0.3430967622270895,up
ATP6V0E1,0,True,False,False,False,1,False,0.6363356338663565,0.7394756347006588,up
DMXL1,2,True,False,False,False,1,False,-0.07811012120951884,-0.24869956990757158,down
H2AJ,0,True,False,False,False,1,False,0.5143427052087908,0.6098222222380003,up
KLF4,0,True,False,False,False,1,False,0.7256791588199119,0.7256791588199119,up
LMAN2L,0,True,False,False,False,1,False,0.49023413732426785,0.25200170927727683,up
LPAR6,0,True,False,False,False,1,False,0.4896191944696315,0.6247304469630679,up
LSM1,2,True,False,False,False,1,False,0.42536679500466007,0.6095507080967333,up
NPPA,0,True,False,False,False,1,False,0.8519098560476959,0.8519098560476959,up
NUP93,2,True,False,False,False,1,False,0.08872713764479793,-0.1755183972450869,down
PON2,0,True,False,False,False,1,False,0.6038803728242929,0.8031007874301803,up
PYM1,2,True,False,False,False,1,False,0.22484198342970854,-0.16925766537348474,down
SLC38A11,2,True,False,False,False,1,False,-0.004119203908417468,-0.3630382684319575,down
SPRY1,0,True,False,False,False,1,False,0.29557403813175115,0.301635694007685,up
SRSF2,2,True,False,False,False,1,False,0.3094056608034557,0.501531526432748,up
TSPAN14,0,True,False,False,False,1,False,0.37118855768203396,0.41885524879111724,up
