gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABCC8,0.5123184509008999,0.01877349593702921,0.0,0.33333333333333326,0.0
ALDH1A2,0.8237188943661867,0.11987142616492645,1.0,0.33333333333333326,0.0
ANKRD34A,0.7536093553543779,0.0,0.0,0.0,0.0
ATP6V0E1,0.8951454677455987,0.24298138731139293,0.0,1.0,0.0
CARD8,0.8604509681870668,0.2972364215459004,0.0,1.0,0.0
CDCA5,0.4564965389484338,0.8179472882163961,0.0,0.33333333333333326,0.0
CPEB1,0.5513901310431837,0.48179259011732944,0.0,0.33333333333333326,0.0
DMXL1,0.5422949841947272,0.20129697564933197,0.0,0.33333333333333326,0.0
DMXL2,0.48021767382067926,0.31717812896449366,0.0,0.33333333333333326,0.0
FAIM2,0.49567085088579027,0.3803678516878921,0.0,0.33333333333333326,0.0
FGF9,0.4251185581862227,0.4222108253496469,0.0,0.33333333333333326,0.0
FOCAD,0.48291891051963765,0.5442919948246525,0.0,0.33333333333333326,0.0
FRG1,0.5331568711994076,0.70770802250641,0.0,0.33333333333333326,0.0
H2AJ,0.8488497612067902,0.17381960531909696,0.0,1.0,0.0
HSDL1,0.4954473157601874,0.32711926783838347,0.0,0.33333333333333326,0.0
KLF4,0.890219121523676,0.006609716302782761,0.0,1.0,0.0
LMAN2L,0.7210817900678385,0.10022600689139435,0.0,1.0,0.0
LPAR6,0.8541730826973458,0.07667063558033525,0.0,1.0,0.0
LSM1,0.848752810893131,0.009546023839422555,0.0,0.33333333333333326,0.0
MAP3K9,0.5005656655851932,0.5786399477749371,0.0,0.33333333333333326,0.0
MDH2,0.5205320722867923,0.5299781864560065,0.0,0.33333333333333326,0.0
MPP1,0.48269932594332343,0.8438960688833718,0.0,0.33333333333333326,0.0
MVB12A,0.7480008914289218,0.3672394933450236,0.0,1.0,0.0
NFIL3,0.8246927256314206,0.5110614869505969,0.0,1.0,0.0
NPPA,0.9352926695626046,0.16482141975755288,0.0,1.0,0.0
NUP93,0.5684259901543585,0.20956868515011182,0.0,0.33333333333333326,0.0
ODAD4,0.6602989396577233,0.753729703609025,0.0,0.33333333333333326,0.0
PARP9,0.9479145524220753,0.5584982275534532,0.0,1.0,0.0
PIGZ,0.5360117951419271,0.7042411060216429,0.0,0.33333333333333326,0.0
PON2,0.9178642789461997,0.057093866759993034,0.0,1.0,0.0
PPM1K,0.7198080239264664,0.2568822018663806,0.0,0.33333333333333326,0.0
PVALB,0.0,1.0,0.0,0.33333333333333326,0.0
PYM1,0.5706615271906809,0.08269106228208609,0.0,0.33333333333333326,0.0
SLC38A11,0.5014677453865022,0.20847634422485226,0.0,0.33333333333333326,0.0
SMO,0.8833039271783539,0.28066890340208267,0.0,1.0,0.0
SNAP47,0.5392025269881665,0.5490049418945061,0.0,0.33333333333333326,0.0
SORL1,0.5039822621649391,0.5606015678562265,0.0,0.33333333333333326,0.0
SPRY1,0.7388047357873926,0.056851534722393106,0.0,1.0,0.0
SRSF2,0.8101820996415596,0.04556242355213129,0.0,0.33333333333333326,0.0
STK38,0.9565932793950811,0.6301635268548185,0.0,1.0,0.0
TNFRSF10B,1.0,0.5330264184730686,0.0,1.0,0.0
TNFRSF1B,0.8893236973220029,0.3080820458477652,1.0,1.0,0.0
TSPAN14,0.7806606499957944,0.16619910712465769,0.0,1.0,0.0
URGCP,0.5551667182618238,0.4867712567061612,0.0,0.33333333333333326,0.0
USP46,0.8079454725723628,0.5243547835260374,0.0,0.33333333333333326,0.0
