gene,cluster_id,max_level_survived,mean_log2fc,direction
TNFRSF25,178,4,-0.20899520223757592,down
AAMDC,180,4,-0.8702541546970063,down
ID4,180,4,-0.8718039466277889,down
MERTK,180,4,-0.8722436649816181,down
NEDD4L,180,4,-0.8728054153619418,down
NSUN7,180,4,-0.8740180471443967,down
PPP1R9A,180,4,-0.8716837025703603,down
PTN,180,4,-0.873337349898581,down
SPRY2,180,4,-0.8693280424220335,down
TGFBR3,180,4,-0.8675886491347631,down
TTC28,180,4,-0.8664232100659247,down
ANKRD18A,181,4,-0.879910818870436,down
DCD,181,4,-0.8756124523801975,down
KCNN4,181,4,-0.8767312424093558,down
NR1H3,181,4,-0.8792808144491627,down
PRDM6,181,4,-0.8802379771646803,down
PRELP,181,4,-0.8781152228701821,down
SCARA5,181,4,-0.8819596265212993,down
ACACB,182,4,-0.8632873815130563,down
EN1,182,4,-0.858185620832276,down
LONRF1,182,4,-0.8594171249683064,down
NEXMIF,182,4,-0.8611408927643258,down
PLAC9,182,4,-0.8602324563419137,down
RBPMS2,182,4,-0.8639061069979708,down
SBSPON,182,4,-0.8614120473187126,down
SLC29A1,182,4,-0.8606536157454366,down
TRIM2,182,4,-0.859279110991378,down
TUB,182,4,-0.862691480112195,down
ZNF729,182,4,-0.8611587762582409,down
BCL2,183,4,-0.8553800823402623,down
C3orf70,183,4,-0.8514895573973125,down
CD99L2,183,4,-0.8559990775545132,down
CDON,183,4,-0.8517688772344059,down
GAN,183,4,-0.847952884714123,down
PAIP2B,183,4,-0.8520009339027641,down
SOX13,183,4,-0.8462214275006342,down
TBX18,183,4,-0.8489213434964511,down
TMEM200A,183,4,-0.8499446420195234,down
TMPRSS2,183,4,-0.8532389177231235,down
ZBTB10,183,4,-0.8480906121481996,down
ZNF423,183,4,-0.8560339503517986,down
ANKRD22,184,4,0.8468068384729979,up
BYSL,184,4,0.8426946474391479,up
DUSP14,184,4,0.851003199971475,up
EXOG,184,4,0.8435684520949546,up
KRT6B,184,4,0.8477745349581631,up
MDFI,184,4,0.8416351016575808,up
P2RY10,184,4,0.8506927526305782,up
S100A2,184,4,0.8542358895474145,up
SLPI,184,4,0.8485725946374261,up
TMEM117,184,4,0.8485702735008863,up
TRIM22,184,4,0.8541422604906181,up
ZWINT,184,4,0.8471537284007358,up
BMP6,185,4,-0.4177102826920637,down
FZD3,185,4,-0.4610514964503048,down
IGIP,185,4,-0.3769612370531187,down
ITIH5,185,4,-0.509461984818713,down
RTN1,185,4,-0.553286602132987,down
SCARB1,185,4,-0.48350494352180706,down
SLC16A4,185,4,-0.5130099472933564,down
SLC16A7,185,4,-0.40231228018826026,down
VPS41,185,4,-0.42248267361815267,down
ZNF510,185,4,-0.5294286687214742,down
ACVR1B,186,4,-0.22583875435788547,down
BAZ2B,186,4,-0.23885231332403672,down
CFAP300,186,4,-0.4119819601926977,down
L3MBTL3,186,4,-0.3625706388501522,down
LATS2,186,4,-0.2889781432397316,down
LUC7L,186,4,-0.3074949844225404,down
NUDT13,186,4,-0.34017452400798687,down
PMP2,186,4,-0.32596232590644036,down
RASEF,186,4,-0.3708053043071771,down
SLF2,186,4,-0.3631371311168852,down
TBCEL,186,4,-0.25147823768699307,down
ZNF436,186,4,-0.22749288434964365,down
AP1G2,187,4,0.2916100254183548,up
ATP13A3,187,4,0.31841888352560815,up
CHAF1A,187,4,0.3841450804544893,up
NDC1,187,4,0.2465792173079363,up
PDCD11,187,4,0.3750929940574287,up
PFDN4,187,4,0.3480277478131323,up
PLIN3,187,4,0.3911900042469567,up
RNF26,187,4,0.545464866617013,up
SLC15A4,187,4,0.29023672768762626,up
ZC3H12D,187,4,0.5621222237259123,up
ABCA2,188,4,-0.26577171811612554,down
C3orf18,188,4,-0.35126125732124724,down
CXXC5,188,4,-0.32293989452332594,down
EFNA4,188,4,-0.2953145102370692,down
GCFC2,188,4,-0.2889480030901369,down
MFGE8,188,4,-0.3079648417374487,down
OXR1,188,4,-0.2986647175931816,down
PBX3,188,4,-0.3317869511758359,down
SERPING1,188,4,-0.35510389946754617,down
SETBP1,188,4,-0.3539838330692178,down
TOM1L2,188,4,-0.38369435503296245,down
XRN1,188,4,-0.21036113595018135,down
ALG11,189,4,-0.20890732508240548,down
KCND2,189,4,-0.1377757064845336,down
KMT2C,189,4,-0.2271148482505078,down
PHC3,189,4,-0.1892543661733002,down
RPL38,189,4,-0.14721929909356116,down
RPL41,189,4,-0.05151813222616596,down
SRP14,189,4,-0.1064456893223899,down
STX12,189,4,-0.17531108647629542,down
ABCG1,190,4,0.2280923082688894,up
HTATIP2,190,4,0.22713971247464576,up
MRPL19,190,4,0.22512597313957852,up
NDFIP2,190,4,0.22532163848567482,up
RBM33,190,4,0.2279877789997478,up
C9orf85,191,4,0.23268553510078407,up
MESD,191,4,0.2329972437404914,up
STN1,191,4,0.23027899358202394,up
ABL1,192,4,-0.28996272133303624,down
ALG10B,192,4,-0.29642729294497894,down
BDH2,192,4,-0.2688397784768003,down
DENND1A,192,4,-0.292056631101041,down
HNRNPUL1,192,4,-0.26439583837791536,down
RAB33B,192,4,-0.27449323231490796,down
VMA22,192,4,-0.2683737269903654,down
BTBD7,193,4,-0.314004318315796,down
KHDRBS3,193,4,-0.287595733756972,down
KLK1,193,4,-0.3024770876489609,down
TIRAP,193,4,-0.3216100377630573,down
ATP10A,194,4,-0.47605348990555263,down
ELOVL5,194,4,-0.5352710401400858,down
FAM162B,194,4,-0.4801287780806285,down
FEZ1,194,4,-0.5203216291201834,down
FNDC5,194,4,-0.4276836653144016,down
PLEKHH2,194,4,-0.4811253605159724,down
SIM2,194,4,-0.5074445814528392,down
XPNPEP2,194,4,-0.5153528702142504,down
C11orf71,195,4,-0.2770293777573537,down
HEXA,195,4,-0.28003944001965,down
NCKAP5,195,4,-0.3522429382289564,down
NHSL3,195,4,-0.27197989135395595,down
PLEKHB1,195,4,-0.37179195253866626,down
SEC22C,195,4,-0.223676432333924,down
SPEN,195,4,-0.2154817981902879,down
TMEM61,195,4,-0.41565688894523284,down
ZMYM4,195,4,-0.22745044331579592,down
ATG5,196,4,-0.5272237063577587,down
BGN,196,4,-0.528889755641481,down
DAPK1,196,4,-0.5267160573339242,down
DDR2,196,4,-0.5276332126014199,down
FAXDC2,196,4,-0.5286805905647831,down
GSTM2,196,4,-0.5288956015466546,down
RABGAP1L,196,4,-0.5307083562848612,down
SKI,196,4,-0.5295301346982764,down
DHRS12,197,4,-0.7170251923649841,down
KANK2,197,4,-0.7172307335985034,down
PRR3,197,4,-0.7163194245214248,down
SYN2,197,4,-0.7162765173681543,down
TOP6BL,197,4,-0.7154768882479698,down
ADCY6,198,4,-0.7132195964122721,down
PLD6,198,4,-0.7144641878010922,down
TCP11L2,198,4,-0.7139203214851662,down
WFS1,198,4,-0.7142444374524602,down
ZNF717,198,4,-0.7140412612195729,down
ATP2C2,199,4,0.5191873541930783,up
ENTREP3,199,4,0.5197239576572006,up
GOT2,199,4,0.5197395633081908,up
MANF,199,4,0.5193806527319975,up
RASAL3,199,4,0.5195495140403138,up
ACE2,200,4,0.5172385161004052,up
AP2S1,200,4,0.5162778093464739,up
ATP11B,200,4,0.5183602048840007,up
DNMT3B,200,4,0.5184511344922667,up
LPAR3,200,4,0.5163267206357744,up
RBKS,200,4,0.5184455151495946,up
SLC25A10,200,4,0.5178339907295895,up
SLC39A6,200,4,0.516013264119551,up
SMPD1,200,4,0.5157869661828077,up
SNRPG,200,4,0.5174861338266985,up
ABRAXAS1,201,4,0.017925357314908547,up
BPNT2,201,4,-0.03396298646678554,down
COQ9,201,4,0.09910814325557893,up
FBXO28,201,4,0.0012468578695491034,up
SLC25A14,201,4,-0.026892032866379173,down
SLC35F5,201,4,-0.0066520278429253454,down
SLC6A6,201,4,-0.011682404506842908,down
TRARG1,201,4,-0.1070179418103448,down
ACOT11,202,4,-0.7523276386758369,down
ACSF2,202,4,-0.7564154043483755,down
ATP8A1,202,4,-0.7481003801343797,down
BST1,202,4,-0.7534600115998993,down
EDAR,202,4,-0.7575392153112323,down
FAM174B,202,4,-0.7546495882511398,down
FBXL13,202,4,-0.753703155410117,down
GDPD2,202,4,-0.7599222867171654,down
GPR146,202,4,-0.750205125602181,down
LGALS1,202,4,-0.7515230895822761,down
LRP4,202,4,-0.75203379768319,down
MATCAP2,202,4,-0.7598807986498487,down
MICU3,202,4,-0.7496329307809333,down
OLFML2A,202,4,-0.7588862713457154,down
RELN,202,4,-0.7556235941937108,down
SLC44A3,202,4,-0.7515764464059332,down
SRPX2,202,4,-0.7550537617425199,down
ZNF608,202,4,-0.7558985188419118,down
ACP5,203,4,1.150194864319219,up
CNNM4,203,4,1.145881087522185,up
FABP5,203,4,1.1459327180210441,up
GYS1,203,4,1.1445532938165575,up
NIPAL4,203,4,1.1480522431700038,up
CDK5RAP3,204,4,-0.14504351730476733,down
GRB10,204,4,-0.14134783801343861,down
NAALADL2,204,4,-0.08526791886409735,down
PRR11,204,4,-0.14211891488653555,down
QSOX2,204,4,-0.19696594165187764,down
TSPAN15,204,4,-0.11518134555654158,down
ECE1,205,4,-0.09049555551153675,down
NOX1,205,4,-0.12423885046906682,down
SMG7,205,4,-0.17063526175836852,down
SP5,205,4,-0.20072164303372197,down
DACT1,206,4,-1.135396954693839,down
FXYD6,206,4,-1.1360781864224143,down
MYL9,206,4,-1.1354522804101153,down
SCD5,206,4,-1.131479556620817,down
SOX8,206,4,-1.1384096049695749,down
SYT8,206,4,-1.1358200573656188,down
TCF7L1,206,4,-1.134979246117521,down
ZNF493,206,4,-1.137001198719575,down
DES,207,4,-1.1272113748573784,down
LOXL4,207,4,-1.1263268002820748,down
MYOCD,207,4,-1.1245363590739097,down
OSR2,207,4,-1.1271171659799686,down
PLCB4,207,4,-1.1257625913888194,down
SORBS2,207,4,-1.1293031634761683,down
ACTA2,208,4,-0.3924827692063898,down
AKAP9,208,4,-0.36024049397819413,down
RAB11FIP5,208,4,-0.3392138109311611,down
SLC27A3,208,4,-0.35136352861942155,down
SPINK1,208,4,-0.3285503461428752,down
TBC1D1,208,4,-0.368340258747464,down
TWIST1,208,4,-0.32008995768889503,down
VEZF1,208,4,-0.34372328316747003,down
CYP4F8,209,4,-1.4673173318965511,down
GPRC5A,209,4,-0.9142863039426979,down
IL31RA,209,4,-0.7265695899626021,down
KRT79,209,4,-1.8321848218021048,down
TTLL7,209,4,-0.6468276926343808,down
AHRR,210,4,-0.6447838097426477,down
DKK1,210,4,-0.9555716357283215,down
MELTF,210,4,-0.8451354859438394,down
MMP16,210,4,-0.7874519266290569,down
PI16,210,4,-0.8567310103955377,down
PTGFR,210,4,-0.9234153598662528,down
PTGIS,210,4,-0.7011816997496205,down
SERPINA5,210,4,-0.720401660275102,down
SLCO4C1,210,4,-1.2546193188387431,down
SOAT1,210,4,-0.9649568573149099,down
TPPP3,210,4,-0.8305666764388946,down
C8orf82,211,4,0.2986794325082398,up
CCR1,211,4,0.34302568236561887,up
CRYL1,211,4,0.25619724534102284,up
EHD3,211,4,0.3589965373985798,up
SDHAF3,211,4,0.26039552020474377,up
SH2D5,211,4,0.35807610113463506,up
AGFG1,212,4,0.17923764531567055,up
EXT1,212,4,0.18491427302548324,up
MED6,212,4,0.18532006262677436,up
METAP2,212,4,0.1860108554449798,up
RAB11A,212,4,0.18191614154411884,up
RBM12,212,4,0.1884319140941942,up
RRAGC,212,4,0.18139780199353456,up
SMYD2,212,4,0.1799662276876259,up
DNAJC15,213,4,0.20285854666899134,up
FUT6,213,4,0.20289933997844828,up
GSPT1,213,4,0.19200500476990182,up
IWS1,213,4,0.2003331039078351,up
MRPL50,213,4,0.20285559104018813,up
SLC25A46,213,4,0.19921785056414848,up
TMEM135,213,4,0.1974789571025584,up
UBAP2L,213,4,0.1921307840865869,up
WDR26,213,4,0.1971064077396027,up
ZNF326,213,4,0.19360175573656188,up
B3GALT5,214,4,-1.202505044482125,down
CASQ2,214,4,-1.214749969146171,down
CHL1,214,4,-1.1992578270632597,down
CRACDL,214,4,-1.191969722410625,down
CRY2,214,4,-1.2034086261726673,down
FIBIN,214,4,-1.1864853069852954,down
FOXC1,214,4,-1.1865515499175963,down
GPC4,214,4,-1.2094595874587988,down
GPD1,214,4,-1.2030593097109532,down
GPRASP1,214,4,-1.1977037016670893,down
HPGDS,214,4,-1.1959546395315663,down
PIEZO2,214,4,-1.2077193701191682,down
RNF150,214,4,-1.223501783658721,down
RORC,214,4,-1.214094624286891,down
SLITRK6,214,4,-1.1870994434742648,down
TNNI2,214,4,-1.187803403445107,down
VIT,214,4,-1.1832657626299448,down
ZSCAN18,214,4,-1.1924214121450318,down
B4GALT4,215,4,-0.3796770183506584,down
EEF1AKMT2,215,4,-0.38041500251964994,down
HOXC4,215,4,-0.3806782947673671,down
IDS,215,4,-0.3800899898738601,down
INSR,215,4,-0.3816324255990125,down
ITGB5,215,4,-0.37925883734787014,down
KANSL1,215,4,-0.3816276283753813,down
KCTD12,215,4,-0.37992156877535477,down
MARCHF6,215,4,-0.38104287978575,down
PGPEP1,215,4,-0.3797003998161766,down
TAF7,215,4,-0.38048430850659265,down
CDR2L,216,4,-0.24570935855096446,down
CPNE8,216,4,-0.2946896818585197,down
HOXA2,216,4,-0.2602958063038786,down
IFT80,216,4,-0.23444107322832297,down
LAMA4,216,4,-0.24844393610547633,down
LIPH,216,4,-0.25361207820423415,down
SCN9A,216,4,-0.23490897825811424,down
ZBTB3,216,4,-0.31068791770727633,down
ZNF266,216,4,-0.2690528050519769,down
CELF1,217,4,0.013764037858138796,up
LSM3,217,4,0.012114351736816992,up
TTC31,217,4,0.07007227835002496,up
AASS,220,4,0.8686918600722636,up
DPP3,220,4,0.8626322980635155,up
GNLY,220,4,0.864771172746577,up
HAPLN3,220,4,0.8683025459717288,up
IL18RAP,220,4,0.865033811866126,up
ITPKC,220,4,0.8630664159324298,up
NOP2,220,4,0.864884556541583,up
REC8,220,4,0.8663577292564656,up
SRM,220,4,0.8688614821564393,up
UCHL3,220,4,0.8626374889547421,up
BLNK,221,4,0.8569088721951066,up
CARD14,221,4,0.8596554720936859,up
CORO2A,221,4,0.85997109289427,up
HERC5,221,4,0.8577612966214503,up
SIRPG,221,4,0.8583151400545127,up
CHN1,222,4,0.4427565695676975,up
HLA-B,222,4,0.1628815974264693,up
NUP85,222,4,0.17184459706199215,up
RAB3D,222,4,0.1842087491918092,up
ZNF8,222,4,0.1843341493724644,up
ARSK,223,4,0.1319887105888694,up
DNASE1L1,223,4,0.27583347439148137,up
SGTA,223,4,0.15762011728258146,up
TRIM11,223,4,0.18850826852497615,up
ADCY9,224,4,-0.4010157978258113,down
BIN1,224,4,-0.4309035218052749,down
C11orf68,224,4,-0.3589563614192443,down
C1GALT1C1L,224,4,-0.13323401465834162,down
CCDC191,224,4,-0.44236997933569977,down
CMC4,224,4,-0.254641423855858,down
DTWD1,224,4,-0.4099044189591775,down
EP400,224,4,-0.22882180047223655,down
FGFRL1,224,4,-0.23519120307746108,down
GDF7,224,4,-0.40521764552167827,down
IKZF5,224,4,-0.3296226707181791,down
ITFG1,224,4,-0.22071416838869243,down
KIAA1191,224,4,-0.22723448542089175,down
KSR1,224,4,-0.28828826011029457,down
LDB2,224,4,-0.4518941966436374,down
MTF2,224,4,-0.33962186011980267,down
MTR,224,4,-0.3796704443775345,down
N4BP2L2,224,4,-0.3002861199290066,down
PACS2,224,4,-0.33323823638755146,down
PLSCR4,224,4,-0.3693429158848901,down
POPDC1,224,4,-0.2674990336745692,down
PTGS1,224,4,-0.3171499528239083,down
PTPRG,224,4,-0.41943410791709046,down
RBM8A,224,4,-0.40490070456706484,down
SERP2,224,4,-0.4058352224264704,down
SRRM2,224,4,-0.22601315544180856,down
TCEAL2,224,4,-0.3728089976546654,down
TERF1,224,4,-0.31545157248351824,down
ZC3H14,224,4,-0.23912938268572514,down
ZDHHC15,224,4,-0.22577643363336714,down
ABCC3,225,4,-0.8971400195708674,down
APBA1,225,4,-0.8866228630673172,down
BACH2,225,4,-0.8990074096887672,down
CAB39L,225,4,-0.9033238861403396,down
CHPT1,225,4,-0.8941127098282187,down
ENO2,225,4,-0.8980094881623979,down
ESPN,225,4,-0.8978776693553496,down
FABP4,225,4,-0.8866807461967519,down
FAM234B,225,4,-0.8971757143762688,down
FMO5,225,4,-0.8992863443997214,down
ISLR,225,4,-0.8987079622844827,down
KRT15,225,4,-0.8977487688894488,down
LAMC3,225,4,-0.8972303464439653,down
NOVA1,225,4,-0.8982313292501276,down
NPTX2,225,4,-0.8906407785718818,down
PLCB1,225,4,-0.8959776008018498,down
PLEKHA6,225,4,-0.8969011754880831,down
SGCE,225,4,-0.8917977310471582,down
SH3BGRL2,225,4,-0.8907921601483255,down
SORBS1,225,4,-0.894237504769904,down
TIMP3,225,4,-0.901706903413413,down
TNS2,225,4,-0.8944427161669635,down
TSC22D3,225,4,-0.8964136508620689,down
FAM13A,226,4,-0.9160383111213236,down
LMCD1,226,4,-0.9117426561232252,down
MAGI2,226,4,-0.9140004754056792,down
MPPED2,226,4,-0.9108069518414051,down
MTARC1,226,4,-0.9111662157866378,down
PRUNE2,226,4,-0.9188489833766482,down
RAI14,226,4,-0.9111633792469566,down
RNASE4,226,4,-0.9080088656028135,down
RNF128,226,4,-0.9053365159102424,down
SH3BGR,226,4,-0.9070011866918097,down
SLC35F1,226,4,-0.915202926359659,down
SOX6,226,4,-0.9135082376394519,down
DOCK5,227,4,-0.31078051724137956,down
EPB41L5,227,4,-0.3760681089471364,down
HCFC2,227,4,-0.35304522004944117,down
KIAA0232,227,4,-0.31177090339756786,down
ROBO4,227,4,-0.3084096859628545,down
SEMA3C,227,4,-0.32527313634634714,down
SKIDA1,227,4,-0.357459017954487,down
ZBTB8A,227,4,-0.3429013441778648,down
BCLAF3,228,4,-0.2605241302136161,down
ECHDC3,228,4,-0.29799661855032894,down
FGL2,228,4,-0.3262243265086213,down
LRP1,228,4,-0.35870802804893565,down
MAP3K2,228,4,-0.28873339493534456,down
MAP4K3,228,4,-0.2982545861910507,down
RCN3,228,4,-0.3476223757606496,down
ZNF146,228,4,-0.20781083078727283,down
ASAP2,229,4,-0.47183670211080264,down
CRYZL1,229,4,-0.47299868280933094,down
CSRNP3,229,4,-0.4731788954265973,down
CWF19L2,229,4,-0.4753172676058568,down
PBX1,229,4,-0.4755882736752035,down
SOCS2,229,4,-0.4714297973504073,down
SYNE3,229,4,-0.47325536593559925,down
ZNF248,229,4,-0.4758921045417092,down
C12orf57,230,4,-0.48059792005261204,down
CERS6,230,4,-0.4797126963108532,down
KMT2A,230,4,-0.4782086650450047,down
NCOR2,230,4,-0.4793483379342038,down
PMEPA1,230,4,-0.47747418686612575,down
PODN,230,4,-0.4789791352212218,down
RNF14,230,4,-0.4789656279316683,down
SH3BP4,230,4,-0.4771160201730468,down
SNURF,230,4,-0.4804898470144532,down
YPEL1,230,4,-0.48044539141734216,down
ABHD5,231,4,0.306660341056034,up
DNAJC30,231,4,0.2903542798079366,up
H3-3A,231,4,0.026168613875507646,up
HGS,231,4,0.3152034586238588,up
LRPPRC,231,4,0.009133642130451744,up
NDUFB8,231,4,-0.08457982923427892,down
PRDM10,231,4,0.21764627394459912,up
RAF1,231,4,0.0442209652319981,up
RPS28,231,4,-0.08457080456072374,down
SPTBN2,231,4,0.2425003913381085,up
UBA5,231,4,0.14769850285243324,up
WDR3,231,4,0.12406124077712967,up
ZMYM6,231,4,0.2582740619770534,up
ANKH,232,4,-0.5374112770505846,down
ANKRD50,232,4,-0.5338112447546898,down
ARHGAP31,232,4,-0.5325211864382615,down
ARHGEF7,232,4,-0.5354335770632614,down
AXIN2,232,4,-0.5373171015941932,down
DLC1,232,4,-0.5351664704139207,down
EPS8,232,4,-0.5362529866094059,down
GABARAPL1,232,4,-0.5364052895220592,down
GAS1,232,4,-0.5344724938672669,down
LIX1L,232,4,-0.5346954157105738,down
TET1,232,4,-0.5329178713393761,down
TMEM200B,232,4,-0.5346011777858772,down
USP30,232,4,-0.5359728925900099,down
USP54,232,4,-0.5332709352022058,down
GDPD5,233,4,-0.6747681052865101,down
GLDN,233,4,-0.6745387284958173,down
GPD1L,233,4,-0.6739620473504048,down
H6PD,233,4,-0.674450015529918,down
MYO5C,233,4,-0.6739342245182557,down
P4HTM,233,4,-0.6739302408563645,down
POLI,233,4,-0.6737658717830881,down
PRELID2,233,4,-0.6737719354716017,down
UBN2,233,4,-0.6759872529475165,down
ZNF585B,233,4,-0.6757353000602184,down
CKMT2,234,4,-0.6794449890815164,down
KIT,234,4,-0.6801208988653636,down
MYLK,234,4,-0.6789353572990615,down
PFN2,234,4,-0.6803646066018014,down
TSPAN18,234,4,-0.67797318054323,down
ZNF529,234,4,-0.677694424378802,down
BBS2,235,4,-0.6850479341880068,down
CDC42BPA,235,4,-0.6827354952459445,down
CDKN1C,235,4,-0.6848319943109786,down
ECM2,235,4,-0.6840118578695482,down
EXOSC7,235,4,-0.6830381338266995,down
STAC,235,4,-0.682640946881339,down
TSHZ2,235,4,-0.6839143964566439,down
ZBTB20,235,4,-0.6819970460509625,down
COA4,236,4,0.3422731888786765,up
CRYBG1,236,4,0.34116884004183673,up
LYPLA1,236,4,0.34206395096982556,up
POLE3,236,4,0.342118155124873,up
TDG,236,4,0.34283364526812626,up
VPS25,236,4,0.3410143345905178,up
XPOT,236,4,0.3421490543705621,up
AGTPBP1,237,4,0.13046231208798215,up
EXOC6,237,4,0.10973450426280487,up
IL1A,237,4,0.2040036214661514,up
PGLS,237,4,0.10065752478448288,up
SF3A1,237,4,0.027432373605477067,up
TASOR2,237,4,-0.03908074293230335,down
TMEM231,237,4,0.06938267916455332,up
ZMYND8,237,4,0.047348861070613604,up
ZNF180,237,4,0.10015560882036044,up
ZRANB3,237,4,0.15387974664046636,up
APH1B,238,4,-0.7782478814972106,down
APOD,238,4,-0.771327054544878,down
CDK14,238,4,-0.7718023427199546,down
EFHD1,238,4,-0.7726839306066171,down
MTARC2,238,4,-0.7766910732441689,down
PHYH,238,4,-0.7748076528587724,down
SELENBP1,238,4,-0.774852657184964,down
ZNF704,238,4,-0.772778226467419,down
BCL2L12,239,4,0.42782614655172435,up
GLA,239,4,0.4270457527890469,up
ITPRIP,239,4,0.42658793884698126,up
NOC4L,239,4,0.429172248605477,up
SACK1G,239,4,0.42863310091277973,up
SLC35B1,239,4,0.42694093019459944,up
KCTD7,240,4,-0.001891546558062951,down
MAPK9,240,4,0.16799077896805373,up
MN1,240,4,0.06578717870499362,up
PIK3C2A,240,4,-0.10799297256909207,down
POLR2J2,240,4,-0.0880272762740876,down
TPD52,240,4,-0.08089634490682099,down
VPS13A,240,4,0.12411541826191624,up
CMIP,241,4,0.1052062425202844,up
DIS3L2,241,4,-0.035660429782580605,down
DNPEP,241,4,0.03370108888501597,up
FANCM,241,4,0.09477822860674459,up
GNAI1,241,4,0.010033834527130442,up
HEMK1,241,4,0.19673673378866602,up
NSUN4,241,4,0.3620973487100659,up
PSMG4,241,4,-0.0674360330723876,down
PTCD3,241,4,0.08228797602370783,up
SPOUT1,241,4,0.19450503633684002,up
STOX2,241,4,0.16899774071374218,up
STRN4,241,4,0.31434992068648493,up
TFAM,241,4,0.08238482389388843,up
VSTM4,241,4,0.11339584251394588,up
AMER1,242,4,-0.09744511479462531,down
MYNN,242,4,0.028821016575812,up
ZSWIM9,242,4,-0.10810123332910757,down
ACAT1,243,4,-0.6602382128708162,down
ALCAM,243,4,-0.6592043996577055,down
FIGN,243,4,-0.6585455752884123,down
HINT3,243,4,-0.6597817438355736,down
LAMTOR4,243,4,-0.6593229589407973,down
PTPN21,243,4,-0.6585278961872472,down
SMAD9,243,4,-0.6580453092989365,down
SNX1,243,4,-0.6605197075621199,down
STRBP,243,4,-0.6584362617900613,down
ZNF521,243,4,-0.658860900022185,down
CPNE3,244,4,-0.1240329829963254,down
DACT3,244,4,-0.14026552280362592,down
EIF3E,244,4,-0.17525821486751875,down
EVI5,244,4,-0.20410968090770698,down
HIPK1,244,4,-0.17653376774847723,down
TMED4,244,4,-0.15770144328410451,down
ACOT7,245,4,0.8368638705153398,up
ALAS1,245,4,0.8341370222648337,up
CIMAP1B,245,4,0.8348019494485296,up
COMTD1,245,4,0.8362623949194966,up
IRF9,245,4,0.8356721277573528,up
MCM2,245,4,0.8348922251996721,up
NCF2,245,4,0.8367361911764696,up
SOX7,245,4,0.8359604826635396,up
BEND3,246,4,0.8299870138343035,up
GSDMC,246,4,0.8304541922065176,up
IFRD2,246,4,0.8300221141449028,up
MALL,246,4,0.8290012075779652,up
MPHOSPH6,246,4,0.8322982231078848,up
SLC12A9,246,4,0.8288152320455119,up
ACOX1,247,4,-0.2972558867900595,down
DENND2A,247,4,-0.2970713230856995,down
EIF1B,247,4,-0.29766890764452303,down
GNB1,247,4,-0.2963387509032732,down
SDHA,247,4,-0.29682097242647154,down
SH3GLB1,247,4,-0.2980449967513957,down
ATP13A5,248,4,-1.5036120354018767,down
ATP1A2,248,4,-1.4808447699353455,down
CDH19,248,4,-1.5055580606617653,down
CNKSR2,248,4,-1.5009984787335187,down
ELAPOR1,248,4,-1.490469749873227,down
FST,248,4,-1.5004322521868667,down
GXYLT2,248,4,-1.4982151570898827,down
MAP6,248,4,-1.503644866300076,down
ZDHHC11B,248,4,-1.4940318014864347,down
AP1S3,249,4,0.7415453290282706,up
CD24,249,4,0.7438742574004845,up
DDA1,249,4,0.738619087886663,up
IFI30,249,4,0.7417969900481735,up
LMNB1,249,4,0.7399581675646547,up
MEAK7,249,4,0.7401144772914542,up
PNKP,249,4,0.741838227830249,up
SQLE,249,4,0.7437710146900371,up
WDR4,249,4,0.7414776471697528,up
DDX60,250,4,1.154522057333923,up
E2F8,250,4,1.1531705428974401,up
IRAK2,250,4,1.156770209352814,up
NCAPG,250,4,1.1555850620404413,up
S100P,250,4,1.1571131805115364,up
SERPINB8,250,4,1.1569916085034238,up
SLC37A2,250,4,1.1559043553023582,up
ACSBG1,251,4,-1.7087207872084182,down
AQP9,251,4,-1.6815863535116635,down
BCAR3,251,4,-1.7124002673523075,down
CRISPLD1,251,4,-1.721624082958291,down
KRT19,251,4,-1.74876575231364,down
PRLR,251,4,-1.7318725481110548,down
AKT2,252,4,-0.44750146217355447,down
CCDC93,252,4,-0.44736065647185524,down
CYP26B1,252,4,-0.4473933902922168,down
LIG3,252,4,-0.44783093683443115,down
MT1X,252,4,-0.4484002354684303,down
PRRC2B,252,4,-0.4482693854430788,down
RBPMS,252,4,-0.44899072518382255,down
SLC2A4RG,252,4,-0.4477354864350913,down
SP1,252,4,-0.4484621572958908,down
SPTBN1,252,4,-0.4475009744707148,down
DISP1,254,4,-0.47226250236118106,down
DUSP10,254,4,-0.6042140226610037,down
FCER1A,254,4,-0.4999116082498727,down
FOXA1,254,4,-0.4758828056224641,down
SERPINF1,254,4,-0.4424223352243912,down
TCAF1,254,4,-0.48555686939021236,down
WASF3,254,4,-0.4479190920860796,down
ARMCX6,255,4,-0.18529000705185106,down
CAPNS1,255,4,-0.2638130436263936,down
ELK4,255,4,-0.16275215682048727,down
FAM3C,255,4,-0.2636618383145287,down
HNRNPD,255,4,-0.20041521561232525,down
MBIP,255,4,-0.28230984085002586,down
MOCS2,255,4,-0.2693182275925444,down
OCRL,255,4,-0.291601983028016,down
PGM1,255,4,-0.2836336475025353,down
PRKD3,255,4,-0.2594837329487826,down
TIPRL,255,4,-0.25952757785560465,down
DEF6,256,4,0.22788641586904146,up
KRT37,256,4,0.49671829850722593,up
MROH1,256,4,0.2983525634349621,up
URB2,256,4,0.24807967360230704,up
ECD,257,4,0.18693952495879904,up
FIBP,257,4,0.1692733403429259,up
MANSC1,257,4,0.18387999473884403,up
NTHL1,257,4,0.16483696271234727,up
