gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
NOMO1,2,True,True,True,True,4,True,-0.19810629338164767,-0.3278333573059786,down
PHYH,2,True,True,True,True,4,True,-0.010678981641670434,-0.29500516105148056,down
SEZ6L2,2,True,True,True,True,4,True,-0.2735071993985774,-0.4820854248276607,down
TBC1D4,2,True,True,True,True,4,True,0.011412617680577183,-0.38461684325176426,down
ARSG,0,True,False,True,True,4,False,-0.280193141940527,-0.3416889316745666,down
BIN2,0,True,False,True,True,4,False,0.6403119749145968,0.6403119749145968,up
CBFB,0,True,False,True,True,4,False,0.38554733283393783,0.5249943109895324,up
MTMR11,0,True,False,True,True,4,False,0.6217609009147954,0.5758575504360898,up
RNF34,2,True,False,True,True,4,False,0.1001930144321556,-0.2110981569169348,down
SZRD1,0,True,False,True,True,4,False,0.49929623145536633,0.32993640879036445,up
ANO6,0,True,True,True,False,3,False,0.6704436830014285,0.6704436830014285,up
C10orf88,2,True,False,True,False,3,False,-0.06606384191367749,-0.2477895548979867,down
FCGBP,0,True,False,True,False,3,False,1.1425195089791487,1.1425195089791487,up
H2BC12,0,True,False,True,False,3,False,0.5451932151846757,0.5451932151846757,up
LYRM9,1,True,True,True,False,3,False,-0.16673826843843007,-0.38685155166413954,down
PBX3,0,True,False,True,False,3,False,0.5562073646044154,0.3988922626054673,up
PPP2R1A,1,True,False,True,False,3,False,0.1143648957238046,-0.28842825076788703,down
PPP2R5D,1,True,False,True,False,3,False,0.09538188562029444,-0.2419322271741744,down
TOP2B,1,True,False,True,False,3,False,0.10457010337975643,-0.23364364206766108,down
GLS,1,True,True,False,False,2,False,-0.08187177438215236,-0.45500245054024324,down
ARHGEF3,1,True,False,False,False,1,False,0.35715329563912324,0.5957168770163777,up
CCDC121,0,True,False,False,False,1,False,0.47303932798026754,0.47303932798026754,up
COPS4,1,True,False,False,False,1,False,0.17630957650246928,0.3782199363370369,up
CRELD2,0,True,False,False,False,1,False,0.5175733861152056,0.333437798561681,up
DHRS3,0,True,False,False,False,1,False,0.6197647594063774,0.8340683570467466,up
DIPK1B,1,True,False,False,False,1,False,0.014464900444779735,-0.21316472861315905,down
KIFC3,0,True,False,False,False,1,False,0.2732569196375114,0.2732569196375114,up
KLF6,0,True,False,False,False,1,False,0.6385954976531641,0.8667924190246179,up
MTMR2,1,True,False,False,False,1,False,-0.06127247665319402,-0.2651153921007019,down
NLRC3,0,True,False,False,False,1,False,0.5470316474106216,0.5470316474106216,up
NPEPPS,1,True,False,False,False,1,False,0.15169935414556276,-0.1733238352546138,down
OSMR,0,True,False,False,False,1,False,1.0157521289966047,1.0157521289966047,up
PAX7,1,True,False,False,False,1,False,-0.0993756793804154,-0.1774594116388919,down
PLAA,1,True,False,False,False,1,False,-0.020129406382041637,-0.05632888907763034,down
RPL27A,0,True,False,False,False,1,False,0.3760328794086316,0.20785152929932504,up
STRADB,1,True,False,False,False,1,False,0.4178824742532982,0.6754191018505633,up
TRIM56,0,True,False,False,False,1,False,0.9597351006268648,0.9597351006268648,up
TRIM68,1,True,False,False,False,1,False,0.2066515094036855,0.30110364848052806,up
TTC38,0,True,False,False,False,1,False,0.6308829167745509,0.6308829167745509,up
ZBTB20,0,True,False,False,False,1,False,0.5962140804464783,0.7762906699107432,up
ZNF581,0,True,False,False,False,1,False,0.43847854675220943,0.6207792350001095,up
