gene,cluster_id
ANO6,0
ARHGEF3,1
ARSG,0
BIN2,0
C10orf88,2
CBFB,0
CCDC121,0
COPS4,1
CRELD2,0
DHRS3,0
DIPK1B,1
FCGBP,0
GLS,1
H2BC12,0
KIFC3,0
KLF6,0
LYRM9,1
MTMR11,0
MTMR2,1
NLRC3,0
NOMO1,2
NPEPPS,1
OSMR,0
PAX7,1
PBX3,0
PHYH,2
PLAA,1
PPP2R1A,1
PPP2R5D,1
RNF34,2
RPL27A,0
SEZ6L2,2
STRADB,1
SZRD1,0
TBC1D4,2
TOP2B,1
TRIM56,0
TRIM68,1
TTC38,0
ZBTB20,0
ZNF581,0
