gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
FAHD2B,0,True,True,True,True,4,True,0.08721153122710164,0.08721153122710164,up
PRPF19,0,True,True,True,True,4,True,-0.10564300803958915,-0.36035083625773057,down
COX6B1,0,True,False,True,True,4,False,0.24820507970926395,0.42386431352864085,up
FAM131B,1,True,True,True,True,4,False,-0.3684301430276194,-0.3966067175049153,down
FTL,1,True,False,True,True,4,False,0.594189357294551,0.6704107830301465,up
NAP1L3,0,True,False,True,True,4,False,-0.08442186022791216,-0.6433933030527559,down
NUMB,1,True,False,True,True,4,False,0.4897579761352239,0.720894192106682,up
PNKD,0,True,False,True,True,4,False,-0.1636952870963929,-0.5239947658054644,down
SH3BGRL2,0,True,False,True,True,4,False,0.08601795771767289,0.22020223763099622,up
LYRM9,0,True,True,True,False,3,True,-0.16673826843843007,-0.38685155166413954,down
MTRES1,0,True,True,True,False,3,True,0.02769572355321559,-0.18459873674994953,down
ARMC8,0,True,False,True,False,3,False,0.02289026315130312,-0.33102729489304217,down
CEBPB,1,True,False,True,False,3,False,0.8850196076479525,1.1623058942059021,up
ERICH1,0,True,False,True,False,3,False,0.4694418467675196,0.7477888958724317,up
IFITM2,1,True,False,True,False,3,False,0.9705131613105751,0.9705131613105751,up
KCNE4,1,True,False,True,False,3,False,1.0896742036938754,1.0896742036938754,up
POLE3,0,True,False,True,False,3,False,0.2884407525569214,0.4720025843674318,up
PPP2R5D,0,True,False,True,False,3,False,0.09538188562029444,-0.2419322271741744,down
RBM38,2,True,False,True,False,3,False,0.2676412136094924,0.3928107058357173,up
RTN4IP1,0,True,False,True,False,3,False,-0.006962757789995629,-0.2825686147272479,down
SNRPN,0,True,False,True,False,3,False,0.1027717573058912,-0.34012741207259056,down
TOP2B,0,True,False,True,False,3,False,0.10457010337975643,-0.23364364206766108,down
TRIM23,0,True,False,True,False,3,False,-0.06910662249335105,-0.4412579604584672,down
UBTD1,2,True,True,False,False,2,False,0.33599912131321,0.3479733381964438,up
ABLIM2,0,True,False,False,False,1,False,-0.07471529322286674,-0.35725888236088865,down
CAMSAP2,0,True,False,False,False,1,False,0.3383275959721317,0.5303862936569166,up
CNIH3,0,True,False,False,False,1,False,-0.009200362321501565,-0.2937435401181365,down
DGAT2,2,True,False,False,False,1,False,0.37959013673532005,0.37959013673532005,up
H2AX,2,True,False,False,False,1,False,0.3265000219401542,0.3265000219401542,up
MRPS9,0,True,False,False,False,1,False,-0.03841117946167646,-0.2785694550795095,down
PAFAH1B1,0,True,False,False,False,1,False,0.09851145193032274,-0.3194531790132613,down
PDCD4,0,True,False,False,False,1,False,0.3672758913393401,0.4718407012397785,up
PLCD3,2,True,False,False,False,1,False,0.28823803275978516,0.39826094895732567,up
RBFOX2,0,True,False,False,False,1,False,-0.012534301442064097,-0.34779437791971723,down
RNF166,2,True,False,False,False,1,False,0.3644724325881352,0.3644724325881352,up
RRBP1,2,True,False,False,False,1,False,0.48527591262286524,0.45480200079350386,up
SCMH1,2,True,False,False,False,1,False,0.4869674809183528,0.14099155934439,up
STXBP1,0,True,False,False,False,1,False,-0.054501764774049256,-0.4783913175200789,down
TBC1D2B,2,True,False,False,False,1,False,0.4707191421925471,0.6726295921933074,up
TGFB3,2,True,False,False,False,1,False,0.7259975934813102,0.6350582922446013,up
UBR3,0,True,False,False,False,1,False,-0.08220093123339822,-0.25355722660648095,down
USP13,0,True,False,False,False,1,False,0.1846339366492972,0.33059519295759987,up
ZHX2,2,True,False,False,False,1,False,0.35152297635916935,0.3663267171033877,up
ZNF750,2,True,False,False,False,1,False,0.7216478061474794,0.7216478061474794,up
