gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ADAP2,0,True,True,True,True,4,True,0.810874537025375,0.810874537025375,up
DDX24,1,True,True,True,True,4,True,0.07932843486756447,-0.4265053021672829,down
LCMT1,1,True,True,True,True,4,True,0.21644158215159295,0.21644158215159295,up
MARF1,1,True,True,True,True,4,True,0.21726546578512038,-0.30515377291431767,down
PARP9,0,True,True,True,True,4,True,0.8872580623238547,0.8872580623238547,up
QRICH1,1,True,True,True,True,4,True,0.033018744514012134,-0.18021878844793626,down
SLC16A3,0,True,True,True,True,4,True,0.7579656256954138,1.0205165548423332,up
SNU13,1,True,True,True,True,4,True,-0.0334845409236495,-0.3046751634736302,down
AKIP1,1,True,False,True,True,4,False,0.32087967560634256,0.478003446310155,up
BLVRA,1,True,False,True,True,4,False,0.05962799667700599,0.05962799667700599,up
CAMK1G,1,True,False,True,True,4,False,-0.1868495447489155,-0.48451071957657543,down
COL4A4,0,True,False,True,True,4,False,0.8409330420741287,0.8409330420741287,up
FGF2,0,True,False,True,True,4,False,0.6880247685420516,0.9028901687486559,up
MIPEP,1,True,False,True,True,4,False,0.0694875242061704,-0.237539730030232,down
NUMB,0,True,False,True,True,4,False,0.4897579761352239,0.720894192106682,up
RPA3,1,True,False,True,True,4,False,0.13981711160705487,0.2874143865740437,up
LYN,0,True,True,True,False,3,True,0.9178880358934803,0.9178880358934803,up
NAE1,1,True,True,True,False,3,True,0.1480271728707998,-0.2862262762172867,down
NET1,1,True,True,True,False,3,True,0.06930181552651533,-0.3894730584459798,down
APOE,0,True,False,True,False,3,False,0.8107512643967812,0.8107512643967812,up
GTPBP3,2,True,False,True,False,3,False,0.34236459747874753,0.5393158351464811,up
IFITM2,0,True,False,True,False,3,False,0.9705131613105751,0.9705131613105751,up
MAD2L1BP,1,True,False,True,False,3,False,-0.09047559483478522,-0.36429447795988157,down
POLR3F,1,True,False,True,False,3,False,0.07499323591239548,-0.2352859431954566,down
PPP2R1A,1,True,False,True,False,3,False,0.1143648957238046,-0.28842825076788703,down
SHC1,0,True,False,True,False,3,False,0.48789941587619223,0.43030626718729104,up
VPS45,1,True,False,True,False,3,False,0.1690592134925799,-0.22658864938225554,down
ZNFX1,0,True,False,True,False,3,False,0.3481418032739585,0.5118563416388215,up
ATIC,2,True,False,False,False,1,False,0.3684791456740039,0.5845991038379275,up
CCDC90B,0,True,False,False,False,1,False,0.36945083346534346,0.1902812241973555,up
CNKSR3,2,True,False,False,False,1,False,0.40670156671952934,0.6750109018835371,up
DDIT4,0,True,False,False,False,1,False,0.716642233070797,0.716642233070797,up
EXOSC1,1,True,False,False,False,1,False,0.301884352326375,-0.16122674852790708,down
GNB4,0,True,False,False,False,1,False,0.39400165370659296,0.5104095938462534,up
IRF7,0,True,False,False,False,1,False,0.9868962660473843,0.9868962660473843,up
KCNG1,0,True,False,False,False,1,False,0.556738022801603,0.556738022801603,up
KLHL12,2,True,False,False,False,1,False,0.14251457051725858,0.26952106847460744,up
LMO3,2,True,False,False,False,1,False,0.3648092037156898,0.5511507225607155,up
PTBP3,0,True,False,False,False,1,False,0.45889521554111984,0.1976337512499935,up
RPS11,0,True,False,False,False,1,False,0.413893640989271,0.19147438714252907,up
SEH1L,1,True,False,False,False,1,False,-0.07119039083828109,-0.25603693436115904,down
TUBG1,1,True,False,False,False,1,False,0.15361815221180888,-0.2083996224197242,down
YWHAG,2,True,False,False,False,1,False,0.17952461401792932,0.32635157677048277,up
