gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ADAP2,0.8607055025644628,1.0,1.0,1.0,0.0
AKIP1,0.6395327063148124,0.7093344401174055,0.0,0.0,0.0
APOE,0.8606235953255117,0.3253854178622087,1.0,1.0,0.0
ATIC,0.7103591021812455,0.04873376970749126,0.0,0.0,0.0
BLVRA,0.36154741213156655,0.9114457854328032,1.0,0.0,0.0
CAMK1G,0.0,0.8920999583687984,0.0,0.0,0.0
CCDC90B,0.44835861465332466,0.17518025356107444,0.0,1.0,0.0
CNKSR3,0.7704322979181916,0.035751745116188956,0.0,0.0,0.0
COL4A4,0.8806775692237593,0.5671407419813499,0.0,1.0,0.0
DDIT4,0.7980938106993031,0.0800723615896883,1.0,1.0,0.0
DDX24,0.03854110712491138,0.9706203769701838,0.0,0.0,0.0
EXOSC1,0.2148027325109363,0.10927803957412008,0.0,0.0,0.0
FGF2,0.9218443492068322,0.6104568011124889,0.0,1.0,0.0
GNB4,0.6610646400457878,0.23699180558307142,0.0,1.0,0.0
GTPBP3,0.6802710968267045,0.39136860905847803,0.0,0.0,0.0
IFITM2,0.9667757559071052,0.3726496593694524,0.0,1.0,0.0
IRF7,0.9776613425109325,0.24158897731054932,0.0,1.0,0.0
KCNG1,0.6918470914623157,0.0,0.0,1.0,0.0
KLHL12,0.5010087198202535,0.19036277457342046,0.0,0.0,0.0
LCMT1,0.46574059729170436,0.5699066464329727,1.0,0.0,0.0
LMO3,0.688134666886459,0.19397495268093876,0.0,0.0,0.0
LYN,0.93180952884161,0.40379517676902327,1.0,1.0,0.0
MAD2L1BP,0.07987645384241251,0.39195638989590087,0.0,0.0,0.0
MARF1,0.11917189124131157,0.5315649277389125,0.0,0.0,0.0
MIPEP,0.16409735141956083,0.6614164657367055,0.0,0.0,0.0
NAE1,0.13174807309445366,0.4639881627760154,0.0,0.0,0.0
NET1,0.0631468032147721,0.32029705306621675,0.0,0.0,0.0
NUMB,0.8009189814507943,0.679196469087978,0.0,1.0,0.0
PARP9,0.9114577557606525,0.6423730383527874,0.0,1.0,0.0
POLR3F,0.16559485706154037,0.3238214542108308,0.0,0.0,0.0
PPP2R1A,0.1302849935954788,0.3974464499839042,0.0,0.0,0.0
PTBP3,0.4532439261540593,0.2069471723282225,0.0,1.0,0.0
QRICH1,0.2021836655725235,0.6347051500584628,0.0,0.0,0.0
RPA3,0.5128977522674196,0.7246153136034436,0.0,0.0,0.0
RPS11,0.44915139958516864,0.05719492590085743,0.0,1.0,0.0
SEH1L,0.1518070729340305,0.158860329244556,0.0,0.0,0.0
SHC1,0.6078408028300202,0.47194574180685106,0.0,1.0,0.0
SLC16A3,1.0,0.9364112300361501,0.0,1.0,0.0
SNU13,0.1194898983956153,0.9745629841726352,0.0,0.0,0.0
TUBG1,0.18345919828161106,0.08394156850402877,0.0,0.0,0.0
VPS45,0.17137368510075918,0.35589759578039026,0.0,0.0,0.0
YWHAG,0.5387691705853851,0.22810377900907516,0.0,0.0,0.0
ZNFX1,0.662025916839344,0.3356348242159368,0.0,1.0,0.0
