gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
ADAP2,0,0.7193333369004224,0.2874249930298376,0.012325625827778604,0.48019473463832246,0.09209536825467703,1.8470883518888046e-07,84.04245795867304,0.19148127090371425,12.533258535809487,3,up
LYN,0,0.6730331029038609,0.17915324688297218,0.00017213759356775885,0.6234394208603135,0.1309185480956178,1.9164526079588183e-06,29.4494194470108,0.030599614125993064,2.8348455594888238,3,up
PARP9,0,0.8196550301773254,0.25077993327148224,0.0010814840454712467,0.7503570469780928,0.15510589283375043,1.313447858831238e-06,50.619042542680425,0.0682959663079737,2.0250721158339413,2,up
SLC16A3,0,0.7473404803104098,0.3081783670162237,0.015307300330256941,0.6382467325796625,0.117301733761284,5.296203414591989e-08,67.93456287278799,0.1911715055221615,6.23724539311744,3,up
DDX24,1,-0.33866466401458367,0.1615811925160599,0.03608741530230951,-0.4011545149307869,0.06407001736167708,3.8205210348983244e-10,74.27722418647879,0.04699734570184273,7.77521063239488,3,down
LCMT1,1,-0.17595349005533054,0.15655584534790792,0.2610544337898325,-0.20646470626408164,0.045384310019131256,5.3836697380146816e-06,78.42696405723649,0.0461202452029964,9.270832372904302,3,down
MARF1,1,-0.24785942840983116,0.13151610811009531,0.05947957733143289,-0.28552278102592127,0.060508302457969135,2.3731308766144957e-06,65.75570165287283,0.028345480038867728,5.840388317279641,3,down
NAE1,1,-0.17143768183896937,0.17128981849789882,0.31689293304828614,-0.17972484198659555,0.04501460877548512,6.53557286162042e-05,75.52571635434374,0.05503312359722773,8.171842857410716,3,down
NET1,1,-0.1923074707923028,0.22979884409092446,0.40267613454360496,-0.26029516613555814,0.07166620988578201,0.00028118001394397045,75.63235769111219,0.10442984665195658,8.207605703693883,3,down
QRICH1,1,-0.17873258666024663,0.03600512120104265,6.902467739022358e-07,-0.17873258666024663,0.03600512120104265,6.902467739022358e-07,0.0,0.0,1.8119107310495723,3,down
SNU13,1,-0.2704703934605643,0.0868583302525037,0.0018461592604073107,-0.25928252673330876,0.048019565592386786,6.682004052633854e-08,43.33312039964224,0.009668996723727915,3.5293985024496974,3,down
