gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
PTCH1,15,True,True,True,True,4,True,-0.7995583193380206,down
PTEN,8,True,True,True,True,4,True,-1.0146039470320407,down
PTPN11,16,True,True,True,True,4,True,-0.793261820593297,down
PTPRK,24,True,True,True,True,4,True,0.7613359045000608,up
RALY,25,True,True,True,True,4,True,0.48721107942738523,up
RFC1,4,True,True,True,True,4,True,-0.3344450112265216,down
RNF115,18,True,True,True,True,4,True,0.387736279814827,up
RPN1,11,True,True,True,True,4,True,0.4675609433087464,up
RPS23,4,True,True,True,True,4,True,-0.1278496030498554,down
SERINC1,7,True,True,True,True,4,True,-1.199368065596439,down
SERPINF1,7,True,True,True,True,4,True,-1.8965069095704568,down
SGCE,22,True,True,True,True,4,True,-1.3131660772058007,down
SGCG,8,True,True,True,True,4,True,-2.698371134921491,down
SGSM3,10,True,True,True,True,4,True,0.42992121299551983,up
SIAH2,4,True,True,True,True,4,True,0.601747067295426,up
SLC25A15,24,True,True,True,True,4,True,0.7067152687903938,up
SMAD7,9,True,True,True,True,4,True,-0.48158957454964274,down
SOX4,29,True,True,True,True,4,True,1.353360221239633,up
SRGAP2C,9,True,True,True,True,4,True,-0.3438068618697138,down
STRADB,13,True,True,True,True,4,True,-1.342857143450101,down
SYNE1,21,True,True,True,True,4,True,-0.6083176292339854,down
TAB2,21,True,True,True,True,4,True,-0.4090413102594977,down
TACC3,5,True,True,True,True,4,True,0.7601882606569816,up
TAF5L,10,True,True,True,True,4,True,0.21009136586140809,up
TASOR2,11,True,True,True,True,4,True,0.8553705007789052,up
TBX5,21,True,True,True,True,4,True,-0.6469221715739168,down
TCF25,23,True,True,True,True,4,True,0.026781858630367122,up
TCF7L2,16,True,True,True,True,4,True,-0.8928199308001675,down
TDG,29,True,True,True,True,4,True,0.836457022009756,up
TEFM,28,True,True,True,True,4,True,0.8935567245095504,up
TENT5C,18,True,True,True,True,4,True,0.8055028962500442,up
TFRC,10,True,True,True,True,4,True,0.6130258417033575,up
TGFBR2,17,True,True,True,True,4,True,-1.7357850882717747,down
TGIF1,11,True,True,True,True,4,True,0.8642682791989594,up
TIMP3,12,True,True,True,True,4,True,-1.0724872943528585,down
TNNT3,7,True,True,True,True,4,True,-0.6654071133449652,down
TNS1,1,True,True,True,True,4,True,-2.2597528998882708,down
TOP1,28,True,True,True,True,4,True,0.6217180137042314,up
TOP2A,2,True,True,True,True,4,True,2.8105345575955147,up
TOX3,29,True,True,True,True,4,True,2.313357466175821,up
TPM4,10,True,True,True,True,4,True,0.8359037506676822,up
TRAP1,19,True,True,True,True,4,True,0.3090791015550109,up
TRPS1,2,True,True,True,True,4,True,1.6377238843526525,up
TTC28,16,True,True,True,True,4,True,-1.0039093373902686,down
TXNIP,16,True,True,True,True,4,True,-1.303984944922582,down
TYRO3,17,True,True,True,True,4,True,-1.6730153825577165,down
UTRN,16,True,True,True,True,4,True,-1.1043078106321662,down
VEGFC,12,True,True,True,True,4,True,-0.9542935045374034,down
VGLL3,8,True,True,True,True,4,True,-2.130522888609223,down
ZFPM2,7,True,True,True,True,4,True,-1.671856208460879,down
ZNF217,11,True,True,True,True,4,True,0.8186701273608245,up
A1CF,0,True,False,True,True,4,False,-0.10900450485464175,down
ABRAXAS1,26,True,False,True,True,4,False,-0.5691519748415717,down
ADCY3,27,True,False,True,True,4,False,-0.320904878173244,down
AKT1,11,True,False,True,True,4,False,0.49252835178801124,up
AP4B1,0,True,False,True,True,4,False,0.008374568361314338,up
ATAD5,0,True,False,True,True,4,False,-0.06973221640533467,down
ATF7IP,3,True,True,True,True,4,False,0.11695022503390422,up
BCL2L11,5,True,False,True,True,4,False,0.3662756737976484,up
BRCA2,14,True,False,True,True,4,False,0.12936710133678497,up
BRIP1,14,True,False,True,True,4,False,0.3275623022492564,up
BTBD3,3,True,False,True,True,4,False,0.3473145374045039,up
CASP9,19,True,False,True,True,4,False,0.1686542955709426,up
CASZ1,24,True,False,True,True,4,False,1.0532152565687125,up
CCDC88C,14,True,False,True,True,4,False,0.41251092892622476,up
CD8A,4,True,False,True,True,4,False,0.39716458963977974,up
CDC73,3,True,False,True,True,4,False,-0.051951523179785276,down
CDK12,4,True,False,True,True,4,False,0.22347337035681245,up
CDKN2A,19,True,False,True,True,4,False,0.40097198517842436,up
CDYL2,19,True,False,True,True,4,False,0.5276904090969587,up
CEP120,27,True,True,True,True,4,False,-0.4743929146988366,down
CTLA4,0,True,False,True,True,4,False,0.02125469153428239,up
CXCR2,6,True,False,True,True,4,False,-0.4188549344900556,down
EIF3H,11,True,False,True,True,4,False,0.3660906155195131,up
FTO,27,True,False,True,True,4,False,-0.4659507368972446,down
GAREM1,21,True,False,True,True,4,False,-0.5662071153700398,down
GREB1,4,True,False,True,True,4,False,0.7160891447562693,up
GSTM1,27,True,False,True,True,4,False,-0.5178805374048222,down
GTF3A,14,True,False,True,True,4,False,-0.15784511235747387,down
HPGD,9,True,False,True,True,4,False,-0.8333935967930901,down
KCTD1,10,True,False,True,True,4,False,0.7937811916980264,up
KDM7A,4,True,False,True,True,4,False,-0.009797750844060834,down
KLC1,15,True,False,True,True,4,False,-0.2743138705299059,down
LDAH,6,True,False,True,True,4,False,-0.41438683889401745,down
MAFG,3,True,False,True,True,4,False,-0.004875871211538356,down
MAP3K1,10,True,False,True,True,4,False,0.4675344392591434,up
MEN1,5,True,False,True,True,4,False,0.4821986594333841,up
MET,12,True,False,True,True,4,False,-0.9516783883745811,down
MTMR11,3,True,False,True,True,4,False,0.13454280286626874,up
NCAM1,9,True,False,True,True,4,False,-0.46893570894981385,down
NCOA1,3,True,True,True,True,4,False,-0.3378126450357953,down
NFKB2,5,True,False,True,True,4,False,0.15219417572082902,up
NUAK2,0,True,False,True,True,4,False,0.13625463505872393,up
NUDT17,10,True,False,True,True,4,False,0.3065986213617484,up
PALB2,18,True,False,True,True,4,False,0.38458714064547433,up
PCM1,4,True,False,True,True,4,False,-0.21475336326976802,down
PEG10,24,True,False,True,True,4,False,0.8475428843653038,up
PIDD1,4,True,False,True,True,4,False,0.2857096380565925,up
PLAUR,23,True,False,True,True,4,False,0.4902212379391804,up
PLK1,0,True,False,True,True,4,False,-0.05165475025769961,down
POT1,19,True,False,True,True,4,False,0.3644027894821293,up
RALB,27,True,False,True,True,4,False,-0.3019932386756829,down
SAV1,12,True,False,True,True,4,False,-0.6140348306739964,down
SLC35E3,11,True,False,True,True,4,False,0.5244080090805058,up
SLC4A7,10,True,False,True,True,4,False,0.603869943282516,up
SLITRK6,24,True,False,True,True,4,False,1.9605672014442552,up
