gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
AAMDC,0.7276249719650987,0.7048123600975931,0.0,1.0,0.0
AARS1,0.32455054880429307,0.5257381330174672,0.0,0.33333333333333326,0.0
ABHD10,0.26320981722680464,0.2760803081644819,0.0,0.33333333333333326,0.0
AIG1,0.43972100334719694,0.19468087276110313,0.0,0.33333333333333326,0.0
ANAPC5,0.2821090190461083,0.4781943066333156,0.0,0.33333333333333326,0.0
ARHGAP4,0.7497687081025782,0.06129192401850337,0.0,0.33333333333333326,0.0
BEX3,0.6108939650529555,1.0,0.0,0.33333333333333326,0.0
BEX5,0.04668362190927705,0.49005281427901975,0.0,0.33333333333333326,0.0
CAND2,0.34068093897505225,0.013229064456181685,0.0,0.33333333333333326,0.0
CBL,0.578372173554478,0.22677583820990274,0.0,1.0,0.0
CIRBP,0.2265822389882707,0.48711958255808746,0.0,0.33333333333333326,0.0
CLDN15,0.6695751494761046,0.029512819700423337,0.0,1.0,0.0
EMILIN2,0.8763115194059298,0.14359790841011613,0.0,1.0,0.0
FGFRL1,0.7911716590806551,0.1598841649326886,0.0,1.0,0.0
HPS6,0.28712650256626343,0.31339584111607177,0.0,0.33333333333333326,0.0
INPP5D,0.6623763730521768,0.188177608175354,0.0,1.0,0.0
KALRN,0.2860225291752803,0.027867408183501,0.0,1.0,0.0
LDHB,0.695860675130522,0.37350737693614383,0.0,0.33333333333333326,0.0
MANF,0.692032658396435,0.5137169691317784,0.0,1.0,0.0
MAPK4,0.6176019818926186,0.15234222951387613,0.0,1.0,0.0
MDH1,0.5536267591242827,0.6641213144946322,1.0,0.33333333333333326,0.0
MICAL2,0.22527250980266267,0.17967216001063144,0.0,0.33333333333333326,0.0
NAV1,0.8390877365717365,0.17083125928199233,0.0,1.0,0.0
NDRG3,0.15440114926231424,0.5916874859512756,0.0,0.33333333333333326,0.0
NIPA2,0.3476025969079692,0.026228361296332818,0.0,0.33333333333333326,0.0
NMNAT2,0.17261275224125858,0.37737096459210123,0.0,0.33333333333333326,0.0
PDIA5,0.8102751080110632,0.22532540543963456,0.0,1.0,0.0
PHLDB3,0.8790977222167831,0.2809477597971988,0.0,1.0,0.0
PIGZ,0.313641222848486,0.667201195533628,0.0,0.33333333333333326,0.0
PRDX4,0.8588243180185,0.0,0.0,1.0,0.0
PTBP3,0.583981021218544,0.17854689224285927,0.0,1.0,0.0
PYCR1,0.802216567334238,0.38605323149724347,0.0,1.0,0.0
RASGEF1B,0.7905048706545525,0.37547612192076973,0.0,1.0,0.0
RGS7,0.2229617992393266,0.2826736677397166,0.0,0.33333333333333326,0.0
SCFD1,0.6890607243841073,0.07979923527095108,0.0,0.33333333333333326,0.0
SLC38A1,0.5670747319110544,0.09542533045060601,1.0,0.33333333333333326,0.0
SNPH,0.47069201568297414,0.10621393342514611,0.0,0.33333333333333326,0.0
SPINDOC,0.5836696863739838,0.14152755929475105,0.0,1.0,0.0
SPOP,0.668187977619097,0.11715689635015451,1.0,0.33333333333333326,0.0
STK38,1.0,0.5981892189419671,0.0,1.0,0.0
SYK,0.938198790693263,0.19002951350794786,0.0,1.0,0.0
TDRKH,0.47407925696699343,0.40948301639395585,0.0,0.33333333333333326,0.0
TFDP1,0.8492673672320772,0.2741372306664309,0.0,1.0,0.0
TSEN34,0.8894135511981865,0.17772913311122954,0.0,1.0,0.0
UNC80,0.42701221447363874,0.3767960091738554,0.0,0.0,0.0
VSNL1,0.0,0.6410487684899244,0.0,0.33333333333333326,0.0
