gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ANGPTL4,0.9027987183649219,0.12344412261114843,0.0,1.0,0.0
BST2,0.8769677476551487,0.6181789600141551,1.0,1.0,0.0
C1orf115,0.6257908290021281,0.18834731001200128,0.0,0.0,0.0
CELF3,0.6195880743277182,0.4066246441033633,0.0,1.0,0.0
CEMP1,0.5483320896664668,0.3077116453023505,0.0,1.0,0.0
COX6B1,0.6447410358321328,0.660283732825036,0.0,0.0,0.0
COX7A1,0.14309088637182166,0.7455127574332491,0.0,0.0,0.0
COX7B,0.6509396561930022,0.21264770188633436,0.0,0.0,0.0
DCTN1,0.3166871546796626,0.40905097853487166,0.0,1.0,0.0
DDX1,0.19848808954051655,0.4338267332713206,0.0,0.0,0.0
DNAJA3,0.3357662874356892,0.22591511697348154,0.0,0.0,0.0
EBNA1BP2,0.4997741188808662,0.18874019670920603,1.0,0.0,0.0
EMP3,0.7980669131391062,0.37841063186342166,0.0,1.0,0.0
FTO,0.295825769679783,0.3674905754530439,0.0,0.0,0.0
GAD1,0.03235117918660054,0.3780705132563133,0.0,0.0,0.0
KIAA0930,0.5779009589001447,0.05456219057292444,0.0,1.0,0.0
KYAT3,0.15747879533165923,0.4981603220206345,0.0,0.0,0.0
LMBRD1,0.6005797760527251,0.3066920617757642,0.0,0.0,0.0
MORC4,0.6803949324379244,0.1965489747282313,0.0,1.0,0.0
MSX1,0.9960828593603462,0.39197924207221607,0.0,1.0,0.0
NBEA,0.22198289068522384,0.36603421810375053,0.0,0.0,0.0
NME4,0.5936546509703786,0.29156020963369417,0.0,1.0,0.0
OBI1,0.23912786122194282,0.3095627313516079,0.0,0.0,0.0
PDCD4,0.6701793974611593,0.08276888451186014,0.0,0.0,0.0
PHYH,0.2635772481676414,0.4608333818780125,0.0,0.0,0.0
PLXDC2,0.779166652526306,0.7545894338637196,1.0,1.0,0.0
PRDX4,0.7748732946697894,0.0,0.0,1.0,0.0
PTPRZ1,0.6228345018669483,0.6135279631134045,0.0,1.0,0.0
RPL27A,0.5302052905650387,0.13068959717292988,0.0,1.0,0.0
SARAF,0.6384066558300244,0.08699032187597742,0.0,0.0,0.0
SELENOK,0.6862087858638866,0.27801168713876945,1.0,1.0,0.0
SERGEF,0.2783552755434005,0.5039362442980567,0.0,0.0,0.0
SLC22A17,0.2412635889075201,0.42121692250953435,0.0,0.0,0.0
SNPH,0.42170348382950584,0.09492064281287768,0.0,0.0,0.0
SRGAP1,1.0,0.5799699628775081,0.0,1.0,0.0
SRP54,0.29581565363044543,0.2247212506154127,0.0,0.0,0.0
SUCLA2,0.5582208294898846,0.34085945433661974,0.0,0.0,0.0
SV2B,0.0,0.4576010855893164,0.0,0.0,0.0
TCEA3,0.659839255871211,1.0,0.0,1.0,0.0
TRAPPC11,0.29591638258062586,0.3789538772555244,0.0,0.0,0.0
UBE4A,0.30583895413073126,0.40279534898226266,0.0,0.0,0.0
UQCRC2,0.2116082942841205,0.3316387549993311,0.0,0.0,0.0
WDR41,0.7383893561834376,0.19302311086112342,0.0,1.0,0.0
XRCC6,0.2879106948821212,0.37124472044652684,0.0,0.0,0.0
YKT6,0.5702019631283393,0.4158108840858689,0.0,1.0,0.0
ZNF10,0.30757259659500646,0.14023766686372466,0.0,0.0,0.0
