gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ACOT7,0.2235938501475546,0.17631878925319824,0.0,0.0,0.0
ADAMTS9,0.80252242444197,0.4696029651812668,0.0,1.0,0.0
AKIP1,0.5279057373978474,0.46890509991675255,0.0,0.0,0.0
ARHGAP27,0.5932904981006808,0.011496511110729968,0.0,1.0,0.0
BANF1,0.4336803444207969,0.23695858395194574,0.0,1.0,0.0
CCAR2,0.4937910683387078,0.04052838283118768,0.0,0.0,0.0
CD44,1.0,0.12741495797624233,0.0,1.0,0.0
CD99,0.5614168384987753,0.29317374214306885,1.0,1.0,0.0
CPNE3,0.5722711750410872,0.6376125506216384,1.0,1.0,0.0
DTD1,0.23890713053932602,0.29489076326989283,0.0,0.0,0.0
EPB41L2,0.4622924459186553,0.58239388895918,0.0,1.0,0.0
FBXO11,0.48566364233715664,0.0787528873241448,0.0,0.0,0.0
GOT1,0.12715158982722766,0.4869409752764052,0.0,0.0,0.0
IFI44,0.6680724502838032,0.04798857477615955,0.0,1.0,0.0
IMMT,0.42730984921463677,0.19173198960361432,1.0,0.0,0.0
ITGB2,0.7184635126479042,0.595030422385839,1.0,1.0,0.0
KBTBD11,0.2833294440156234,0.16795333781337973,0.0,0.0,0.0
KIAA0513,0.22185471243985522,0.7906747422518886,0.0,0.0,0.0
LSM1,0.5748063544939795,0.0,0.0,0.0,0.0
MBD1,0.3643765576633142,0.1808276225857505,0.0,0.0,0.0
MLC1,0.475509529406361,0.1834655425046612,0.0,1.0,0.0
MRPL2,0.2460600202542363,0.7942650159642294,0.0,0.0,0.0
MRPS18B,0.4820983530216876,0.031540247064612406,0.0,0.0,0.0
MTX3,0.25766927865286215,0.1800934700596446,0.0,0.0,0.0
MYG1,0.2768238920362838,0.10567765770119351,0.0,0.0,0.0
NDUFS5,0.45311603691795427,0.00409489518737906,1.0,0.0,0.0
NOMO1,0.24060030165499985,0.4935385762916974,0.0,0.0,0.0
PARN,0.2759587875357401,0.9758214151625496,0.0,0.0,0.0
PITPNA,0.27878110723731797,0.11590373595524052,0.0,0.0,0.0
PNMA2,0.4632803445906085,0.4756540425184298,0.0,0.0,0.0
PREPL,0.15373854641270146,0.39094927356907383,0.0,0.0,0.0
RAB11FIP5,0.26402129345987735,0.5118960114828011,0.0,0.0,0.0
RFXANK,0.47986162925029024,0.23702549603536624,0.0,1.0,0.0
SERINC1,0.4670498319741566,0.41487929957938663,0.0,0.0,0.0
SH2B3,0.6199619935783651,0.2001287605803345,0.0,1.0,0.0
SH3GLB1,0.4524426184917206,0.32525818507724025,0.0,1.0,0.0
SLC17A6,0.0,0.20933920732953873,0.0,0.0,0.0
SRGAP1,0.7474837071818026,0.521360254421619,0.0,1.0,0.0
STAU2,0.23715688861691828,0.13874431895479733,0.0,0.0,0.0
TOB1,0.45421641879818586,0.25749562246782726,0.0,1.0,0.0
TRMT11,0.23855376467645006,0.24014690542948525,0.0,0.0,0.0
UBA6,0.5638258606583592,0.016522105016025815,0.0,0.0,0.0
USP46,0.5340609861236791,0.39755522067635557,0.0,0.0,0.0
VAMP1,0.03391728959472993,1.0,0.0,0.0,0.0
VIM,0.8586403192089802,0.24712746344896808,0.0,1.0,0.0
