gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
PRKD1,3,3,0.6427957893086381,True
PRPF19,3,2,-0.10564300803958915,True
PRR14L,2,2,0.5380010509474809,True
PTGS2,3,2,0.8374874833411218,True
PTPN4,3,2,-0.0025047462759264505,True
QRICH1,3,2,0.033018744514012134,True
RAB11FIP5,3,2,0.07171447548958139,True
RBFOX1,3,2,-0.4105691511330513,True
RGS7,3,2,-0.014085711183797459,True
RPH3A,3,2,-0.26034159646507266,True
SAE1,3,2,0.32608500842389443,False
SATB1,3,2,-0.22201517625095177,True
SEZ6L2,3,2,-0.2735071993985774,True
SIK1,2,2,0.9811114121175042,True
SLC12A5,3,2,0.017919026513596375,True
SLC25A12,3,2,-0.13393152641041764,True
SLC45A1,3,3,-0.04806255805905598,False
SNAP25,3,2,-0.145858356474332,False
SNX14,3,2,0.1657591540444742,True
SPTAN1,3,2,-0.08854810282657806,True
SRGAP3,3,2,0.14696782491417792,True
SLC25A27,3,2,-0.20903003126377762,True
STXBP1,3,2,-0.054501764774049256,True
STK39,3,3,0.3322939932014292,False
SUPT16H,3,3,0.26395950877841184,False
SYP,3,2,-0.2033797626688537,True
SYT17,3,2,0.5157138534598303,True
TBR1,3,2,-0.5721419345747147,True
TOP2B,3,2,0.10457010337975643,True
TRIM23,3,2,-0.06910662249335105,True
TRPC5,3,2,-0.0809099697676648,False
TRRAP,3,2,0.48725673557771526,True
TSC1,3,2,0.2886843410242692,False
TSPAN7,3,2,0.292163180612054,False
U2AF2,3,2,0.3659073579306333,True
UBR3,3,2,-0.08220093123339822,True
UNC79,3,2,0.030536981769329802,True
UNC80,2,2,-0.07174017089276763,False
WASF1,3,2,-0.20681489841482717,True
WDR37,3,3,0.2616006554213793,False
XRCC6,3,2,-0.03821305923165911,True
YWHAG,3,2,0.17952461401792932,False
ZBTB20,3,2,0.5962140804464783,True
ZFHX3,3,2,0.5823425239793588,True
ZMIZ1,3,2,0.47566464304096395,True
ZNF385B,3,2,-0.04233008717273575,True
ZNF462,3,2,0.7238281223627873,True
